Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801)
4.784011878914111e-07,0.7569808506366505,2.5299088241433804e-07,2.7139098673773751e-08,1.5703231417491563e-05,6.9942883728805831e-10,4.1977201761309586e-05,0.0,0.0,0.0011589421595876632,0.0014968187593399154,154.0,0.0,0.86095858965905314,1.0,18.986802536923541,0.011733999144510553,3.5564463088973617e-08,0.017872561886831704,0.031182247667661239,0.01257683640808091,0.0039510552704673371,1.0264413506660929e-08,6.7670890005056586e-05,0.016355147900295314,6.5429265613231429e-11,0.020238738621742237,7.9447196888446729e-06,0.0098046784085550499,0.008568823440661991,2.4134320084762164e-06,9.1990521338894454e-07,1.5663673256900431e-06,0.0087783524741881763,4.1124357955403662e-05,0.00026189711928694391,0.000293224152033382,0.0064106503586086761,1.5995673601638443e-07,7.4326146244036206e-13,3.5862037180397363e-12,8.9235084807244215e-11,9.9490156996077684e-07,3.8269662028920646e-05,5.8372373668640244e-06,3.9502812201890647e-06,2.0016788734275223e-06,3.8779762039209604e-06,1.5241183795014751e-12,4.3101689893761952e-06,3.2240665441018595e-06,6.892906915682164e-07,4.5564768420144379e-08,1.0071430190110571e-08,9.7791505296209353e-12,3.896428275677329e-11,1.5371386723854715e-07,2.3998562904217375e-16,1.365573230952669e-16,1.9049330308243213e-07,2.6695058104800653e-12,6.4946471726003466e-09,1.3565228545788745e-13,3.194924844447962e-15,1.0396484718469113e-12,6.3151414733380131e-08,1.57693506425336e-08,4.7382064090846528e-08,3.5356591958758506e-05,4.4561930344434233e-09,2.7316910127457597e-07,5.256262102615122e-07
4.82973189068826e-07,0.7569808306627313,2.5405710006346665e-07,2.7560054944606511e-08,1.6015572822767903e-05,7.1641933045538279e-10,4.3381820988485234e-05,0.0,0.0,0.0011635378821612367,0.0015300460535682331,154.0,0.0,0.85978558820054252,1.0,18.986644691307266,0.011806479832800533,3.55233170217659e-08,0.017881931849295197,0.031296487437308708,0.012686647795997538,0.0039530941574662656,1.0301932967585677e-08,6.7918248994830189e-05,0.016501640991750544,6.546302934694016e-11,0.02053842089037471,7.9489182076568308e-06,0.0099386953357415847,0.0086609069624715568,2.4393473810724089e-06,9.2817415982471726e-07,1.5831869591675827e-06,0.0089467610730583971,4.2080214313764432e-05,0.00027085047436780469,0.00030364874388359573,0.0065250284430688563,1.6302780315155208e-07,7.4597832210429792e-13,3.6549587712200331e-12,9.0829130547115313e-11,1.0132906918697755e-06,3.9354143167001613e-05,6.0027063476105943e-06,4.0635438106506666e-06,2.0595094506651611e-06,4.0490007993072093e-06,1.5678179521793795e-12,4.4906624611192022e-06,3.371588303027698e-06,6.9533049094878172e-07,4.7360393684587458e-08,1.0468343267398547e-08,1.0164529698780903e-11,4.0549412872066594e-11,1.5996954213849772e-07,2.4944341534887945e-16,1.4193902026445369e-16,2.0023650329859583e-07,2.806043584004689e-12,6.765624290849375e-09,1.4131095477371919e-13,3.3282271635744843e-15,1.0830169154099753e-12,6.6593543717247929e-08,1.650299200152049e-08,5.0090551715727429e-08,3.6400864599948064e-05,4.5975267320655784e-09,2.8380877666348869e-07,5.4611459308111965e-07
4.875451902462409e-07,0.7569808090637389,2.5510478474638478e-07,2.7981951700341382e-08,1.6329295492566446e-05,7.3356805945394253e-10,4.4814421112817185e-05,0.0,0.0,0.0011679943042880528,0.001563485596534754,154.0,0.0,0.85861549331517917,1.0,18.986486696756135,0.011878367803332847,3.5482278820805567e-08,0.017889979533192858,0.031408377522426992,0.012796278526286937,0.0039548406781364899,1.0338678326041367e-08,6.8160504349848016e-05,0.016647964697533619,6.5491951616511365e-11,0.020838778990080152,7.9525280572775101e-06,0.010072778076440509,0.0087522468556291769,2.4650528684744236e-06,9.3643354030678692e-07,1.5998703729281999e-06,0.0091160851862498726,4.3039935902123174e-05,0.00027997457083766934,0.00031429372693165619,0.0066397231260950798,1.6611559342063366e-07,7.4863912732605312e-13,3.7240864707642792e-12,9.2427642381247887e-11,1.0317484960585661e-06,4.0454685508970216e-05,6.1706262153240356e-06,4.1785115984374161e-06,2.1182195312245562e-06,4.2252798325091046e-06,1.6121754331513418e-12,4.6764516285162601e-06,3.523760648776138e-06,7.0136035146075059e-07,4.9201791985022505e-08,1.087537277144753e-08,1.0559732745063767e-11,4.2176841752048388e-11,1.6639223464963766e-07,2.5914225947909744e-16,1.474578848599337e-16,2.1034665717727068e-07,2.9477237172336505e-12,7.0440597280063024e-09,1.4712530716245551e-13,3.4651984685443819e-15,1.1275785254824186e-12,7.0178300112255064e-08,1.7260681992153212e-08,5.2917618120101829e-08,3.7459526508384852e-05,4.7412210089521128e-09,2.9470481410043921e-07,5.6709703475972638e-07
4.921171914236557e-07,0.7569807858386367,2.5613423572861484e-07,2.8404751444083197e-08,1.66443533604354e-05,7.5087277359505314e-10,4.6275101090187152e-05,0.0,0.0,0.0011723148992572314,0.0015971315981314759,154.0,0.0,0.85744829330206107,1.0,18.986328564561223,0.011949666831617273,3.5441348830442753e-08,0.017896740990414356,0.031517953744256276,0.012905729023897885,0.0039563028133168575,1.0374661426622227e-08,6.8397734012139971e-05,0.016794119455612686,6.551616467256637e-11,0.02113978865662211,7.955565282551087e-06,0.010206916838980796,0.0088428344596735292,2.4905460382700494e-06,9.4468337958195641e-07,1.6164159882254358e-06,0.0092863029460318429,4.4003166973605351e-05,0.00028926886497303083,0.0003251594792063558,0.0067547173463993367,1.6921970764501874e-07,7.512447350065585e-13,3.7935778787639728e-12,9.4030382833655445e-11,1.0502723383396771e-06,4.1571231742673586e-05,6.3409881977297733e-06,4.2951788064909187e-06,2.1778062164651281e-06,4.4068949176582049e-06,1.6571885934833414e-12,4.8676175776492985e-06,3.6806534320571415e-06,7.0738029649466522e-07,5.1089377887781783e-08,1.129261018561665e-08,1.096484864342334e-11,4.3847004756255244e-11,1.7298366608535788e-07,2.6908434133093386e-16,1.5311515729370296e-16,2.2083205083677273e-07,3.0946623289305044e-12,7.3300347185774951e-09,1.5309703542153322e-13,3.6058787212124125e-15,1.1733462757955413e-12,7.3909577521977217e-08,1.804284310366384e-08,5.5866734418313343e-08,3.8532419693159867e-05,4.8872654327265783e-09,3.0585852317248688e-07,5.8857606096325407e-07
4.962319924833291e-07,0.7569807635457685,2.5704539551545371e-07,2.8786012924406956e-08,1.6929009780575438e-05,7.6657854260504235e-10,4.7613799015346928e-05,0.0,0.0,0.0011760901406004201,0.0016275848103148652,154.0,0.0,0.85640027876140079,1.0,18.98618613706034,0.012013335513406052,3.5404600854351514e-08,0.017901755765678991,0.031614623280606623,0.013004080722709706,0.003957382046501182,1.0406404032471376e-08,6.8607007282786992e-05,0.016925514648145769,6.5534036598875308e-11,0.021411234744858586,7.9578221814866265e-06,0.010327681746968419,0.0089237134033482574,2.5133064782576155e-06,9.5210009756997015e-07,1.6311880035837147e-06,0.0094402451424275211,4.4872784066562259e-05,0.00029777873797780344,0.00033512766193514646,0.0068584544212991318,1.7202704148918519e-07,7.5354328126848142e-13,3.8564238190209176e-12,9.5476272223045616e-11,1.0669981115096247e-06,4.2589756991444079e-05,6.4963943852919473e-06,4.4016272697428911e-06,2.2321812011896061e-06,4.5749778162437636e-06,1.6982591035785547e-12,5.0443308076165703e-06,3.8259500025323983e-06,7.1278978855112092e-07,5.2828031106391085e-08,1.1676925656427716e-08,1.1338000448009124e-11,4.5387042650969037e-11,1.7906162392080078e-07,2.7824194737952753e-16,1.5832604501626564e-16,2.3059660321738357e-07,3.2314993253403777e-12,7.5939245240331445e-09,1.5860752237803643e-13,3.7356945643295035e-15,1.2155790402719656e-12,7.739625442458373e-08,1.8768059533227161e-08,5.8628194891356543e-08,3.9510058570496875e-05,5.0207056965721822e-09,3.1611818330647635e-07,6.0833371726382978e-07
5.003467935430025e-07,0.756980739936579,2.5794223661021376e-07,2.9167949891025434e-08,1.7214679062822722e-05,7.8240724923773956e-10,4.8975382659190919e-05,0.0,0.0,0.001179760615918794,0.001658196548004494,154.0,0.0,0.85535459113518808,1.0,18.98604361497129,0.012076532911628359,3.5367938337775831e-08,0.017905782509134133,0.031709472841557999,0.013102287083419281,0.003958242839401379,1.0437547050357838e-08,6.8812327649724888e-05,0.017056773663128674,6.5548291130047964e-11,0.021683172227542822,7.959639203899881e-06,0.010448477553673471,0.0090039709366964409,2.5358915544490632e-06,9.5950912504297511e-07,1.6458462043679266e-06,0.0095948781416863305,4.5744703579021915e-05,0.00030642546652121823,0.00034527507288198233,0.0069624086156233099,1.748469944032085e-07,7.5579841059422602e-13,3.919550854784354e-12,9.6925231738461577e-11,1.0837734105917285e-06,4.3621150869369665e-05,6.6537642200959078e-06,4.5094426817539598e-06,2.2872614116406885e-06,4.7475072494416008e-06,1.7398570171087003e-12,5.2255232110095162e-06,3.9751758518175412e-06,7.1819128486865886e-07,5.4604714727964943e-08,1.2069645997462036e-08,1.1719314395037801e-11,4.6962347867234814e-11,1.8527884096210211e-07,2.8759982767220721e-16,1.6365089337374103e-16,2.4067790424797475e-07,3.3727751260776565e-12,7.8640432411160867e-09,1.6424802318749067e-13,3.868574608490818e-15,1.2588082404868789e-12,8.1007697893146168e-08,1.9513746190981207e-08,6.1493951702164957e-08,4.0498975862922619e-05,5.1560322449702889e-09,3.2658838181604961e-07,6.2849712496422254e-07
5.044615946026758e-07,0.7569807150125238,2.5882496788305144e-07,2.9550536653161967e-08,1.7501329718425676e-05,7.9835730404776778e-10,5.0359913765662274e-05,0.0,0.0,0.0011833287684172098,0.0016889627837802772,154.0,0.0,0.85431122197096854,1.0,18.985901006082567,0.012139261731183319,3.5331364642480238e-08,0.017908845947393687,0.031802527714759665,0.013200348412420617,0.0039588906654538436,1.0468098956802762e-08,6.9013750287014685e-05,0.017187896816151734,6.5559019407405012e-11,0.021955584314528129,7.9610273546566297e-06,0.010569297666531854,0.0090836019220942848,2.558299826548739e-06,9.6691047983316957e-07,1.6603896554879817e-06,0.0097501865714331899,4.66186733638053e-05,0.00031520849917485199,0.00035560182373750864,0.0070665681931394372,1.776792857622979e-07,7.5801073419072476e-13,3.982952703543538e-12,9.8377097993738959e-11,1.100596405642493e-06,4.4665365808531856e-05,6.8130904233416233e-06,4.6186201982117116e-06,2.3430444020280222e-06,4.9245414957362718e-06,1.7819804650182852e-12,5.4112531173021047e-06,4.1283802133202702e-06,7.2358480231230917e-07,5.6419712765034367e-08,1.2470833865047791e-08,1.2108851439282659e-11,4.8573221614840491e-11,1.9163650823858851e-07,2.9715947520648215e-16,1.6909055191588602e-16,2.5108203977275174e-07,3.5185750160350045e-12,8.1404471523407026e-09,1.7001971045022696e-13,4.0045465408668333e-15,1.3030428633404495e-12,8.4746831830006758e-08,2.0280209524084544e-08,6.4466622305922197e-08,4.1499051275727713e-05,5.2932363074892203e-09,3.3726989571150687e-07,6.4906778212758273e-07
5.085763956623492e-07,0.7569806887757211,2.5969379530664352e-07,2.9933748023663527e-08,1.7788930908070101e-05,8.1442713487378703e-10,5.1767450933266267e-05,0.0,0.0,0.001186797010439956,0.0017198795526660361,154.0,0.0,0.8532701628467132,1.0,18.985758318044734,0.012201524662152121,3.5294873983049394e-08,0.01791097032640045,0.031893812922076763,0.013298265015047593,0.0039593308915433431,1.0498067803237774e-08,6.921132934088914e-05,0.017318884421653247,6.55663095233779e-11,0.022228454491852352,7.9619974247640679e-06,0.010690135658384847,0.0091626015783616704,2.5805299501701415e-06,9.7430417970738575e-07,1.6748174848777486e-06,0.0099061552424214994,4.7494443928751238e-05,0.00032412723754831994,0.00036610797593543296,0.0071709216366434977,1.8052363828051968e-07,7.601808384669524e-13,4.0466231580273433e-12,9.9831710630302086e-11,1.1174652973733585e-06,4.5722352535907801e-05,6.9743654558579777e-06,4.729154788108584e-06,2.3995276283511294e-06,5.1061384237320197e-06,1.8246275062144333e-12,5.6015785880898563e-06,4.285611765171483e-06,7.2897035768853219e-07,5.8273303590097145e-08,1.2880550672563453e-08,1.2506671326494803e-11,5.0219960068161122e-11,1.9813579690457118e-07,3.069223533618963e-16,1.7464585333931001e-16,2.6181510664098549e-07,3.6689844343252551e-12,8.4231916223438294e-09,1.7592373756296189e-13,4.1436375970960721e-15,1.3482917485553039e-12,8.8616606223315689e-08,2.1067755439697048e-08,6.7548850783618638e-08,4.2510163161096265e-05,5.432308776144209e-09,3.4816344716491019e-07,6.700470809082308e-07
5.118039138050394e-07,0.756980667279514,2.6036567779588792e-07,3.0234747794619469e-08,1.8015161618080643e-05,8.2711460450428823e-10,5.28876138194151e-05,0.0,0.0,0.0011894490181336664,0.0017442324823918425,154.0,0.0,0.85245520053498069,1.0,18.985646347614207,0.012250037419817001,3.526630926124332e-08,0.01791199492249167,0.031964191788123056,0.013374966579674257,0.0039595343332407083,1.0521171668742658e-08,6.9363649231606403e-05,0.017421532250800651,6.5569678245386884e-11,0.022442795131781254,7.9624726223291168e-06,0.010784925545435071,0.0092241216831239186,2.5978410672491166e-06,9.8009821563317145e-07,1.6860527733497835e-06,0.010028944356905304,4.8182470180083046e-05,0.00033121736023883098,0.00037447421979432518,0.0072529014558807888,1.8276291965784055e-07,7.6185383731370849e-13,4.09674820783655e-12,1.009744818128377e-10,1.13072768433946e-06,4.6560323754057649e-05,7.1022231655171573e-06,4.8168008816803838e-06,2.4443195764605457e-06,5.251807531224311e-06,1.8584435864861358e-12,5.754117310062705e-06,4.4117886573453621e-06,7.3318905383220121e-07,5.9754385484665265e-08,1.3207927098298507e-08,1.2824542909065287e-11,5.1536896394339024e-11,2.0333348600526841e-07,3.1472319554546204e-16,1.7908471132734235e-16,2.7046793258051136e-07,3.7902420892787423e-12,8.6494398524802504e-09,1.8064801621719996e-13,4.2549363443411966e-15,1.384498957592811e-12,9.1745287356206181e-08,2.1700433173348295e-08,7.0044854182857872e-08,4.3310890494522058e-05,5.5426941626439318e-09,3.5685681970679434e-07,6.867893783330894e-07
5.150314319477296e-07,0.7569806449789124,2.6102922796074151e-07,3.0536104940555486e-08,1.8241944240363118e-05,8.3987406527068351e-10,5.402199050206942e-05,0.0,0.0,0.0011920421572036257,0.00176867376734274,154.0,0.0,0.8516416502411337,1.0,18.985534336679354,0.01229826647836977,3.5237800129116782e-08,0.01791246768013945,0.032033508960212717,0.013451579437437541,0.0039596157858856548,1.0543925922984288e-08,6.9513663507050501e-05,0.017524097030072534,6.5571027355237307e-11,0.022657399884894378,7.9627021309987068e-06,0.01087971961997785,0.0092852486487583364,2.6150412584587309e-06,9.8588756140748938e-07,1.6972160684005846e-06,0.010152123277435813,4.8871334755427873e-05,0.00033839024768735494,0.0003829508303563727,0.0073349882320320149,1.8500932213407318e-07,7.6350151805694543e-13,4.1470318119899206e-12,1.0211877117833019e-10,1.1440163792028919e-06,4.7406096041529953e-05,7.231271206450129e-06,4.9052760985282248e-06,2.4895393979066718e-06,5.4003466405937366e-06,1.892579563509085e-12,5.9095466939796722e-06,4.540495793920382e-06,7.3740286981058973e-07,6.1259508150477636e-08,1.3540616368516874e-08,1.3147574158047191e-11,5.2876215490170948e-11,2.0861956126464755e-07,3.2265063408168378e-16,1.8359560554138305e-16,2.7932983486135059e-07,3.9144296666665969e-12,8.8796484096448179e-09,1.8545495220354096e-13,4.3681833032385542e-15,1.421339658518536e-12,9.4957619879794782e-08,2.23464165813907e-08,7.2611203298404092e-08,4.4118272469197907e-05,5.6542185729920185e-09,3.6568135609604933e-07,7.0378445655336968e-07
5.182589500904199e-07,0.7569806218757335,2.6168454150395777e-07,3.0837807939819784e-08,1.8469264716109644e-05,8.5270478179388866e-10,5.5170605348753995e-05,0.0,0.0,0.0011945775493820878,0.0017932015757328435,154.0,0.0,0.85082950794588386,1.0,18.985422288755284,0.012346213117007317,3.5209341343836032e-08,0.017912399691349157,0.032101776164892702,0.013528103734318496,0.0039595777046048447,1.0566334243678497e-08,6.9661397427388087e-05,0.017626578909724144,6.5570396716038708e-11,0.022872261130320436,7.9626908875456659e-06,0.010974514986557495,0.0093459806114413006,2.6321299991591751e-06,9.9167222552018825e-07,1.7083070299979677e-06,0.010275684913351206,4.9560921070891602e-05,0.00034564555283862135,0.00039153777418134166,0.0074171766866602982,1.8726271626157561e-07,7.6512414944726043e-13,4.1974710735938282e-12,1.0326450521721089e-10,1.1573305529503966e-06,4.8259643551478384e-05,7.3615056245260869e-06,4.9945777840123687e-06,2.535185745639992e-06,5.551783122263165e-06,1.9270344130548648e-12,6.0678943909257309e-06,4.671755926706945e-06,7.4161181365884287e-07,6.2788798786778507e-08,1.3878646535878792e-08,1.3475792373933407e-11,5.423805386830988e-11,2.1399456253568974e-07,3.3070533741894213e-16,1.8817891634405592e-16,2.8840376630111271e-07,4.0415885462414568e-12,9.1138428394460473e-09,1.9034507759380609e-13,4.4833910404926013e-15,1.4588179291732765e-12,9.825506005809322e-08,2.3005852540222804e-08,7.5249207517870383e-08,4.4932248912142345e-05,5.7668772090222006e-09,3.7463733559957237e-07,7.2103285366498166e-07
5.21163716418841e-07,0.7569806003983399,2.6226735961958536e-07,3.1109626966622232e-08,1.8674301580020306e-05,8.6431274823309861e-10,5.6216551591289895e-05,0.0,0.0,0.0011968109453675782,0.0018153490862582054,154.0,0.0,0.85009978040874812,1.0,18.985321416861623,0.012389124675575701,3.5183771657928741e-08,0.017911885190079753,0.032162328535706206,0.013596900002288458,0.0039594432279046665,1.0586209141867206e-08,6.9792429151383943e-05,0.017718741846070727,6.5568169658957714e-11,0.023065849333825047,7.962478943005133e-06,0.011059829575075808,0.0094003002107592264,2.6474141718966243e-06,9.9687442739812287e-07,1.7182267882542252e-06,0.010387211803833755,5.0182070467089054e-05,0.00035224549455048796,0.00039936031645630352,0.0074912289334041048,1.8929664288795613e-07,7.6656333161338778e-13,4.2429971241498275e-12,1.0429684120010866e-10,1.1693344177745818e-06,4.9034462303855366e-05,7.4797276150254962e-06,5.0756536871545071e-06,2.5766309986857863e-06,5.6905756941793265e-06,1.9583155476752989e-12,6.2129252379906544e-06,4.7920914835342126e-06,7.4539570407443776e-07,6.4185927446792796e-08,1.4187462978166824e-08,1.3775645832480885e-11,5.548307373097432e-11,2.1890853571988067e-07,3.3806392570030821e-16,1.9236612172582371e-16,2.9675403177406584e-07,4.1586062260145879e-12,9.3280465876200419e-09,1.9481775145881839e-13,4.5887647215007873e-15,1.4930968216527132e-12,1.012967343623872e-07,2.3610968042144811e-08,7.7685766320242388e-08,4.5670415960975138e-05,5.8692356908249244e-09,3.8281031585695282e-07,7.3677341261145878e-07
5.240684827472622e-07,0.7569805782741202,2.6284365099576632e-07,3.1381708801813407e-08,1.88797529918291e-05,8.759773157998107e-10,5.727406581314807e-05,0.0,0.0,0.0011989992636784619,0.0018375639150858493,154.0,0.0,0.84937118719745919,1.0,18.985220520302558,0.012431809430505548,3.5158244692280426e-08,0.017910949368649683,0.032222048250761019,0.013665624759724567,0.0039592156215959261,1.0605809792371626e-08,6.9921652633427034e-05,0.017810837864005172,6.5564400511767234e-11,0.023259633788008591,7.9620794151337041e-06,0.011145140882766313,0.009454297265396483,2.6626073441622488e-06,1.0020728501419306e-06,1.7280874852995541e-06,0.010499037938095569,5.0803627780281204e-05,0.00035891162432487159,0.00040727213756335949,0.0075653555950383955,1.9133603639234848e-07,7.6798265438420057e-13,4.2886448618141798e-12,1.0533023672974916e-10,1.1813576698857844e-06,4.9815537955042108e-05,7.5989042942768611e-06,5.1573948068451169e-06,2.6184195924627249e-06,5.8317568827360334e-06,1.9898533396811759e-12,6.36036222009342e-06,4.9145294885359156e-06,7.4917566038227282e-07,6.5602823383165454e-08,1.4500647720124172e-08,1.4079741774036125e-11,5.6746540208564929e-11,2.2389535363598518e-07,3.4552660338358509e-16,1.9661255636286182e-16,3.0528058974239442e-07,4.2780944069265315e-12,9.5455174568286315e-09,1.9935861194124929e-13,4.6957456039411639e-15,1.5278983014014348e-12,1.0440960760723698e-07,2.4227205639830998e-08,8.0182401967405959e-08,4.6413831155104381e-05,5.9725052719150744e-09,3.9109015102709294e-07,7.527199033999841e-07
