Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286)
2.2842302947249977e-10,0.8047240101220255,3.9753548982958231e-15,4.8849867287978686e-20,3.5040289811509882e-20,1.3632419371426304e-29,2.7755604575493995e-23,0.0,0.0,6.5587741370191067e-12,1.9018303162150328e-19,154.0,0.0,0.9999979176503897,1.0,18.999999847788327,4.0385358402099068e-07,1.2370659942741202e-10,6.7632416689093962e-07,8.1973572464585771e-07,1.661843663983324e-08,1.4780643706153e-07,6.5812886618700965e-13,4.3980347813223398e-09,1.3430670502268995e-08,5.792085859483684e-15,5.0590716619765012e-11,3.864737351996123e-12,2.6771185765798549e-13,2.6746469774668972e-13,1.4338732598684659e-16,2.6817171708280344e-15,1.0377258530839536e-16,3.4498965761752501e-12,7.5265544973822442e-29,7.3255533530122123e-29,7.3255592555147488e-29,6.2561473901429165e-15,8.5668290657687735e-19,1.0505847024271552e-16,5.2139429558405963e-21,1.634833840187914e-22,1.3929896135296037e-20,1.6733263522003734e-22,3.822023943199095e-24,2.6088058838543001e-26,1.7984003294552867e-28,8.0378868531902371e-32,4.9170392271448645e-33,4.4555383162330795e-27,6.9347759582701387e-35,3.3175149530324796e-15,6.7962684446510612e-22,9.8907674365709337e-23,2.2018158671521733e-26,1.8971304643370063e-27,3.5690018514346279e-24
2.419251232002752e-10,0.8047240100487352,4.2203215207809443e-15,5.5610292636563875e-20,3.9399887711069169e-20,1.7142325161025335e-29,3.3029879003162209e-23,0.0,0.0,7.3358348776708622e-12,2.2989161648008384e-19,154.0,0.0,0.99999779456090221,1.0,18.999999831849387,4.2772451531711097e-07,1.2370658854116425e-10,7.093638441716478e-07,8.681860626791731e-07,1.7604694805230094e-08,1.6348064175551546e-07,6.9702752569381167e-13,4.6619506915145636e-09,1.4227743737067189e-08,6.4063119492988275e-15,5.674779888767679e-11,4.2876559303390062e-12,3.1536616078159388e-13,3.1507480620379101e-13,1.6895273819398018e-16,3.0081653879476444e-15,1.2240183960822901e-16,3.8699063762649921e-12,1.1083047146010969e-28,1.0787101814190665e-28,1.0787111032725955e-28,7.4565426386336895e-15,1.0130419997495473e-18,1.1136279074511518e-16,5.5527918127044214e-21,1.8124174045820816e-22,1.6391701801957649e-20,2.086972100848905e-22,5.0518033626273099e-24,3.4499741540765666e-26,2.5222421749126852e-28,1.1444518152769128e-31,6.5025576231930821e-33,5.8956917211872508e-27,9.734872930924287e-35,3.7213125744919563e-15,7.574748448406995e-22,1.163000130432323e-22,2.4557003887843778e-26,2.1456207218463454e-27,4.217988224068775e-24
2.554272169280506e-10,0.8047240099728784,4.4663995202681672e-15,6.288059589374963e-20,4.4028352699691378e-20,2.1289754253807057e-29,3.8941337954028561e-23,0.0,0.0,8.1544849964881044e-12,2.7517917765748363e-19,154.0,0.0,0.99999767147119956,1.0,18.999999815352243,4.5159534961545394e-07,1.2370657333491508e-10,7.4184530571136056e-07,9.1663636482513315e-07,1.8590952818613158e-08,1.7971301026684688e-07,7.359261563107712e-13,4.925866421040239e-09,1.5024816866570607e-08,7.0424109112645478e-15,6.3258347711280413e-11,4.7277624030124983e-12,3.6806759319310988e-13,3.677273422522003e-13,1.9723016431216345e-16,3.3532059754454672e-15,1.430207765965348e-16,4.3140576735925681e-12,1.5969392656261868e-28,1.5543018804676267e-28,1.5543032848891701e-28,8.8025529029016076e-15,1.1867984421216387e-18,1.1766710693183952e-16,5.8945830198619111e-21,1.997017267556472e-22,1.9109433593079907e-20,2.5705300408456081e-22,6.5734923647495564e-24,4.4914523858958758e-26,3.4714805943913486e-28,1.5985774320353254e-31,8.4656623121589536e-33,7.6800953948433642e-27,1.3413347735777448e-34,4.1480998182160082e-15,8.3908441689270203e-22,1.3548796708043627e-22,2.7219345219731628e-26,2.4113813495450957e-27,4.9388950303635852e-24
2.68929310655826e-10,0.804724009894577,4.7135884274724151e-15,7.0670552869881012e-20,4.8928198463929174e-20,2.6147646458704584e-29,4.5528282501205794e-23,0.0,0.0,9.0144947927662828e-12,3.264957628275798e-19,154.0,0.0,0.99999754838128196,1.0,18.999999798323405,4.7546608691639674e-07,1.2370655762486449e-10,7.7379506527427986e-07,9.6508663108359726e-07,1.9577210677955061e-08,1.9647702942230545e-07,7.7482475803568306e-13,5.1897819679131442e-09,1.582188988914443e-08,7.6993437685964361e-15,7.0122362744368013e-11,5.1844880165735639e-12,4.2601381844077738e-13,4.2561978434775922e-13,2.2832601267797119e-16,3.7168148103945003e-15,1.657080803390794e-16,4.7823544788841969e-12,2.2566309527646884e-28,2.1963871454147591e-28,2.1963892378830105e-28,1.03025492551326e-14,1.3787562271258946e-18,1.239714187554398e-16,6.2393170629893324e-21,2.1883977419862022e-22,2.2092376717790054e-20,3.1308577159878496e-22,8.434286585639028e-24,5.7658110735157728e-26,4.6980441304615174e-28,2.1948462498733364e-31,1.086775246934968e-32,9.8650998214473958e-27,1.8175679671411099e-34,4.5978459808709808e-15,9.2440301787598609e-22,1.5653500097831131e-22,3.0003449928468144e-26,2.6947356960844597e-27,5.7350695700520251e-24
2.8243140438360143e-10,0.8047240098139468,4.9618877733580415e-15,7.8989529925513006e-20,5.4102015119449119e-20,3.1792935375858132e-29,5.2829375642524279e-23,0.0,0.0,9.9156454748787056e-12,3.8430446062876633e-19,154.0,0.0,0.9999974252911491,1.0,18.999999780788137,4.993367272203164e-07,1.2370654682889635e-10,8.0523837723916718e-07,1.013536861480614e-06,2.0563468380364675e-08,2.1374744540555611e-07,8.1372333088751495e-13,5.4536973037352596e-09,1.6618962802455618e-08,8.3761208951689818e-15,7.733984364065125e-11,5.6572881400813352e-12,4.8939599057489239e-13,4.8894310754803138e-13,2.623431865126862e-16,4.0989678011648581e-15,1.9053984034663696e-16,5.2748008895626744e-12,3.1333472135606943e-28,3.0497079964125047e-28,3.04971105201877e-28,1.1964871245270623e-14,1.5897039416400037e-18,1.3027572553752454e-16,6.5869944098332315e-21,2.386336669130861e-22,2.5349457738907673e-20,3.7750249069547404e-22,1.0685740980389835e-23,7.3086689362749563e-26,6.2620384902124739e-28,2.9671335425562372e-31,1.3775973859633413e-32,1.2512410718036903e-26,2.426079470013952e-34,5.0705204001256665e-15,1.013381013388256e-21,1.7950185939438167e-22,3.290768109123782e-26,2.9960070092328961e-27,6.6098110440654417e-24
2.9593349811137684e-10,0.8047240097310987,5.2112970891148285e-15,8.7846503399254498e-20,5.9552468892122401e-20,3.8306561430972474e-29,6.0883653115453776e-23,0.0,0.0,1.0857728642045105e-11,4.4908126591569997e-19,154.0,0.0,0.99999730220080096,1.0,18.999999762770475,5.2320727052758996e-07,1.2370653286036986e-10,8.3619929642670695e-07,1.0619870560038477e-06,2.1549725930233102e-08,2.3150020393114882e-07,8.5262187485455215e-13,5.7176124382852581e-09,1.7416035610056382e-08,9.0717996711026986e-15,8.4910790053879958e-11,6.1456411529437229e-12,5.5839902974294596e-13,5.5788205884913226e-13,2.9938123233408048e-16,4.4996408873725281e-15,2.175896614773779e-16,5.7914010837046796e-12,4.282017246843561e-28,4.1677296037300828e-28,4.1677339853096708e-28,1.3797823303367123e-14,1.8204150688546205e-18,1.3658002751169389e-16,6.937615580098896e-21,2.5906247434198422e-22,2.8889264740518696e-20,4.51030270594899e-22,1.3383880487349114e-23,9.1587764371151969e-26,8.2324867952669737e-28,3.9551140384614373e-31,1.7263376301390014e-32,1.5689248442094264e-26,3.1944374345431994e-34,5.5660924545833884e-15,1.1059715430276041e-21,2.0444670138636415e-22,3.5930493176208118e-26,3.3155184897756777e-27,7.5663731558567259e-24
3.0943559183915226e-10,0.8047240096461379,5.4618159061347962e-15,9.7250078112884962e-20,6.5282301768558274e-20,4.5773485886646481e-29,6.9730534164663346e-23,0.0,0.0,1.1840545790701745e-11,5.2131495916603703e-19,154.0,0.0,0.999997179110237,1.0,18.999999744293344,5.4707771683859467e-07,1.2370651616932316e-10,8.6670073508540328e-07,1.1104372146327248e-06,2.2535983327348037e-08,2.4971239325992178e-07,8.9152038991859467e-13,5.9815273893822593e-09,1.8213108311778376e-08,9.7854822496976117e-15,9.28352016377862e-11,6.6490473851905868e-12,6.3320188508829429e-13,6.3261541983798451e-13,3.3953648153078299e-16,4.9188100398543376e-15,2.4692876877582206e-16,6.3321593143651941e-12,5.7676688449151089e-28,5.6137469242770035e-28,5.613753103970113e-28,1.5809671708135194e-14,2.0716482849886938e-18,1.4288432510362312e-16,7.2911811105423492e-21,2.8010648718762571e-22,3.2720066483491892e-20,5.3441532229645745e-22,1.6589302897748201e-23,1.1358094214634741e-25,1.0688089065545413e-27,5.2049013296839603e-31,2.1409061540669299e-32,1.9468499270930694e-26,4.1542303285998393e-34,6.0845315637465142e-15,1.2021303922942155e-21,2.3142522827563052e-22,3.9070427820099783e-26,3.6535933429852664e-27,8.6079665924032733e-24
3.2293768556692767e-10,0.8047240095591646,5.7134437559903464e-15,1.0720850499547666e-19,7.1294331120746722e-20,5.4282705777803123e-29,7.9409832258475901e-23,0.0,0.0,1.2863907844370828e-11,6.0150699886164809e-19,154.0,0.0,0.99999705601945743,1.0,18.999999725378569,5.7094806615370735e-07,1.2370650482378096e-10,8.9676451716452108e-07,1.1588873373767583e-06,2.3522240567389156e-08,2.6836218992729615e-07,9.304188760857159e-13,6.2454421445714669e-09,1.9010180904133149e-08,1.0516313430677848e-14,1.0111307804601291e-10,7.1670281078068164e-12,7.1397778552214925e-13,7.133162572292639e-13,3.8290218540609122e-16,5.3564512606268078e-15,2.7862610747484718e-16,6.8970799042585983e-12,7.6666353383765641e-28,7.4620596020955577e-28,7.4620681867596295e-28,1.8008642064341346e-14,2.3441477499800719e-18,1.4918861801578299e-16,7.647691513614702e-21,3.0174715663511002e-22,3.6849830598155591e-20,6.2842198928367466e-22,2.036727437065933e-23,1.3951866711287803e-25,1.3717999799750867e-27,6.7697217904960609e-31,2.62983220682857e-32,2.3928859002667014e-26,5.341425537584553e-34,6.6258071879610588e-15,1.301815870467668e-21,2.6049080541589091e-22,4.2326109804896387e-26,4.0105548277875432e-27,9.7377613902207997e-24
3.364397792947031e-10,0.8047240094702751,5.9661801704141301e-15,1.1772969786857192e-19,7.7591449309331352e-20,6.3927269718822154e-29,8.9961765750772433e-23,0.0,0.0,1.3927634705917516e-11,6.9017142571025592e-19,154.0,0.0,0.99999693292846148,1.0,18.999999706046935,5.9481831847330514e-07,1.2370649227651102e-10,9.2641143000356029e-07,1.2073374242422257e-06,2.4508497653917303e-08,2.8742880705497761e-07,9.6931733335950527e-13,6.5093566944589248e-09,1.9807253390001535e-08,1.1263478634672416e-14,1.0974441893217503e-10,7.6991245707405896e-12,8.0089447894312221e-13,8.0015216186072612e-13,4.2956864400045978e-16,5.8125405828300522e-15,3.1274843838994834e-16,7.4861672407851311e-12,1.0067831969616719e-27,9.7992144687735448e-28,9.7992262296942219e-28,2.0402917234843524e-14,2.6386433922847734e-18,1.5549290602376498e-16,8.007147313749868e-21,3.2396703667996969e-22,4.1286240863529846e-20,7.3383183520961268e-22,2.4787818033784278e-23,1.6988691280812359e-25,1.7422622519880536e-27,8.7106229628143688e-31,3.2022771413562028e-32,2.9154969329666069e-26,6.7967417914616802e-34,7.1898888283427847e-15,1.4049886941878647e-21,2.9169457815490885e-22,4.5696243224029798e-26,4.3867263037474982e-27,1.0958889191766446e-23
3.499418730224785e-10,0.8047240093795597,6.2200246812800566e-15,1.2882124943422735e-19,8.4176623269718132e-20,7.4804294530734838e-29,1.0142696848541784e-22,0.0,0.0,1.5031554831068378e-11,7.8783477762075072e-19,154.0,0.0,0.99999680983724959,1.0,18.999999686318237,6.1868847379776507e-07,1.2370647507888779e-10,9.5566127356702295e-07,1.2557874752140222e-06,2.54947545888224e-08,3.068924451173131e-07,1.0082157617264933e-12,6.7732710508653898e-09,2.0604325770913823e-08,1.2026201973886678e-14,1.1872922394989276e-10,8.2448970862153567e-12,8.9411446047544613e-13,8.9328547671750416e-13,4.7962332900024402e-16,6.2870540706998572e-15,3.4936042893415548e-16,8.0994257713710734e-12,1.3074100860648988e-27,1.2725314833394038e-27,1.2725330740766736e-27,2.3000635675920373e-14,2.9558511879236854e-18,1.6179718940995134e-16,8.3695490647854871e-21,3.4674972939378612e-22,4.6036713621919927e-20,8.5144278549686978e-22,2.9925796104341056e-23,2.0520583054153821e-25,2.1914420170587088e-27,1.1097216318617927e-30,3.8680466441243044e-32,3.523754742939911e-26,8.5660354019942137e-34,7.7767460267381626e-15,1.511611876463662e-21,3.25085582275833e-22,4.9179607824186365e-26,4.782431275987054e-27,1.2274445397590875e-23
3.634439667502539e-10,0.8047240092871052,6.4749768205851699e-15,1.4049044650453734e-19,9.1052894084635527e-20,8.7014982640662039e-29,1.1384650034096475e-22,0.0,0.0,1.6175504822157156e-11,8.9503601446257043e-19,154.0,0.0,0.99999668674582121,1.0,18.999999666211334,6.4255853212746419e-07,1.2370646263773313e-10,9.8453290734336566e-07,1.3042374902853895e-06,2.6481011367062053e-08,3.267342450434024e-07,1.0471141611800027e-12,7.0371852171087866e-09,2.1401398042797662e-08,1.280374441430618e-14,1.2806749275273614e-10,8.8039241551556874e-12,9.937951902533037e-13,9.9287351451231394e-13,5.3315100101673207e-16,6.7799678195341974e-15,3.8852473996347637e-16,8.7368599990996515e-12,1.6803623699933201e-27,1.6355395711668329e-27,1.6355416974347004e-27,2.5809890130680647e-14,3.2964734339061522e-18,1.6810146825360227e-16,8.7348973181658083e-21,3.7007983296501621e-22,5.110841337367572e-20,9.8206832003170305e-22,3.5860985929726957e-23,2.460303582101613e-25,2.7318740360825166e-27,1.4008454323192096e-30,4.6376022136364887e-32,4.2273509182669943e-26,1.0700700327827253e-33,8.3863483656784896e-15,1.621650620855005e-21,3.6071084918315284e-22,5.277505551809873e-26,5.1979934381420683e-27,1.3687491219198431e-23
3.7694606047802933e-10,0.8047240091929948,6.7310361204327712e-15,1.5274428450828659e-19,9.822337654621688e-20,1.006646402094346e-28,1.2726185771399797e-22,0.0,0.0,1.7359329041156135e-11,1.0123264517351207e-18,154.0,0.0,0.99999656365417655,1.0,18.999999645744197,6.6642849346277931e-07,1.2370645144469592e-10,1.0130442950179304e-06,1.3526874694624113e-06,2.7467267990558286e-08,3.4693624354518538e-07,1.086012531723762e-12,7.3010991835167534e-09,2.2198470207209086e-08,1.359540202512994e-14,1.3775922499421647e-10,9.3758016347049707e-12,1.1000893012382607e-12,1.0990687653081037e-12,5.9023382149772681e-16,7.2912579556348228e-15,4.3030210864684083e-16,9.3984744786241773e-12,2.1391401234289062e-27,2.0820864106376733e-27,2.082089221741061e-27,2.8838726640776999e-14,3.6611990161515603e-18,1.7440574232365873e-16,9.1031926186084304e-21,3.9394289236587877e-22,5.650826759320557e-20,1.1265367143584203e-21,4.2678150315524278e-23,2.9295079163627989e-25,3.377465452505373e-27,1.7533441730940006e-30,5.5220719323134212e-32,5.0366086396588896e-26,1.3258082113772261e-33,9.0186654683031218e-15,1.7350722205961023e-21,3.9861550607830999e-22,5.6481507062789089e-26,5.6337367134630074e-27,1.5201055637203214e-23
3.9044815420580475e-10,0.8047240090973065,6.9882021130167822e-15,1.6558948130837277e-19,1.0569125871029651e-19,1.1586269594607832e-28,1.4171498393990002e-22,0.0,0.0,1.858287924109599e-11,1.140269702353797e-18,154.0,0.0,0.99999644056231518,1.0,18.999999624933928,6.902983578040878e-07,1.2370643436561531e-10,1.0412125470234348e-06,1.4011374127409825e-06,2.8453524463188299e-08,3.6748133056791649e-07,1.1249108733534116e-12,7.5650129504664838e-09,2.2995542267284177e-08,1.440050431137358e-14,1.4780442032782836e-10,9.9601419449269465e-12,1.2131447975293573e-12,1.2120190946422779e-12,6.5095145951916659e-16,7.8209006362735509e-15,4.747514275444472e-16,1.0084273812347179e-11,2.6990798612820109e-27,2.6271003413081414e-27,2.6271040201584377e-27,3.2095143841023437e-14,4.0507036720253686e-18,1.8071001162913114e-16,9.4744355263184817e-21,4.1832535251712492e-22,6.2242980804793923e-20,1.2856903269346793e-21,5.0467102486201598e-23,3.46593320651283e-25,4.1435810144530712e-27,2.1772281045668538e-30,6.5332605737129159e-32,5.962493838725882e-26,1.630190577256903e-33,9.6736669983133245e-15,1.8518459624376913e-21,4.3884287135645784e-22,6.0297948891026315e-26,6.0899852941531631e-27,1.6818137269118367e-23
4.0395024793358016e-10,0.8047240090001155,7.2464743306069397e-15,1.7903249036254705e-19,1.1345980144536474e-19,1.327227205695745e-28,1.5724827965011846e-22,0.0,0.0,1.9846014214999219e-11,1.2794416258216071e-18,154.0,0.0,0.99999631747023687,1.0,18.999999603796827,7.1416812515176625e-07,1.2370642042706103e-10,1.0690539610682637e-06,1.4495873201103417e-06,2.9439780780114638e-08,3.8835320876279716e-07,1.1638091860593181e-12,7.8289265248587129e-09,2.3792614219115895e-08,1.5218412625716041e-14,1.5820307840704298e-10,1.0556573312844985e-11,1.3331052436105876e-12,1.3318679325967998e-12,7.1538119369628437e-16,8.3688720496660037e-15,5.2192982007177975e-16,1.0794262646843273e-11,3.3775155578177409e-27,3.2874540974843153e-27,3.2874588664763961e-27,3.5587092504660735e-14,4.4656502476052849e-18,1.870142763348682e-16,9.8486266138422902e-21,4.4321451381939523e-22,6.8319047955362197e-20,1.4603849300948625e-21,5.9322766010801215e-23,4.0762053206688228e-25,5.0471295208366647e-27,2.6836952063984703e-30,7.68365908545112e-32,7.0166258264085036e-26,1.9902717689876465e-33,1.0351322659935342e-14,1.9719430349913892e-21,4.8143454544857409e-22,6.4223430090007786e-26,6.5670636790319887e-27,1.8541706150981496e-23
4.174523416613556e-10,0.8047240089014934,7.5058523055348499e-15,1.9307951325888812e-19,1.215323379783942e-19,1.5136244688000527e-28,1.7390461306530175e-22,0.0,0.0,2.1148599461490802e-11,1.4304302841051002e-18,154.0,0.0,0.99999619437794152,1.0,18.999999582348419,7.3803779550619224e-07,1.2370641023944122e-10,1.0965840607392901e-06,1.4980371915688726e-06,3.0426036941038168e-08,4.0953635488503027e-07,1.202707469839268e-12,8.0928399043238603e-09,2.4589686062464918e-08,1.6048518655797912e-14,1.6895519888527869e-10,1.1164739052037145e-11,1.4601099449650482e-12,1.4587544542430583e-12,7.8359800944548434e-16,8.9351484149141873e-15,5.7189271252003965e-16,1.1528445669512648e-11,4.1939460460903432e-27,4.0821277771121295e-27,4.0821339047506191e-27,3.9322475309697772e-14,4.9066889497920543e-18,1.9331853638426486e-16,1.0225766450316978e-20,4.6859848992016282e-22,7.4742767119871128e-20,1.6514890824578386e-21,6.9345230012526874e-23,4.7673188158992354e-25,6.1066514133739859e-27,3.2852225410365089e-30,8.9864534865921294e-32,8.2112874244233773e-26,2.4138341645190119e-33,1.1051602197844879e-14,2.0953364413680496e-21,5.2643049732549605e-22,6.8257059524358962e-26,7.0652967096112307e-27,2.0374705436878225e-23
4.30954435389131e-10,0.8047240088015079,7.7663355701811003e-15,2.0773651165595031e-19,1.2991227343948801e-19,1.7190379040320415e-28,1.9172733022397332e-22,0.0,0.0,2.2490506866292044e-11,1.5938359035817306e-18,154.0,0.0,0.99999607128542922,1.0,18.999999560603499,7.6190736886774238e-07,1.2370639395858504e-10,1.1238176322714331e-06,1.5464870271168719e-06,3.141229295129734e-08,4.3101598302509652e-07,1.2416057246926656e-12,8.356753084463236e-09,2.5386757801647972e-08,1.6890242983357832e-14,1.8006078141591365e-10,1.1784296876088673e-11,1.5942941204649643e-12,1.5928137518703203e-12,8.5567469181731031e-16,9.5197059819649714e-15,6.2469390279657698e-16,1.2286827605455462e-11,5.1702086909338858e-27,5.0323779203376251e-27,5.0323857286737833e-27,4.3309146799465363e-14,5.3744575933765449e-18,1.996227916722424e-16,1.060585560572885e-20,4.9446616760499797e-22,8.1520251573210674e-20,1.8598835406290223e-21,8.063979996450351e-23,5.5466413663095734e-25,7.3424074412747081e-27,3.9956609969022151e-30,1.0455533216273665e-31,9.5594346309011057e-26,2.9094349055290391e-33,1.177447539711131e-14,2.2220009159118494e-21,5.7386914687050066e-22,7.2398003093262836e-26,7.5850096046680136e-27,2.2320053020241189e-23
4.444565291169064e-10,0.8047240087002238,8.027923656963223e-15,2.2300921865589205e-19,1.3860308440703671e-19,1.9447287057515304e-28,2.1076026514669835e-22,0.0,0.0,2.3871614398839765e-11,1.7702708424847843e-18,154.0,0.0,0.99999594819269977,1.0,18.999999538576134,7.857768452367936e-07,1.2370637837268322e-10,1.1507687595711161e-06,1.5949368267471514e-06,3.2398548807261606e-08,4.5277800958609168e-07,1.2805039506129571e-12,8.6206660682509297e-09,2.6183829433733186e-08,1.7743033711793081e-14,1.9151982565230341e-10,1.2414918244296287e-11,1.7357890669244906e-12,1.7341769993843049e-12,9.3168191410886114e-16,1.0122521031589128e-14,6.8038562603985435e-16,1.3069413214551293e-11,6.3306592277756736e-27,6.1619125930312074e-27,6.161922465974138e-27,4.7554913513425471e-14,5.869581843171142e-18,2.0592704226984617e-16,1.0988894661714013e-20,5.2080716870484957e-22,8.8657441260416324e-20,2.0864607081712004e-21,9.3317044355921296e-23,6.4219179184144502e-25,8.7764683304812269e-27,4.8303334119698246e-30,1.2105498968163058e-31,1.1074705849570287e-25,3.4864543561996716e-33,1.2519912083167329e-14,2.3519128448406489e-21,6.2378744331597602e-22,7.6645481114075433e-26,8.1265279933916585e-27,2.4380643080596316e-23
