Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999)
2.828885353087955e-12,0.49858292871832116,154.0,0.0,0.0,0.0,0.99992802840720596,1.0,18.9999999346403,1.5248660211230458e-06,9.3093629865012677e-06,9.2643867153025313e-06,5.4820202340542663e-08,2.0762041545785242e-12,7.3804264046555893e-06,1.5057170247793366e-05,6.7643723036460395e-08,2.9301271796944434e-05,1.0438012594815275e-08,4.458229110434339e-16,6.3568061688390909e-10,6.1011646990065166e-17,5.1699793359362026e-10,8.0379749685023076e-12,8.0404097909514127e-12,1.6888085875913227e-15,7.4598858147755874e-16,1.4138749316238325e-11,1.3134891107160382e-27,1.215680100056105e-27,1.2156961858719379e-27,8.1670445748741296e-16,9.9394822263336706e-11,1.2875022024225459e-18,1.0581421799167854e-18,1.9650574634439258e-11,1.0097228466906541e-11,2.528001775355361e-20,1.4276600540247234e-17,7.6057375117410881e-27,1.6184118719283813e-22,1.9198495381083831e-21,1.757211770377293e-21,7.3094793116155288e-25,3.0539911375800968e-28,1.2847412971579297e-28,3.4045100329165977e-26
2.861658619016891e-12,0.4985829287143735,154.0,0.0,0.0,0.0,0.99992719675607789,1.0,18.999999933252923,1.5425311719348533e-06,9.417176641264578e-06,9.3711020865085299e-06,5.6055772710096654e-08,2.1002478186234105e-12,7.3809007354828839e-06,1.5260000374157695e-05,6.7676493103529745e-08,2.969598129202566e-05,1.058831222859647e-08,4.5587116740673232e-16,6.4668924100876577e-10,6.1890170885963667e-17,5.2892799658722188e-10,8.3191814926035361e-12,8.3217063755556089e-12,1.7498305790278814e-15,7.7502587922950264e-16,1.4468201422611956e-11,1.4233534615113602e-27,1.3173695190889488e-27,1.3173871529707756e-27,8.4662501778434454e-16,1.0087916404496965e-10,1.3245009506010502e-18,1.0736348479758571e-18,2.0169468903626638e-11,1.0363846958341428e-11,2.6493794829884136e-20,1.4777333106745188e-17,8.0620877950616505e-27,1.6789513789430202e-22,2.0127741938859188e-21,1.8440355382322712e-21,7.7598251448437176e-25,3.279624326687525e-28,1.3797973384550778e-28,3.6100468322020094e-26
2.8944318849458267e-12,0.498582928710389,154.0,0.0,0.0,0.0,0.99992636510812283,1.0,18.999999931852649,1.5601963053244242e-06,9.5249900542227366e-06,9.4778043048359974e-06,5.7304172682704516e-08,2.1242936137783742e-12,7.3813371372106718e-06,1.5462842978499744e-05,6.7707522439204331e-08,3.0090715118792878e-05,1.0738670282149605e-08,4.6602376074276475e-16,6.5775481803048461e-10,6.2769035970945492e-17,5.4099144728683679e-10,8.6068388950428575e-12,8.6094560377096754e-12,1.8122996724029353e-15,8.0481524313769188e-16,1.4801447647310377e-11,1.5409917774211289e-27,1.4262550268363395e-27,1.4262743374937145e-27,8.7729293946200945e-16,1.0237114393126515e-10,1.3621876743193209e-18,1.0891404444595112e-18,2.0695277609886167e-11,1.063401785294814e-11,2.7751259097793423e-20,1.5289611356085981e-17,8.5402108514645814e-27,1.7410345584910071e-22,2.1090838265315828e-21,1.9340876887435566e-21,8.2322874737555599e-25,3.5190460397006291e-28,1.480673948366422e-28,3.8254746500497386e-26
2.9599784168036987e-12,0.49858292870231075,154.0,0.0,0.0,0.0,0.99992470182117821,1.0,18.999999929013548,1.5955265198370839e-06,9.7406161676240289e-06,9.6911694019886297e-06,5.9839342374214703e-08,2.172384055681883e-12,7.3821079434819411e-06,1.5868561683519019e-05,6.7764723825899316e-08,3.0880248104862924e-05,1.1039548758841296e-08,4.866409898603783e-16,6.8005620425382847e-10,6.4527715364845225e-17,5.6551815574188173e-10,9.2017930839065912e-12,9.204601448886899e-12,1.9416457592234176e-15,8.6668881954610581e-16,1.5479322476542148e-11,1.8014210451666086e-27,1.6673091569324932e-27,1.6673322440584134e-27,9.4091219186776461e-16,1.0537801993488442e-10,1.4396525979598305e-18,1.1201891402033768e-18,2.1767636833339604e-11,1.118501604036679e-11,3.0401519084219936e-20,1.6349326244108652e-17,9.5649089468424038e-27,1.8699189950007252e-22,2.3121955245927393e-21,2.1242056105438727e-21,9.2468523837662289e-25,4.041964985636588e-28,1.7010362745160035e-28,4.2874455459481677e-26
3.0189702954757835e-12,0.4985829286949154,154.0,0.0,0.0,0.0,0.99992320487245934,1.0,18.999999926414574,1.6273236533149815e-06,9.9346788736162968e-06,9.8831533048195718e-06,6.216457427697913e-08,2.2156651376076223e-12,7.3826996407103939e-06,1.6233741945264607e-05,6.7811128158954956e-08,3.1590893011245199e-05,1.1310508294091512e-08,5.0555090432804654e-16,7.0032072602374565e-10,6.6111514124946995e-17,5.8804748699228251e-10,9.7600326445648546e-12,9.7630208947589605e-12,2.0631732561323765e-15,9.2504399096866736e-16,1.6102385770924322e-11,2.0671508242107712e-27,1.9132719372092436e-27,1.9132989597854015e-27,1.0008294215261927e-15,1.0811033545574761e-10,1.5117932456366011e-18,1.148174107795375e-18,2.2756403484477729e-11,1.1693061458477395e-11,3.2946983646054525e-20,1.7343863072460467e-17,1.0569608887382497e-26,1.9914133000438111e-22,2.5074282984630468e-21,2.3071857114917188e-21,1.0244016025818868e-24,4.5667404205996454e-28,1.9222293863677809e-28,4.7407339934554469e-26
3.0779621741478682e-12,0.49858292868740284,154.0,0.0,0.0,0.0,0.99992170793208335,1.0,18.999999923774336,1.6591207303456591e-06,1.0128740841740195e-05,1.0075095053703101e-05,6.4530912986737965e-08,2.2589471538265207e-12,7.3832084479444398e-06,1.6598949276581555e-05,6.7853188180167467e-08,3.2301590755674137e-05,1.1581611546657203e-08,5.2479512047977984e-16,7.2076755043045169e-10,6.7696152790555342e-17,6.1100761232257938e-10,1.0340286675222553e-11,1.0343462344832e-11,2.1896479898722364e-15,9.8598596858520519e-16,1.6737742108695107e-11,2.3657468859353528e-27,2.1896588034800664e-27,2.1896903358826987e-27,1.0633297097585706e-15,1.1086740586169619e-10,1.5862708601742467e-18,1.176196429370934e-18,2.3767566265014134e-11,1.2212613090435765e-11,3.565096606962839e-20,1.8377833797737681e-17,1.1657536458499412e-26,2.1182495933358919e-22,2.7149710421345652e-21,2.5019330577571292e-21,1.1326179033667452e-24,5.1473854222452588e-28,2.1670224147459495e-28,5.2319118948208462e-26
3.136954052819953e-12,0.4985829286797732,154.0,0.0,0.0,0.0,0.99992021099946204,1.0,18.999999921093004,1.690917750929387e-06,1.0322802086135506e-05,1.0266994820350678e-05,6.693818689287977e-08,2.302227502432626e-12,7.3836457590046718e-06,1.6964179872225244e-05,6.7891309490155896e-08,3.3012333933185379e-05,1.1852844383250417e-08,5.44372242622368e-16,7.4139598085142572e-10,6.9281549102447971e-17,6.3439801509739333e-10,1.0942971877314672e-11,1.0946342653496921e-11,2.3211667344215599e-15,1.0495709276984524e-15,1.7385391529584437e-11,2.700520833056075e-27,2.4995356577900007e-27,2.4995723446779232e-27,1.1284743328499438e-15,1.1364923391746314e-10,1.6631265027708703e-18,1.204254698479204e-18,2.4801122180229168e-11,1.2743669338545666e-11,3.8520100128012036e-20,1.9451997339047697e-17,1.2833819247901476e-26,2.2505569970328629e-22,2.9353494303824369e-21,2.7089598811263333e-21,1.249875145904054e-24,5.7885972782030975e-28,2.437405861314033e-28,5.7633449727293868e-26
3.1959459314920378e-12,0.49858292867202714,154.0,0.0,0.0,0.0,0.99991871407406985,1.0,18.999999918370762,1.7227147150664198e-06,1.0516862619560788e-05,1.045885277575794e-05,6.9386225100034173e-08,2.3455076017757181e-12,7.3840214109506042e-06,1.732943044686994e-05,6.7925859946522301e-08,3.372311615057109e-05,1.212419404756797e-08,5.6428088098410961e-16,7.622053853902478e-10,7.0867628303593414e-17,6.5821817958643925e-10,1.1568504452698852e-11,1.1572078175386321e-11,2.457826147633825e-15,1.1158549786360103e-15,1.804533407439644e-11,3.0750453163180811e-27,2.8462101267662404e-27,2.8462526901020238e-27,1.1963249349159299e-15,1.1645582237666156e-10,1.7424015596600736e-18,1.2323476456210298e-18,2.5857068018815986e-11,1.328622849383171e-11,4.1561169624807309e-20,2.0567112181300025e-17,1.4103797182613847e-26,2.3884654191648918e-22,3.1691015006329128e-21,2.9287906748590171e-21,1.3767376618990714e-24,6.4953679566145513e-28,2.7354957447665405e-28,6.3374990933217959e-26
3.2549378101641225e-12,0.49858292866416537,154.0,0.0,0.0,0.0,0.99991721715543636,1.0,18.999999915607802,1.7545116227569954e-06,1.071092245352876e-05,1.0650669090207613e-05,7.1874857425140644e-08,2.3887888455757147e-12,7.3843438916599207e-06,1.7694698165782616e-05,6.7957173102786915e-08,3.4433931891471752e-05,1.2395649028967995e-08,5.8451965158465022e-16,7.8319519097906382e-10,7.2454322926785752e-17,6.8246759096194109e-10,1.221730010451575e-11,1.222108476623483e-11,2.5997227714378203e-15,1.1848941664977282e-15,1.8717569784929649e-11,3.4931688130207056e-27,3.2332452504908053e-27,3.2332944971016068e-27,1.266943525542798e-15,1.1928717398175335e-10,1.8241377421008436e-18,1.2604741252616192e-18,2.6935400381884532e-11,1.3840288750944331e-11,4.4781109176817983e-20,2.1723936375516089e-17,1.5473027189501072e-26,2.5321055486042376e-22,3.4167777254255707e-21,3.161962266129907e-21,1.5137936529122795e-24,7.2729963573616102e-28,3.0635388701360645e-28,6.9569425617604599e-26
3.3139296888362073e-12,0.49858292865618803,154.0,0.0,0.0,0.0,0.99991572024314235,1.0,18.999999912804292,1.7863084740013374e-06,1.0904981598431052e-05,1.0842443933272528e-05,7.4403914394469518e-08,2.4320692493118509e-12,7.3846205236340927e-06,1.8059980583436479e-05,6.7985551401246664e-08,3.5144776396918918e-05,1.2667198941111243e-08,6.0508717612477913e-16,8.0436487790305902e-10,7.4041572532383718e-17,7.0714573529601135e-10,1.2889774038064647e-11,1.2893777783754685e-11,2.74695303204158e-15,1.2567444709500989e-15,1.940209870390308e-11,3.9590312300492508e-27,3.6644739354318817e-27,3.6645307651514677e-27,1.3403924773921235e-15,1.2214329146402397e-10,1.9083770863673248e-18,1.2886331038408375e-18,2.8036115708643715e-11,1.4405848221357719e-11,4.8187005011584625e-20,2.292322753914051e-17,1.6947287975597262e-26,2.6816088499573479e-22,3.6789410859007568e-21,3.4090238894892565e-21,1.6616557480738682e-24,8.1271010933090924e-28,3.4239183290566791e-28,7.6243484786276755e-26
3.372921567508292e-12,0.49858292864809584,154.0,0.0,0.0,0.0,0.99991422333681268,1.0,18.999999909960422,1.818105268799657e-06,1.1099040063627224e-05,1.1034177473818197e-05,7.6973227241078031e-08,2.4753492589570634e-12,7.3848576021471834e-06,1.842527559737276e-05,6.8011268678429642e-08,3.5855645575550721e-05,1.2938834427138219e-08,6.2598208211725148e-16,8.2571397550378356e-10,7.5629322363918616e-17,7.3225209955841933e-10,1.35863409615519e-11,1.3590572088384236e-11,2.8996132401067013e-15,1.3314618060857515e-15,2.0098920874898423e-11,4.4770777752349916e-27,4.144011803549644e-27,4.1440772178838614e-27,1.4167345241605706e-15,1.25024177543567e-10,1.99516195374014e-18,1.3168236502239446e-18,2.9159210295704198e-11,1.4982904943289401e-11,5.1786095649706721e-20,2.4165742856304336e-17,1.853258414426331e-26,2.8371075592114729e-22,3.9561671344100126e-21,3.6705372494452512e-21,1.8209614846376554e-24,9.0636316688569479e-28,3.8191583127828618e-28,8.3424967703381578e-26
3.431913446180377e-12,0.49858292863988946,154.0,0.0,0.0,0.0,0.99991272643611084,1.0,18.999999907076361,1.8499020071521545e-06,1.1293097857574285e-05,1.1225869880006546e-05,7.9582627901073678e-08,2.5186302768630501e-12,7.385060575178245e-06,1.8790581388107814e-05,6.8034573561310165e-08,3.6566535886671757e-05,1.3210547031648242e-08,6.4720300281645618e-16,8.472420563548957e-10,7.7217522809316185e-17,7.5778617161331893e-10,1.4307415087191594e-11,1.4311882044388684e-11,3.0577995910046757e-15,1.4091020202596429e-15,2.080803634228179e-11,5.052079951317779e-27,4.6762766396235618e-27,4.6763517512253405e-27,1.4960327575847892e-15,1.2792983492926782e-10,2.0845350304936789e-18,1.345044922956968e-18,3.0304680322219369e-11,1.5571456894620048e-11,5.558577290958313e-20,2.5452239078208439e-17,2.0235152291111739e-26,2.9987346773496817e-22,4.2490440862932283e-21,3.9470766121929827e-21,1.9923740201160439e-24,1.0088885284042692e-27,4.2519313509561873e-28,9.1142771980527549e-26
3.4909053248524616e-12,0.49858292863156906,154.0,0.0,0.0,0.0,0.99991122954073697,1.0,18.99999990415229,1.8816986890590189e-06,1.1487154987910039e-05,1.1417521319298542e-05,8.2231949011015576e-08,2.5619098431692821e-12,7.3852341475631595e-06,1.915589638434908e-05,6.8055691563275509e-08,3.7277444272563686e-05,1.3482329122184471e-08,6.6874857707205019e-16,8.6894873266773638e-10,7.8806129594682785e-17,7.8374744021697876e-10,1.5053410131972182e-11,1.505812152062683e-11,3.2216081649954367e-15,1.4897208960138414e-15,2.1529445151155613e-11,5.6891509315601541e-27,5.2660026344817685e-27,5.2660886772303977e-27,1.5783506253645726e-15,1.3086026631879891e-10,2.1765393278873699e-18,1.3732961625476887e-18,3.1472521864437813e-11,1.6171502000371916e-11,5.959358260816009e-20,2.6783472523387216e-17,2.2061465292515351e-26,3.1666239659211241e-22,4.5581728835110697e-21,4.2392288692063283e-21,2.1765826336996363e-24,1.1209518903339828e-27,4.725063514150849e-28,9.942691476318677e-26
3.5498972035245464e-12,0.4985829286231354,154.0,0.0,0.0,0.0,0.99990973265042049,1.0,18.999999901188364,1.9134953145204316e-06,1.1681211461527217e-05,1.1609131958457218e-05,8.4921023904914666e-08,2.6051880936951436e-12,7.3853823818569051e-06,1.952121922930956e-05,6.8074827248457448e-08,3.7988368092933673e-05,1.3754173808650975e-08,6.9061744947535044e-16,8.9083365257966825e-10,8.039510242071141e-17,8.1013539501516462e-10,1.5824739318542829e-11,1.5829703891437571e-11,3.3911349274337624e-15,1.5733741500262572e-15,2.226314734730907e-11,6.3937639217615505e-27,5.9182573953084943e-27,5.9183557351311158e-27,1.663751928765676e-15,1.3381547439862022e-10,2.2712181821556189e-18,1.4015766833828695e-18,3.2662730909796187e-11,1.678303813995108e-11,6.3817225372619052e-20,2.8160199078010336e-17,2.401823730832719e-26,3.3409099419331382e-22,4.88416726790663e-21,4.5475936104459067e-21,2.3743033116120624e-24,1.2432563593111455e-27,5.2415405982220028e-28,1.0830855746402115e-25
3.667880960868716e-12,0.4985829286059297,154.0,0.0,0.0,0.0,0.99990673888402193,1.0,18.999999895141688,1.977088396107585e-06,1.2069322462812052e-05,1.1992231499952554e-05,9.0417771852362597e-08,2.691751160900015e-12,7.3856162932299108e-06,2.0251883971085369e-05,6.8107874852722742e-08,3.9410253291242801e-05,1.4298026763273118e-08,7.3531969558069209e-16,9.351369787902305e-10,8.3574003269644662e-17,8.6418932621216017e-10,1.744505054055075e-11,1.7450548346130171e-11,3.7477263056167635e-15,1.7500063301382992e-15,2.3767432087824531e-11,8.0294108856669327e-27,7.4323851889366918e-27,7.4325128071786793e-27,1.8440618029874513e-15,1.3980023131895181e-10,2.4687745310771723e-18,1.4582231599331442e-18,3.5110235074058154e-11,1.8040574840165896e-11,7.2943590872727264e-20,3.1053152899990942e-17,2.8351247706063174e-26,3.709213775261026e-22,5.5892721426724928e-21,5.2154227752041732e-21,2.8132814166703416e-24,1.5215958146467178e-27,6.4173046628472505e-28,1.2799483959070979e-25
3.770768769501461e-12,0.4985829285905601,154.0,0.0,0.0,0.0,0.99990412818263497,1.0,18.999999889740227,2.0325445979791217e-06,1.2407772810897876e-05,1.2326182051612082e-05,9.5339439507238754e-08,2.7672333235511136e-12,7.3857662824014063e-06,2.0889076640637819e-05,6.8131820718406229e-08,4.0650240876760973e-05,1.4772445111246627e-08,7.753451100249116e-16,9.7435094312150325e-10,8.6347049270740336e-17,9.1271540058955903e-10,1.8944684046240676e-11,1.8950676876041893e-11,4.07827323909491e-15,1.9144748787865856e-15,2.5119383447315451e-11,9.7359368506968716e-27,9.0121543178210842e-27,9.0123134181701023e-27,2.0119826275731187e-15,1.4510016467472674e-10,2.6502049081510211e-18,1.5077120520351841e-18,3.7317573963022631e-11,1.917470836598034e-11,8.1683246413963253e-20,3.3731677306617283e-17,3.2624515207502227e-26,4.0525734219045823e-22,6.2653163245643677e-21,5.8566916019056947e-21,3.2475574703732368e-24,1.8052181508593097e-27,7.6158467172748384e-28,1.474325436794952e-25
3.873656578134206e-12,0.4985829285748527,154.0,0.0,0.0,0.0,0.99990151749377321,1.0,18.999999884220028,2.0880006281521626e-06,1.2746221235712014e-05,1.2660010871332286e-05,1.0037965760337427e-07,2.8427338305362545e-12,7.3858780112444247e-06,2.15262802218362e-05,6.8151974654591375e-08,4.1890250185830292e-05,1.524697948970931e-08,8.1633463801336913e-16,1.0141032514421013e-09,8.9120770868632952e-17,9.625320792200197e-10,2.0527323765707572e-11,2.0533840426201721e-11,4.4275943433451519e-15,2.0889749535650139e-15,2.6508730613763612e-11,1.1743781429892286e-26,1.0870891891294154e-26,1.0871089061821674e-26,2.1902182633883949e-15,1.5047550427394588e-10,2.8404100136512654e-18,1.5572826131071823e-18,3.9592891682090378e-11,2.0343764338838785e-11,9.1197139525617817e-20,3.6559476807121962e-17,3.7402096691454433e-26,4.417363548932466e-22,7.0020643370231189e-21,6.5564691053007233e-21,3.7344421315877058e-24,2.1318433092399234e-27,8.9966089634877013e-28,1.6918773581029633e-25
3.976544386766951e-12,0.4985829285588098,154.0,0.0,0.0,0.0,0.99989890681669957,1.0,18.999999878581963,2.1434564866274653e-06,1.3084667756872194e-05,1.2993718821536308e-05,1.0553756421768437e-07,2.9181635304430485e-12,7.3859602301059207e-06,2.2163491792305285e-05,6.816893355137586e-08,4.3130275531538966e-05,1.5721610382314582e-08,8.5828126756826051e-16,1.0543928745458702e-09,9.1895066422867429e-17,1.0136366830643151e-09,2.2195146052470655e-11,2.220221614906007e-11,4.7961950437157102e-15,2.2738000143418758e-15,2.7935473848014187e-11,1.4095905406418382e-26,1.3048378331561631e-26,1.3048621306140657e-26,2.3791184092585258e-15,1.5592626400662671e-10,3.0396303058496537e-18,1.606932901860815e-18,4.1936165184447798e-11,2.1547730605201193e-11,1.0153123818412671e-19,3.9540547655005224e-17,4.2728006909821448e-26,4.8043217709312072e-22,7.8031956677553378e-21,7.3183563943484698e-21,4.2786667034016766e-24,2.5065837287289347e-27,1.0581341974388128e-27,1.9346566284181665e-25
4.079432195399696e-12,0.49858292854243413,154.0,0.0,0.0,0.0,0.99989629615080733,1.0,18.999999872826908,2.1989121734057498e-06,1.3423112390368554e-05,1.3327306758386253e-05,1.1081230368421725e-07,2.9937709347253856e-12,7.3860195699188785e-06,2.2800709137500476e-05,6.8183198332700724e-08,4.437031260440571e-05,1.6196321562164863e-08,9.0117804661640019e-16,1.0952189477987276e-09,9.4669806321509517e-17,1.0660265411430939e-09,2.3950322744248073e-11,2.3957976679610281e-11,5.1845797159178976e-15,2.4692429131515551e-15,2.9399613415036198e-11,1.6840013794180707e-26,1.5588788126148788e-26,1.5589085945673379e-26,2.5790358800370671e-15,1.6145245766012173e-10,3.2481092494049383e-18,1.6566613026281426e-18,4.4347371135748489e-11,2.2786594863985627e-11,1.1273299652160391e-19,4.2678882122432221e-17,4.8648833580240592e-26,5.214192361048391e-22,8.6725129921448524e-21,8.1460768221429665e-21,4.8852495236548397e-24,2.935002088082446e-27,1.239372429578504e-27,2.2048384621784251e-25
4.182320004032441e-12,0.49858292852572805,154.0,0.0,0.0,0.0,0.9998936854955931,1.0,18.999999866955733,2.2543676884877043e-06,1.3761555150111769e-05,1.366077553182971e-05,1.1620302654773618e-07,3.0692068734872618e-12,7.3860611487925751e-06,2.3437930548121959e-05,6.819519090051663e-08,4.5610358078150029e-05,1.6671099479129321e-08,9.4501805759954466e-16,1.1365807420808944e-09,9.7444960327869038e-17,1.1196989904965619e-09,2.5795021176822747e-11,2.5803290149258628e-11,5.5932516892547706e-15,2.6755958950862551e-15,3.0901149583534694e-11,2.0028938472089842e-26,1.854104436406697e-26,1.8541407555434024e-26,2.7903265700934244e-15,1.6705409891951753e-10,3.4660933152168245e-18,1.7064664688064631e-18,4.6826485998866332e-11,2.4060344710122336e-11,1.2485136763957397e-19,4.5978468504781147e-17,5.5213820754066304e-26,5.6477261731384841e-22,9.6139432845808874e-21,9.0434770955810296e-21,5.5595057566756569e-24,3.4231383200748879e-27,1.4459479522249021e-27,2.5047249578076407e-25
4.285207812665186e-12,0.4985829285086941,154.0,0.0,0.0,0.0,0.99989107485063344,1.0,18.999999860969282,2.3098230318739903e-06,1.4099996047404224e-05,1.3994125985645488e-05,1.2170888951808642e-07,3.14457907468468e-12,7.3860890369886e-06,2.4075154664824451e-05,6.8205268813775668e-08,4.6850409307499088e-05,1.7145932734157044e-08,9.897944453434474e-16,1.1784776386137465e-09,1.0022044665238938e-16,1.1746513761448708e-09,2.7731404197692205e-11,2.7740320199478424e-11,6.0227132497994587e-15,2.8931505994112309e-15,3.2440082625615285e-11,2.3721027261757162e-26,2.1959179249445158e-26,2.1959620022836154e-26,3.0133494174854444e-15,1.7273120136807492e-10,3.6938319802850195e-18,1.7563472661490671e-18,4.9373486098861508e-11,2.5368967667939307e-11,1.3793681623730759e-19,4.9443291125100116e-17,6.2474951507048802e-26,6.1056805653489176e-22,1.0631538908289877e-20,1.0014528363462771e-20,6.3070571090620554e-24,3.9775367708170773e-27,1.680649406465797e-27,2.8367492038526247e-25
