Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65)
3.693511733432163e-12,1.1980158806441976,154.0,0.0,0.0,0.0,0.9999911918534935,1.0,18.999999995017912,5.9217267835712298e-07,1.3334121706398215e-06,1.3301700161799152e-06,4.1002470714302567e-09,1.753035902003438e-13,7.3747080923408721e-07,1.8437376257391466e-06,2.573828959089674e-09,2.9635853978161799e-06,8.8165693124469548e-10,4.5146501645533569e-17,1.8160917780824908e-11,6.7299734189617431e-18,2.3481390600281284e-11,2.5818141228516101e-13,2.5822418995285484e-13,2.9516103947192512e-17,1.3261563746540163e-17,1.4948132259773755e-17
3.7552443591858275e-12,1.1980158806431422,154.0,0.0,0.0,0.0,0.99999104489933677,1.0,18.99999999486376,6.0207004338939617e-07,1.355694389994944e-06,1.352334696784966e-06,4.2356941463434009e-09,1.7823309201602189e-13,7.3751345139546191e-07,1.8791794793509888e-06,2.5752240299711679e-09,3.0205539614301645e-06,9.0036167228623217e-10,4.6637874556401867e-17,1.8644174987714748e-11,6.8727531202041087e-18,2.4267615371379758e-11,2.7130021416338906e-13,2.7134529667494241e-13,3.1064884440965198e-17,1.4017627112235255e-17,1.5710136880061125e-17
3.816976984939492e-12,1.1980158806420724,154.0,0.0,0.0,0.0,0.99999089794540907,1.0,18.999999994707476,6.1196740539177768e-07,1.3779765878684826e-06,1.3744972469679612e-06,4.3732518804337678e-09,1.8116259100719388e-13,7.3755097383402302e-07,1.9146232549495135e-06,2.5765071419977623e-09,3.0775256170028581e-06,9.1908134039314237e-10,4.815248753212938e-17,1.9132141030190626e-11,7.0156467658737547e-18,2.5066612898390875e-11,2.8485456254271436e-13,2.8490203166499682e-13,3.2666800050042198e-17,1.4802322232437103e-17,1.6497606381747148e-17
3.878709610693156e-12,1.198015880640988,154.0,0.0,0.0,0.0,0.99999075099169066,1.0,18.999999994549079,6.2186476436427013e-07,1.4002587653370623e-06,1.3966576709340612e-06,4.5129160698317993e-09,1.840920873155316e-13,7.3758398986014002e-07,1.9500687215477755e-06,2.5776872777698808e-09,3.1344999932512487e-06,9.3781485894926745e-10,4.9690294284675281e-17,1.9624807326918847e-11,7.1586461377156842e-18,2.587837488378308e-11,2.9885147376513196e-13,2.9890141269095001e-13,3.4322736225891279e-17,1.5616189592065118e-17,1.731095928140049e-17
4.002174862200485e-12,1.1980158806387762,154.0,0.0,0.0,0.0,0.99999045708481116,1.0,18.999999994225934,6.4165947321959751e-07,1.4448230629822505e-06,1.4409721569943702e-06,4.7985470409006311e-09,1.8995107239911497e-13,7.3763859440477361e-07,2.0209639399494621e-06,2.5797709928191677e-09,3.2484556414933817e-06,9.7531952454026475e-10,5.2835304428885924e-17,2.062420975579506e-11,7.4449321150500807e-18,2.7540159074948642e-11,3.2820102732309953e-13,3.2825616113379723e-13,3.780020920727953e-17,1.7333601490468178e-17,1.9016989341139784e-17
4.113293588557081e-12,1.1980158806367358,154.0,0.0,0.0,0.0,0.99999019256917299,1.0,18.999999993927908,6.5947470082719461e-07,1.4849308703697548e-06,1.4808479648018617e-06,5.0627769898962474e-09,1.9522415102047253e-13,7.3767709866380647e-07,2.0847736224464886e-06,2.5813703425564377e-09,3.3510221407105624e-06,1.0091118003955245e-09,5.5744673798186919e-17,2.1539674025013334e-11,7.7028801506987917e-18,2.9079336198533411e-11,3.5619948513528394e-13,3.5625959314886987e-13,4.1123556304414396e-17,1.8984457281306647e-17,2.0645136175089893e-17
4.224412314913677e-12,1.1980158806346497,154.0,0.0,0.0,0.0,0.99998992805398224,1.0,18.999999993623092,6.7728991861798456e-07,1.5250386251587207e-06,1.5207169486836038e-06,5.3337668570172942e-09,2.0049722272619578e-13,7.3770766461940248e-07,2.1485862745404765e-06,2.5827460691486906e-09,3.4535934216197842e-06,1.042935438294912e-09,5.8728475334066777e-17,2.2470262003023271e-11,7.9610675857222047e-18,3.0659741446848434e-11,3.8574075663523863e-13,3.8580613053249553e-13,4.4635674309729617e-17,2.0738222947045236e-17,2.2363653989842773e-17
4.3355310412702735e-12,1.1980158806325167,154.0,0.0,0.0,0.0,0.99998966353917917,1.0,18.999999993311505,6.9510512659197808e-07,1.5651463313044028e-06,1.5605791328629562e-06,5.6114924263143734e-09,2.0577028803569603e-13,7.377319236552773e-07,2.2124012818143964e-06,2.5839294351093188e-09,3.5561684966214749e-06,1.0767864830166694e-09,6.1786442399534719e-17,2.3415943816929055e-11,8.219464228294319e-18,3.2281326683601782e-11,4.168655967053006e-13,4.1693653645117362e-13,4.8341706417684361e-17,2.2598039455240015e-17,2.4174983574758879e-17
4.4466497676268696e-12,1.198015880630338,154.0,0.0,0.0,0.0,0.99998939902471284,1.0,18.999999992993185,7.1292032474918425e-07,1.6052539922630557e-06,1.6004345414765437e-06,5.8959295685439378e-09,2.1104334740387082e-13,7.3775117057803324e-07,2.2762181566139804e-06,2.5849473270078257e-09,3.6587465818715733e-06,1.110661478333816e-09,6.4918309311958907e-17,2.4376693772912199e-11,8.4780436956080179e-18,3.3944043846126036e-11,4.4961471265239589e-13,4.4969152648659669e-13,5.2246789816382354e-17,2.4567044384392092e-17,2.6081565718861106e-17
4.557768493983466e-12,1.198015880628113,154.0,0.0,0.0,0.0,0.99998913451054217,1.0,18.999999992668165,7.3073551308961134e-07,1.6453616110550914e-06,1.640283198574566e-06,6.1870542408578156e-09,2.1631640122829687e-13,7.3776643351434959e-07,2.340036511722827e-06,2.5858228702268822e-09,3.7613270549674836e-06,1.1445574038604304e-09,6.812381133999281e-17,2.5352489769150549e-11,8.7367829318106617e-18,3.5647844945207716e-11,4.8402876428083413e-13,4.8411176870840727e-13,5.6356055696772279e-17,2.6648371876217203e-17,2.8085841210585015e-17
4.668887220340062e-12,1.1980158806258425,154.0,0.0,0.0,0.0,0.99998886999663217,1.0,18.999999992336456,7.4855069161326751e-07,1.6854691903202018e-06,1.680125128121108e-06,6.4848424864938587e-09,2.2158944985508651e-13,7.377785294683496e-07,2.4038560394381924e-06,2.5865759571677648e-09,3.8639094213150138e-06,1.1784716199250303e-09,7.1402684700608141e-17,2.6343312791390086e-11,8.9956617872163055e-18,3.7392682064917952e-11,5.2014836396492205e-13,5.2023788374678167e-13,6.0674629261824825e-17,2.884515259779481e-17,3.0190250837536651e-17
4.780005946696658e-12,1.1980158806235266,154.0,0.0,0.0,0.0,0.99998860548295421,1.0,18.999999991998092,7.6636586032015931e-07,1.7255767323655539e-06,1.7199603539944479e-06,6.789270434467711e-09,2.2686249358797065e-13,7.377881082518588e-07,2.4676764950258447e-06,2.5872237015848748e-09,3.9664932875340729e-06,1.2124018193807824e-09,7.4754666554840326e-17,2.7349146479060126e-11,9.2546626504198167e-18,3.9178507362444739e-11,5.5801407672140354e-13,5.5811044486485134e-13,6.520762973568721e-17,3.1160513711839467e-17,3.2397235386259541e-17
4.891124673053254e-12,1.1980158806211647,154.0,0.0,0.0,0.0,0.9999883409694843,1.0,18.999999991653098,7.8418101921029416e-07,1.765684239207637e-06,1.7597888999873659e-06,7.1003142992656563e-09,2.3213553269286053e-13,7.3779568655585825e-07,2.5314976838879548e-06,2.5877808262545978e-09,4.0690783408326659e-06,1.2463459857549195e-09,7.8179495004698493e-17,2.8369976755051565e-11,9.5137701288463513e-18,4.1005273067926224e-11,5.976664202817249e-13,5.97769978030952e-13,6.9960170372815529e-17,3.3597578853996431e-17,3.4709235642012263e-17
5.00224339940985e-12,1.1980158806187584,154.0,0.0,0.0,0.0,0.99998807645620247,1.0,18.9999999913015,8.0199616828367809e-07,1.8057917126088123e-06,1.7996107898074508e-06,7.4179503805386121e-09,2.3740856740023923e-13,7.3780167494063283e-07,2.5953194513979804e-06,2.5882599960936564e-09,4.1716643326677008e-06,1.2803023567024203e-09,8.1676909090555966e-17,2.9405791507588945e-11,9.7729707698069557e-18,4.2872931484285092e-11,6.3914586516413094e-13,6.3925696199071353e-13,7.4937358467084858e-17,3.6159468115415656e-17,3.7128692388556924e-17
5.113362125766446e-12,1.1980158806163066,154.0,0.0,0.0,0.0,0.99998781194309183,1.0,18.999999990943323,8.1981130754031672e-07,1.8458991541093002e-06,1.8394260470774036e-06,7.7421550627971902e-09,2.4268159791288144e-13,7.3780639952970717e-07,2.6591416747302299e-06,2.5886721053585949e-09,4.2742510656120302e-06,1.314269392016271e-09,8.5246648786689863e-17,3.0456580315953727e-11,1.0032252816264679e-17,4.4781434987063671e-11,6.8249283474559072e-13,6.8261182833898139e-13,8.0144295360878372e-17,3.8849298029438076e-17,3.9658046407959893e-17
5.224480852123042e-12,1.1980158806138101,154.0,0.0,0.0,0.0,0.9999875474301384,1.0,18.999999990578591,8.376264369802165e-07,1.8860065650552122e-06,1.8792346953353438e-06,8.0729048151078467e-09,2.4795462440903061e-13,7.3781011948779338e-07,2.7229642562772537e-06,2.5890265255593435e-09,4.3768383827737162e-06,1.3482457455982407e-09,8.8888454998093023e-17,3.1522334213724569e-11,1.0291605992883335e-17,4.6730736024259987e-11,7.2774770533356354e-13,7.2787496159157943e-13,8.5586076454155149e-17,4.1670181561622712e-17,4.2299738480404779e-17
5.335599578479638e-12,1.1980158806112684,154.0,0.0,0.0,0.0,0.99998728291733052,1.0,18.999999990207328,8.5544155660338219e-07,1.926113946623047e-06,1.9190367580351107e-06,8.4101761907901368e-09,2.5322764704182061e-13,7.3781304088694729e-07,2.7867871184275321e-06,2.5893313187172971e-09,4.4794261594018201e-06,1.3822302409615072e-09,9.2602069558336403e-17,3.2603045485112959e-11,1.0551021319074506e-17,4.8720787116164498e-11,7.7495080623759391e-13,7.7508669925691019e-13,9.1267791213497254e-17,4.4625228102643639e-17,4.5056209384018169e-17
5.4467183048362345e-12,1.1980158806086831,154.0,0.0,0.0,0.0,0.99998701840465798,1.0,18.999999989829561,8.7325666640981974e-07,1.9662212998410688e-06,1.9588322585465672e-06,8.7539458271150362e-09,2.5850066594643907e-13,7.3781532759584952e-07,2.8506101994643177e-06,2.5895934204239064e-09,4.582014296294281e-06,1.4162218498518661e-09,9.6387235224878043e-17,3.3698707490138661e-11,1.0810490945750616e-17,5.0751540855197442e-11,8.2414241984074734e-13,8.2428733190739229e-13,9.7194523181135558e-17,4.7717543463587322e-17,4.7929899894707705e-17
5.557837031192831e-12,1.1980158806060528,154.0,0.0,0.0,0.0,0.99998675389211289,1.0,18.999999989445314,8.91071766399534e-07,2.0063286256079724e-06,1.9986212201558991e-06,9.1041904450043539e-09,2.6377368124295236e-13,7.378171098660272e-07,2.9144334503318645e-06,2.5898187970491139e-09,4.6846027146000385e-06,1.450219673585289e-09,1.0024369567563647e-16,3.480931451449189e-11,1.1070008012864055e-17,5.2822949905747023e-11,8.7536278167088136e-13,8.7551710325073855e-13,1.0337134998395537e-16,5.0950229873172672e-17,5.0923250786012123e-17
5.668955757549427e-12,1.1980158806033783,154.0,0.0,0.0,0.0,0.9999864893796877,1.0,18.999999989054611,9.0888685657253028e-07,2.0464359247091973e-06,2.0384036660659138e-06,9.4608868487312181e-09,2.6904669303276868e-13,7.378184911890604e-07,2.978256832052846e-06,2.5900125810420455e-09,4.7871913516678416e-06,1.4842229267327568e-09,1.0417119550748326e-16,3.5934861640317016e-11,1.1329566524935433e-17,5.4934967004007951e-11,9.286520804717556e-13,9.2881621020107435e-13,1.0980334334248127e-16,5.4326385976477836e-17,5.4038702828962872e-17
5.780074483906023e-12,1.1980158806006602,154.0,0.0,0.0,0.0,0.99998622486737743,1.0,18.999999988657468,9.2670193692881291e-07,2.0865431978311987e-06,2.078179619396343e-06,9.8240119256216412e-09,2.7431970140563837e-13,7.3781955380172372e-07,3.0420803136549882e-06,2.5901791874936913e-09,4.8897801577135821e-06,1.5182309228473482e-09,1.0816948023133891e-16,3.7075344634891225e-11,1.1589161242038453e-17,5.7087544957820818e-11,9.840504582739816e-13,9.8422480294989688e-13,1.1649556907984166e-16,5.7849106834878319e-17,5.7278696791956493e-17
6.002311936619215e-12,1.198015880595092,154.0,0.0,0.0,0.0,0.99998569584308061,1.0,18.999999987843985,9.6233206819125766e-07,2.1667576684578725e-06,2.1577121403837518e-06,1.0569456061681081e-08,2.8486570821124308e-13,7.3782096878817579e-07,3.1697274838940464e-06,2.5904454948398071e-09,5.0949581278817966e-06,1.5862588236707556e-09,1.1637739094914806e-16,3.9401104196449597e-11,1.2108441579413597e-17,6.1514195020734459e-11,1.1013347858633794e-12,1.101530813420082e-12,1.3068095155019427e-16,6.5346605152481352e-17,6.4142073537805096e-17
6.202325644061087e-12,1.1980158805899312,154.0,0.0,0.0,0.0,0.99998521972156218,1.0,18.999999987090085,9.9439915275434642e-07,2.2389506084411047e-06,2.2292694348968875e-06,1.1262111669975181e-08,2.9435710334613093e-13,7.3782167893500052e-07,3.2846100803547742e-06,2.5906250844224891e-09,5.2796185601177831e-06,1.647494887272631e-09,1.2400406049673938e-16,4.1545336928889756e-11,1.2575877490750657e-17,6.5636426232853938e-11,1.2145054818054401e-12,1.2147224968772897e-12,1.4438849041692107e-16,7.2626581432634878e-17,7.076953170627006e-17
6.398362916552097e-12,1.1980158805847378,154.0,0.0,0.0,0.0,0.99998475306603007,1.0,18.999999986331296,1.0258286867682416e-06,2.3097082195677157e-06,2.2993840438840875e-06,1.196086429797896e-08,3.0365979203112088e-13,7.3782204286471452e-07,3.3972087792087886e-06,2.5907594867557541e-09,5.4606079186928196e-06,1.7075213372837733e-09,1.316978637395568e-16,4.3693857135489467e-11,1.3034080006515576e-17,6.9803520988191884e-11,1.3326594732939117e-12,1.3328984600450875e-12,1.5871768843907781e-16,8.0269062736837532e-17,7.7693535543963268e-17
6.594400189043106e-12,1.1980158805794106,154.0,0.0,0.0,0.0,0.99998428641078707,1.0,18.999999985552961,1.0572581902281731e-06,2.3804657585226939e-06,2.3694789109795299e-06,1.2679160054228431e-08,3.129624712265653e-13,7.3782218784655413e-07,3.5098074977998649e-06,2.5908623473690501e-09,5.6415973352347057e-06,1.7675538622397772e-09,1.3960685263275241e-16,4.5888813540880429e-11,1.3492328894835144e-17,7.4095900862879227e-11,1.4581943888380585e-12,1.4584567794036111e-12,1.7395988944155345e-16,8.8430676111202922e-17,8.5055036890415256e-17
6.790437461534116e-12,1.19801588057395,154.0,0.0,0.0,0.0,0.99998381975582473,1.0,18.999999984755192,1.0886876631341657e-06,2.4512232265927195e-06,2.4395541595671861e-06,1.3416875592416405e-08,3.2226514110154698e-13,7.3782218363584609e-07,3.6224062098565593e-06,2.5909409436278775e-09,5.8225867675153204e-06,1.8275911755007481e-09,1.4772966903373162e-16,4.8130199107325086e-11,1.3950614334258845e-17,7.8513309818184661e-11,1.5913286252420285e-12,1.5916158961572344e-12,1.9014265445188732e-16,9.7128260754048762e-17,9.2867437955900909e-17
6.986474734025125e-12,1.1980158805683576,154.0,0.0,0.0,0.0,0.99998335310113617,1.0,18.999999983938132,1.1201171054862424e-06,2.5219806247964267e-06,2.5096099122527966e-06,1.4173888344233671e-08,3.3156780178997766e-13,7.378220781339194e-07,3.7350048973381556e-06,2.5910008882529605e-09,6.003576186536427e-06,1.8876322584698215e-09,1.5606496336626525e-16,5.0418008387057053e-11,1.4408928549418046e-17,8.3055492495104759e-11,1.7322801331420905e-12,1.732593805251697e-12,2.0729348817088947e-16,1.0637862143581361e-16,1.0114414091766695e-16
7.1825120065161345e-12,1.1980158805626338,154.0,0.0,0.0,0.0,0.99998288644671718,1.0,18.99999998310189,1.1515465172844286e-06,2.5927379539430531e-06,2.5796462908688392e-06,1.4950076514398261e-08,3.4087045339823638e-13,7.3782190528675602e-07,3.847603547459842e-06,2.5910465328847181e-09,6.1845655717480002e-06,1.9476763019465343e-09,1.6461139456577901e-16,5.2752237136837423e-11,1.4867265363352952e-17,8.772219421167532e-11,1.881266418205482e-12,1.8816080565731881e-12,2.254398391241093e-16,1.1619852858134232e-16,1.0989854791914278e-16
7.378549279007144e-12,1.1980158805567798,154.0,0.0,0.0,0.0,0.99998241979256319,1.0,18.999999982246596,1.1829758985287469e-06,2.6634952146728722e-06,2.6496634164793225e-06,1.5745319075867698e-08,3.5017309601048618e-13,7.3782168836007514e-07,3.9602021514592457e-06,2.5910812311490895e-09,6.3655549090655912e-06,2.0077226656931856e-09,1.7336763002663732e-16,5.5132882066695079e-11,1.5325619888865973e-17,9.2513160960378703e-11,2.0385045422884355e-12,2.0388757561065985e-12,2.4460909980814544e-16,1.2660471835429328e-16,1.1914406106933651e-16
7.574586551498154e-12,1.1980158805507959,154.0,0.0,0.0,0.0,0.99998195313867211,1.0,18.999999981372358,1.2144052492192221e-06,2.7342524074873591e-06,2.7196614093841426e-06,1.6559495765483433e-08,3.594757296926403e-13,7.3782144229655271e-07,4.0728007037086404e-06,2.5911075312716667e-09,6.5465441894433133e-06,2.0677708482708108e-09,1.8233234555418412e-16,5.7559940655955315e-11,1.5783988298267354e-17,9.7428139405782818e-11,2.2042111244920596e-12,2.2046135669916197e-12,2.6482860682405069e-16,1.3761389273519533e-16,1.288940824423699e-16
7.770623823989164e-12,1.1980158805446834,154.0,0.0,0.0,0.0,0.99998148648504148,1.0,18.999999980479309,1.2458345693558772e-06,2.8050095327833027e-06,2.7896403891246894e-06,1.7392487078363251e-08,3.6877835449684808e-13,7.3782117678473209e-07,4.1853992005591309e-06,2.5911273935579376e-09,6.7275334070160031e-06,2.1278204529256373e-09,1.9150422530299939e-16,6.0033410945517952e-11,1.6242367562972435e-17,1.024668768814989e-10,2.3786023425242697e-12,2.3790377108849422e-12,2.8612564104940305e-16,1.4924271962248725e-16,1.3916201407689832e-16
8.162698368971183e-12,1.1980158805320755,154.0,0.0,0.0,0.0,0.99998055317855494,1.0,18.999999978637234,1.3086931179678219e-06,2.9465235819905017e-06,2.9295417835122509e-06,1.9114439319528931e-08,3.8738357762529456e-13,7.378206095991503e-07,4.4105960197089223e-06,2.5911533699495565e-09,7.0895116403174319e-06,2.2479227576673016e-09,2.1046425554002121e-16,6.51195809630881e-11,1.7159149721099044e-17,1.1291462158926396e-10,2.754301196343083e-12,2.7548076833124962e-12,3.3206113683035344e-16,1.7442583258224939e-16,1.6130521610597367e-16
8.4863601330484e-12,1.1980158805212866,154.0,0.0,0.0,0.0,0.99997978272476185,1.0,18.999999977060899,1.3605834354755797e-06,3.0633447540531821e-06,3.0449756139249066e-06,2.0591610395647774e-08,4.0274236344220502e-13,7.3782012302783445e-07,4.5964982397676211e-06,2.5911657053634632e-09,7.3883283609501571e-06,2.3470706005343885e-09,2.2672905706176051e-16,6.9458141463032499e-11,1.791597927213194e-17,1.2191016758575303e-10,3.0924909587800848e-12,3.0930616505645535e-12,3.7346514172451179e-16,1.9722664274382928e-16,1.8126210784220015e-16
8.810021897125618e-12,1.198015880510157,154.0,0.0,0.0,0.0,0.99997901227166519,1.0,18.999999975434765,1.4124736696978267e-06,3.1801657447677387e-06,3.1603591053468067e-06,2.2118579719823844e-08,4.1810112541353881e-13,7.3781962988483095e-07,4.7824002913253323e-06,2.591172982843571e-09,7.6871448822701311e-06,2.4462196214467168e-09,2.4354217757637161e-16,7.392320129758087e-11,1.8672817815678815e-17,1.3123988557916861e-10,3.4570787565479186e-12,3.4577188333953808e-12,4.1815021117544925e-16,2.2192663628551795e-16,2.0280066771195481e-16
9.133683661202835e-12,1.19801588049869,154.0,0.0,0.0,0.0,0.99997824181926342,1.0,18.999999973759351,1.4643638206346699e-06,3.296986554575027e-06,3.2756927758090215e-06,2.3694829419295841e-08,4.3345986359716075e-13,7.3781913408021847e-07,4.9683021729095831e-06,2.5911770538393489e-09,7.9859612019104702e-06,2.5453693797050216e-09,2.6089791488584787e-16,7.8514758308621864e-11,1.9429661987700907e-17,1.4090265620716411e-10,3.8490257270543957e-12,3.8497405646093478e-12,4.662376368391435e-16,2.4859991811268011e-16,2.2598121025938684e-16
9.457345425280053e-12,1.1980158804868895,154.0,0.0,0.0,0.0,0.9999774713675551,1.0,18.99999997203517,1.5162538882862141e-06,3.4138071837578033e-06,3.3909771379569615e-06,2.5319847005350269e-08,4.4881857803015402e-13,7.3781863613312118e-07,5.1542038843250148e-06,2.5911790144177707e-09,8.2847773195570955e-06,2.6445195927066829e-09,2.7879062607490421e-16,8.3232811059642728e-11,2.0186509630976336e-17,1.5089736494222791e-10,4.2692897894251394e-12,4.2700849580738175e-12,5.178483040870373e-16,2.7732034459150275e-16,2.5086404975379972e-16
