Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993)
6.669089026795297e-12,0.5059564594939397,154.0,0.0,0.0,0.0,0.99999963116252988,1.0,18.999999997617849,4.2123505373546326e-08,1.5654522103748125e-07,1.5536773884450876e-07,1.7796617586572249e-09,1.3259476192549155e-13,1.46984119778359e-09,5.5335892981446214e-09,4.2037766365948304e-13,5.4141563298947076e-09,6.0220943328448655e-10,4.8017391956624569e-17,8.197004205182299e-13,1.0263009865019637e-17,1.1507335607258183e-13,4.5948056676780802e-16,4.5985484270670343e-16,2.5948010136266579e-19,1.1479566020701517e-19,5.8289558314255831e-14,9.9608632802058386e-36,9.5856511923909457e-36,9.5856523059947566e-36,4.7844567842956202e-18,1.6346095184614418e-13,3.1324365421601832e-22,2.5478490081969492e-21,1.0249460938178465e-16,1.0475431386214443e-16,1.7732579753639617e-25,1.6317569577875461e-21,1.4886355225838352e-33,8.9781325199485013e-27,3.6890996877082419e-26,2.7904083271863457e-26,9.6543413271981051e-30,8.2633288189698253e-33,9.6294710258976466e-35,9.1285537022146835e-31,2.4637351877564188e-38,9.0539171427281818e-42,2.4220254217940247e-41,1.4588671822094405e-39,9.1744389187974648e-36
6.884181324330087e-12,0.5059564594935267,154.0,0.0,0.0,0.0,0.99999961926782321,1.0,18.999999997474962,4.3482075204630785e-08,1.6158636355770123e-07,1.6032038336161545e-07,1.8953472876716737e-09,1.368647981614782e-13,1.4699054321834111e-09,5.735436635544266e-09,4.2070884477452304e-13,5.6116471465516107e-09,6.2940173200959618e-10,5.1138822880321472e-17,8.7337451339801706e-13,1.0726433648853198e-17,1.2257009536233118e-13,5.0524321994876724e-16,5.0565762461097753e-16,2.8629738710364762e-19,1.2810707364635327e-19,6.2107068985924845e-14,1.2433091640859863e-35,1.1964756521021579e-35,1.1964757955921835e-35,5.2667132904936747e-18,1.7259266923875459e-13,3.4109433073235112e-22,2.6634177792534938e-21,1.0997943473117529e-16,1.1240411055011552e-16,2.0146033515119681e-25,1.7944908238131075e-21,1.7455948863995926e-33,9.9467583936255526e-27,4.191277435109858e-26,3.1955614556395251e-26,1.1426606760881153e-29,1.01066881205396e-32,1.1777837662274804e-34,1.0704556964431829e-30,3.1137401702167224e-38,1.1458202273449734e-41,2.9634294857102657e-41,1.8047130582790349e-39,1.1221442127740903e-35
7.099273621864877e-12,0.505956459493103,154.0,0.0,0.0,0.0,0.99999960737311555,1.0,18.999999997328359,4.4840644863324233e-08,1.6662737587506419e-07,1.6526944624886622e-07,2.0146139699231248e-09,1.4113472321378256e-13,1.4699540746894894e-09,5.9372916694260678e-09,4.2098798471006e-13,5.8091454939642055e-09,6.5672399216080852e-10,5.4356883581994047e-17,9.2874920345658704e-13,1.1192072362016081e-17,1.3030046915213143e-13,5.5393839172889397e-16,5.5439573039770913e-16,3.1489854884877218e-19,1.4243989197920304e-19,6.6045568148664482e-14,1.541318366711793e-35,1.4832596149741816e-35,1.4832597984249434e-35,5.7806070353557215e-18,1.819647130405374e-13,3.7055127851441932e-22,2.7795729445216824e-21,1.1773222258210971e-16,1.2032777082948202e-16,2.2798705022796849e-25,1.9676827019883591e-21,2.0369365124218008e-33,1.0983577939563769e-26,4.7432414660138603e-26,3.6436582729296783e-26,1.3451571507564604e-29,1.2282257502151629e-32,1.4313446131750055e-34,1.2491488731494894e-30,3.9061054497441899e-38,1.4393572893762832e-41,3.6026042886185433e-41,2.2179857037308065e-39,1.3637455579024878e-35
7.314365919399668e-12,0.5059564594926684,154.0,0.0,0.0,0.0,0.99999959547840733,1.0,18.999999997178058,4.619921434962669e-08,1.7166826977369712e-07,1.7021493299466987e-07,2.1374563172423969e-09,1.454045484038768e-13,1.4699909049029223e-09,6.1391525334032615e-09,4.2122325971361521e-13,6.0066495460285309e-09,6.8416442960336341e-10,5.7671425975100498e-17,9.8582444717568619e-13,1.1659725167794831e-17,1.3826421611617569e-13,6.056560103041959e-16,6.0615918466116286e-16,3.4534041531975302e-19,1.5783368458675768e-19,7.0105053097795015e-14,1.8985144550279704e-35,1.8270011256079884e-35,1.8270013584314682e-35,6.3271761491119943e-18,1.9157701071018327e-13,4.0166207571314637e-22,2.8962647754632476e-21,1.2575296957757744e-16,1.2852529091749424e-16,2.5706035303161773e-25,2.151656329672297e-21,2.366012819243888e-33,1.2090996876846364e-26,5.3482065036854892e-26,4.137670498113737e-26,1.575554999212071e-29,1.4836563328216926e-32,1.7290543284508497e-34,1.4509923055707435e-30,4.8660372911763831e-38,1.7955170475989588e-41,4.3532710587571537e-41,2.7091878702876897e-39,1.647418031642815e-35
7.52945821693446e-12,0.5059564594922232,154.0,0.0,0.0,0.0,0.999999583583698,1.0,18.999999997024084,4.7557783663538177e-08,1.7670905596957925e-07,1.7515684907902491e-07,2.2638688498706215e-09,1.4967428224741779e-13,1.470018792275594e-09,6.3410178105255261e-09,4.2142156321094692e-13,6.2041579163767389e-09,7.1171232835271071e-10,6.1082302200045135e-17,1.0446002050751532e-12,1.2129209433933278e-17,1.4646107529174843e-13,6.6048590324955705e-16,6.6103791131473962e-16,3.7767975162579156e-19,1.7432802471719601e-19,7.4285521399048694e-14,2.3243721203007234e-35,2.2368180187048138e-35,2.2368183121510182e-35,6.9074616564352675e-18,2.0142949008265337e-13,4.3447457928514862e-22,3.0134480509119034e-21,1.3404167021250683e-16,1.369966648359789e-16,2.888396422931274e-25,2.3467352847817046e-21,2.7363892196300655e-33,1.3271427732982661e-26,6.0094911945798724e-26,4.6806729262005983e-26,1.8366646017799919e-29,1.782089257573022e-32,2.0768928787328242e-34,1.6781741977672502e-30,6.0222126580579154e-38,2.2251462863931246e-41,5.2305580534374259e-41,3.2900752746628068e-39,1.9788610988665281e-35
7.74455051446925e-12,0.5059564594917676,154.0,0.0,0.0,0.0,0.9999995716889879,1.0,18.99999999686645,4.8916352805058712e-08,1.8174974420708518e-07,1.8009519997353177e-07,2.3938460964463704e-09,1.5394393311564612e-13,1.4700399104284221e-09,6.542886427447505e-09,4.2158870574986737e-13,6.4016695548298213e-09,7.393579440289501e-10,6.4589364623814849e-17,1.1050764413317467e-12,1.2600359087208939e-17,1.5489078607867695e-13,7.1851779766488464e-16,7.1912173373070458e-16,4.1197325935683073e-19,1.9196248297380112e-19,7.8586970864321344e-14,2.8295395735950417e-35,2.7229574524336455e-35,2.7229578198800762e-35,7.5225074666948688e-18,2.1152207934464073e-13,4.6903692473539037e-22,3.1310816497363192e-21,1.4259831733971406e-16,1.4574188492845168e-16,3.2348931901773276e-25,2.5532429865649437e-21,3.1518508889804913e-33,1.4527289820835297e-26,6.7305183965026313e-26,5.2758437129157588e-26,2.1314813636081396e-29,2.1291610662321444e-32,2.4814326135465563e-34,1.9330177151367746e-30,7.4071284077459752e-38,2.7405622473155561e-41,6.2510947324089581e-41,3.9737636061876796e-39,2.3643389724092921e-35
7.959642812004042e-12,0.5059564594913013,154.0,0.0,0.0,0.0,0.99999955979427657,1.0,18.99999999670516,5.0274921774188296e-08,1.8679034334684405e-07,1.8502999114140607e-07,2.5273825939927915e-09,1.5821350850943495e-13,1.4700559017502295e-09,6.7447575731490265e-09,4.2172958389117646e-13,6.5991836678721006e-09,7.6709241599805637e-10,6.8192465839637248e-17,1.1672531234347874e-12,1.3073023116058143e-17,1.6355308823878554e-13,7.7984132032022707e-16,7.8050037487977138e-16,4.4827757667603705e-19,2.1077662168924916e-19,8.3009399529605043e-14,3.4259438233269069e-35,3.2968972215934988e-35,3.2968976788699178e-35,8.1733603642332279e-18,2.218547070122258e-13,5.0539752585688269e-22,3.2491281802926139e-21,1.5142290255847828e-16,1.5476094225726536e-16,3.6117880026391557e-25,2.7715026963130603e-21,3.6164095554003998e-33,1.5861009215647132e-26,7.5148154659344533e-26,5.9264646586015374e-26,2.4631918203405581e-29,2.5310490032814274e-32,2.9498766251646463e-34,2.2179851604206591e-30,9.0574736110846366e-38,3.3557000579927825e-41,7.4331091314120096e-41,4.7748413941784222e-39,2.8107172028625654e-35
8.174735109538833e-12,0.5059564594908245,154.0,0.0,0.0,0.0,0.99999954789956447,1.0,18.99999999654024,5.1633490570926968e-08,1.9183086144593838e-07,1.8996122803749124e-07,2.6644728879047625e-09,1.6248301524995443e-13,1.4700680083046031e-09,6.9466306342926134e-09,4.2184832420670189e-13,6.796699655403955e-09,7.9490768717330045e-10,7.1891458666633196e-17,1.2311302218737841e-12,1.3547064203753648e-17,1.7244772189535043e-13,8.4454599780007334e-16,8.4526345747060134e-16,4.8664927841167186e-19,2.3080999003386893e-19,8.755280563484438e-14,4.1269020273822367e-35,3.9714529166539113e-35,3.9714534824055204e-35,8.8610699986610232e-18,2.3242730191046481e-13,5.4360507446774377e-22,3.3675536418656979e-21,1.6051541652357785e-16,1.640538269194652e-16,4.0208253289930457e-25,3.0018375180156611e-21,4.1343103138446055e-33,1.7275018732131146e-26,8.3660145446499001e-26,6.6359214913847095e-26,2.8351797646909927e-29,2.9945049540194769e-32,3.4900983715727524e-34,2.5356821647168441e-30,1.1014525697188256e-37,4.0862701047002128e-41,8.7965284469329503e-41,5.7094888725488644e-39,3.3255004749435757e-35
8.389827407073624e-12,0.5059564594903372,154.0,0.0,0.0,0.0,0.99999953600485103,1.0,18.999999996371699,5.2992059195274742e-08,1.9687130583091829e-07,1.9488891610827144e-07,2.8051115319360514e-09,1.6675245954528937e-13,1.4700771720995378e-09,7.1485051457098057e-09,4.2194840510316732e-13,6.9942170622968068e-09,8.2279643100057505e-10,7.5686196149470325e-17,1.2967077098558268e-12,1.4022357484017384e-17,1.8157442753255709e-13,9.1272125664679895e-16,9.1350050408911401e-16,5.2714487614833902e-19,2.5210211978645349e-19,9.2217187605596973e-14,4.9472390385456726e-35,4.7608910429522037e-35,4.7608917390445404e-35,9.5866888751789418e-18,2.4323979315479343e-13,5.8370854014608252e-22,3.486327116552514e-21,1.698758491820012e-16,1.7362052828872234e-16,4.4638000732291807e-25,3.244570398964911e-21,4.7100384593422146e-33,1.8771757901667239e-26,9.2878528454070048e-26,7.4077041493879945e-26,3.2510323894027784e-29,3.5268904496030941e-32,4.1106825481106804e-34,2.8888618904218609e-30,1.3324571066225595e-37,4.9499256668386518e-41,1.0363082795691772e-40,6.7956029488286388e-39,3.9168715968373922e-35
8.820012002143204e-12,0.5059564594893314,154.0,0.0,0.0,0.0,0.99999951221542094,1.0,18.999999996023792,5.5709195926797655e-08,2.0695199948787166e-07,2.047336675181342e-07,3.0970121270893285e-09,1.7529118284975943e-13,1.4700893062276636e-09,7.5522572182788747e-09,4.2210381448783302e-13,7.3892548611610953e-09,8.7876830726091855e-10,8.356231838700119e-17,1.4329637594250307e-12,1.4976257004684648e-17,2.0052301848694277e-13,1.0598407252525843e-15,1.0607540799725031e-15,6.1473349028667508e-19,2.9862068373239613e-19,1.0190887367954059e-13,7.0136540212014319e-35,6.7494729702807555e-35,6.7494740078414143e-35,1.1155878595469464e-17,2.6558418249950509e-13,6.6980048820990401e-22,3.7248082620109072e-21,1.8940042769435987e-16,1.9357533591187874e-16,5.4589944273101008e-25,3.7685213474587599e-21,6.0541602444046361e-33,2.2023216773007284e-26,1.1358923022809349e-25,9.152729426232061e-26,4.2297344387250975e-29,4.8311647008089321e-32,5.6310903780159481e-34,3.7134451257067906e-30,1.9216601662595057e-37,7.157930356699898e-41,1.4202184699094605e-40,9.5032121332624867e-39,5.3657446315580145e-35
9.207178137705827e-12,0.5059564594883909,154.0,0.0,0.0,0.0,0.99999949080493,1.0,18.999999995698413,5.8154618395591602e-08,2.1602443243256655e-07,2.135818612728987e-07,3.3718035540839427e-09,1.8297587172807453e-13,1.4700956846336115e-09,7.9156363167700342e-09,4.2220476157038584e-13,7.7447910664492702e-09,9.2933351662540089e-10,9.0976805473588623e-17,1.5614093146450422e-12,1.5838013613317956e-17,2.1836784042733233e-13,1.2050127190693306e-15,1.2060593007825343e-15,7.0139259986860229e-19,3.4518846435685682e-19,1.110451160557796e-13,9.4658251226688069e-35,9.1092822615784092e-35,9.109283723520407e-35,1.2708415809900747e-17,2.8651387268030942e-13,7.5426421813946526e-22,3.9403751099498187e-21,2.0788872017267317e-16,2.1247099984166649e-16,6.4897792539636402e-25,4.2857151813684763e-21,7.5117965192614989e-33,2.5257075268950115e-26,1.3504125346466233e-25,1.097356111050631e-25,5.3009527233921424e-29,6.3283832947344862e-32,7.3764984784026863e-34,4.6077104953423461e-30,2.6309933115050712e-37,9.8237223215831277e-41,1.8610861734778013e-40,1.2677552418986402e-38,7.0290828516938898e-35
9.59434427326845e-12,0.5059564594874166,154.0,0.0,0.0,0.0,0.99999946939443529,1.0,18.999999995361456,6.0600040305839298e-08,2.2509671349503198e-07,2.2241864115668457e-07,3.6580073161396241e-09,1.9066043194359113e-13,1.4700995426336787e-09,8.2790166505315053e-09,4.2227895516986241e-13,8.1003284816072191e-09,9.8004982583625818e-10,9.8699230068038695e-17,1.6953638150228176e-12,1.6702345412849103e-17,2.3696055603356186e-13,1.3628156006202347e-15,1.3640078588067694e-15,7.9580911959797875e-19,3.9644830086161254e-19,1.2057330262687899e-13,1.261806680778079e-34,1.2142795021915652e-34,1.2142797052861942e-34,1.4400277029127607e-17,3.0821973626508172e-13,8.4564496104008146e-22,4.1567025868634291e-21,2.272448948720886e-16,2.3225364624514216e-16,7.6607552642141418e-25,4.8480940958895039e-21,9.2382534193806059e-33,2.8797222032055637e-26,1.5941152201190173e-25,1.3055396580144383e-25,6.5800296895022332e-29,8.1952141932587395e-32,9.5528866928283549e-34,5.6669467109285513e-30,3.5545769219366797e-37,1.3304127878808801e-40,2.4109697906809459e-40,1.6714018542846736e-38,9.1031969931545165e-35
9.981510408831072e-12,0.5059564594864093,154.0,0.0,0.0,0.0,0.99999944798393714,1.0,18.999999995012999,6.3045461657540888e-08,2.3416886644991823e-07,2.3124403863281348e-07,3.9555919513087906e-09,1.983448836334599e-13,1.4701019042110134e-09,8.6423977139151333e-09,4.2233351381197655e-13,8.4558666119003582e-09,1.0308934602313356e-09,1.0672874323683521e-16,1.834827174107049e-12,1.756884721230671e-17,2.5629966478829089e-13,1.5337673067791779e-15,1.5351182477646336e-15,8.9831035008222729e-19,4.5262973695034399e-19,1.3049342904795925e-13,1.6629251588761403e-34,1.6002900470708515e-34,1.6002903255567827e-34,1.6237702452153688e-17,3.3070136844961866e-13,9.4423831531799393e-22,4.3736903642958415e-21,2.4746888263173066e-16,2.5292320238665153e-16,8.984231946605996e-25,5.4575359176881867e-21,1.1269281336561782e-32,3.2658124301058806e-26,1.8695635494610585e-25,1.5422394038074698e-25,8.0960554571074191e-29,1.0501639024017166e-31,1.22418836223729e-33,6.913102586835755e-30,4.7440228221996243e-37,1.7798527783244042e-40,3.090545539333709e-40,2.1797894914010914e-38,1.1665906061209771e-34
1e-11,0.5059564594853688,154.0,0.0,0.0,0.0,0.9999994469614526,1.0,18.999999994996074,6.3162245723773277e-08,2.3460211533332818e-07,2.3166522202289584e-07,3.9700876641501635e-09,1.9871186158541992e-13,1.4701019907220876e-09,8.6597514326815698e-09,4.2233572316528473e-13,8.4728457815848267e-09,1.0333243899528538e-09,1.0711987084427646e-16,1.8416252387230146e-12,1.7610276293327918e-17,2.5724187553674378e-13,1.5422691085318272e-15,1.5436279625020208e-15,9.0341326907328141e-19,4.5543979597322028e-19,1.30976982450047e-13,1.68453636611e-34,1.6210872830400489e-34,1.6210875656690882e-34,1.6329199679883913e-17,3.3179440785645761e-13,9.4913229518424377e-22,4.3840678996276034e-21,2.484564139732258e-16,2.5393249009752733e-16,9.0514687543820167e-25,5.487850042974038e-21,1.1374545617586185e-32,3.2850779156699803e-26,1.8835573821959393e-25,1.5542994261949093e-25,8.1749139192843421e-29,1.062410066932107e-31,1.2384661538945359e-33,6.9776899074791391e-30,4.808480491344318e-37,1.8042416287584798e-40,3.1266335454911502e-40,2.2070436317344578e-38,1.1801980479776008e-34
1.0368676544393695e-11,0.5059564594853688,154.0,0.0,0.0,0.0,0.9999994265734351,1.0,18.999999994653088,6.5490882450696433e-08,2.4324091132412083e-07,2.4005808507787211e-07,4.264526084375473e-09,2.0602924376408446e-13,1.4701033515251707e-09,9.0057792194475643e-09,4.2237364206324411e-13,8.8114051760599707e-09,1.0818443929053832e-09,1.1506449838672967e-16,1.9797993191161437e-12,1.8437177693646398e-17,2.7638366992001792e-13,1.7183847354317819e-15,1.7199079213638937e-15,1.0092229351362529e-18,5.139619496695231e-19,1.4080549193762247e-13,2.1685794972914274e-34,2.0868993632146614e-34,2.0868997405051325e-34,1.8226961492649437e-17,3.5395836647514513e-13,1.050342773536419e-21,4.5912539292388368e-21,2.6856061325359681e-16,2.7447959447087214e-16,1.047305905917355e-24,6.1159168629160318e-21,1.364370344001245e-32,3.6854318033195169e-26,2.1794332575006762e-25,1.8099827804010151e-25,9.8807506386459586e-29,1.3327205819792994e-31,1.5536282663847631e-33,8.3700147820620146e-30,6.2604956665448748e-37,2.3544070428407647e-40,3.923321367936193e-40,2.8144756290802904e-38,1.480567666790174e-34
1.0755842679956318e-11,0.5059564594842954,154.0,0.0,0.0,0.0,0.99999940516292929,1.0,18.999999994281762,6.7936302685306079e-08,2.5231286499051162e-07,2.4886081178195053e-07,4.5847784266161929e-09,2.1371352663222351e-13,1.4701042251366581e-09,9.3691609989583077e-09,4.2240315218109983e-13,9.1669440095452629e-09,1.1328857509786573e-09,1.2370565125828879e-16,2.1302801887305295e-12,1.9307049292801483e-17,2.9721107839301931e-13,1.9171837480913686e-15,1.9188932958969188e-15,1.1288728634392097e-18,5.8067372804731558e-19,1.5150948872877179e-13,2.800506283838662e-34,2.6950254420904307e-34,2.6950259475660358e-34,2.0374352600797769e-17,3.7799032947538182e-13,1.1642597172122745e-21,4.8093220786277675e-21,2.9052001597523327e-16,2.9692274812591947e-16,1.2140629161755123e-24,6.8251115429442589e-21,1.6403547807195948e-32,4.1400407485864004e-26,2.5265131465571223e-25,2.1114093479175097e-25,1.1968584977528388e-28,1.6761873242260426e-31,1.9541028372871591e-33,1.0063489096315563e-29,8.1759883867207761e-37,3.082090345134913e-40,4.9358874427369566e-40,3.6003995433008452e-38,1.8622564373447586e-34
1.114300881551894e-11,0.5059564594831889,154.0,0.0,0.0,0.0,0.9999993837524197,1.0,18.999999993899074,7.0381722361369916e-08,2.6138474166756934e-07,2.5765224994888097e-07,4.9163177755615257e-09,2.2139774427861249e-13,1.4701047415019019e-09,9.7325429455601305e-09,4.224248476754322e-13,9.5224830077759834e-09,1.1840033159657828e-09,1.3265135991946065e-16,2.2862697312455411e-12,2.0178219684481971e-17,3.1878040089731785e-13,2.1306791725025365e-15,2.1325897528297559e-15,1.2575854701827581e-18,6.5299345694793536e-19,1.6260541754306105e-13,3.5839048642625531e-34,3.4489186404759071e-34,3.4489193106994276e-34,2.2686203086105735e-17,4.0279685834737962e-13,1.2862934116006998e-21,5.0278348109709604e-21,3.1334701974711057e-16,3.2025258868684124e-16,1.4000880136239146e-24,7.5869929694177791e-21,1.9594180164506159e-32,4.6311064800606267e-26,2.9137056065969812e-25,2.4492713077581694e-25,1.4396896502366108e-28,2.0906892514909049e-31,2.4374247023294563e-33,1.2021382144920079e-29,1.0574709865511348e-36,3.9957897556904979e-40,6.158177871810896e-40,4.5662616143271309e-38,2.3229197292187828e-34
1.1530174951081563e-11,0.5059564594820498,154.0,0.0,0.0,0.0,0.99999936234190656,1.0,18.999999993505064,7.2827141478888079e-08,2.7045655333987535e-07,2.6643243069647566e-07,5.2591130147583164e-09,2.2908190685576627e-13,1.4701050449612021e-09,1.0095924987977103e-08,4.2244079801876533e-13,9.8780221010146012e-09,1.2351851032803632e-09,1.4190078475915907e-16,2.4477679030261318e-12,2.1050484615682233e-17,3.4109015183868144e-13,2.3593848052336547e-15,2.3615116413842877e-15,1.3956854387117706e-18,7.3114910509138011e-19,1.7409327708521758e-13,4.5478324868670812e-34,4.3765419483834622e-34,4.3765428285041808e-34,2.5168868941136219e-17,4.2837755564234132e-13,1.4167510004715769e-21,5.2467415517836391e-21,3.3704155335535204e-16,3.4446904132105485e-16,1.6068297695137084e-24,8.4034325587366495e-21,2.3264437224949302e-32,5.1601029589281155e-26,3.3440271322240988e-25,2.826434012492119e-25,1.7206011185064002e-28,2.5875726386767e-31,3.016832057847696e-33,1.4273683404088257e-29,1.355458706910829e-36,5.1338877223625754e-40,7.6237434667009377e-40,5.7449296278570112e-38,2.87518012194463e-34
