Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328)
2.323184307616691e-13,0.3614713197274675,154.0,0.0,0.0,0.0,0.99999732232650429,1.0,18.999999999386155,7.332469497996617e-08,5.8670166498612585e-07,5.8650002111185069e-07,4.0397273605287099e-10,2.0981040355771986e-13,1.1085942798849455e-06,1.137633077559603e-07,4.7887071252294703e-09,2.0338628858735488e-07,2.06545459405127e-10,3.7437528940281761e-18,2.2643696052648771e-12,1.3540129045866856e-18,1.4525564614360929e-12,1.4084519745404933e-15,1.4086767361066054e-15,1.8930419878177664e-19,3.5457046098318399e-20,7.6987379024257454e-14,4.5547568203893918e-36,4.2339916446566601e-36,4.2339940075874329e-36,4.1634518841880156e-19,3.1264144853676685e-12,2.8626649361441378e-21,1.8939279947883657e-20,5.1835954685264016e-15,2.899413044002465e-15,3.2123228157856617e-25,3.761823469207942e-21,4.7047642598559407e-33,2.3074175587806625e-26,3.7511892872598336e-26,1.4429164956585707e-26,3.9602505396053932e-31,1.7190451555449225e-35,3.3419428298255835e-36,7.08179426555048e-32,3.9693097193097929e-41,6.8725218913832546e-45,1.7310763290797902e-42,2.5421526407152598e-41,1.7317546305968255e-38,1.7374367245865624e-20,7.9854872182543164e-24,4.5160743148852223e-24,4.6473432096554614e-25,1.6691526105790952e-24
2.371222677489913e-13,0.3614713197274159,154.0,0.0,0.0,0.0,0.99999726707110737,1.0,18.999999999361091,7.4840886566581171e-08,5.9882946136582223e-07,5.9861900299407181e-07,4.2081624618957829e-10,2.1438305692678779e-13,1.1258378815961081e-06,1.1811849237740937e-07,4.870987764106818e-09,2.1117249778930853e-07,2.1469210035566839e-10,3.8998564762392954e-18,2.3561523238757254e-12,1.4074195206615772e-18,1.5132037462808914e-12,1.4976051745433805e-15,1.4978476258726729e-15,2.040476049050998e-19,3.8403375698089859e-20,8.0203809773759423e-14,5.2561242713058129e-36,4.8859676623221163e-36,4.8859704454887966e-36,4.42843458555587e-19,3.1943116804690441e-12,2.985953767594961e-21,1.9698598106204227e-20,5.4977934724081698e-15,3.0751575709113443e-15,3.4868929010938672e-25,3.9999884818512422e-21,5.2123552636619711e-33,2.4840871896717955e-26,4.0721775666151275e-26,1.5871780990439537e-26,4.4497952581754993e-31,1.9726929647897651e-35,3.8350878256496738e-36,7.8464236519529265e-32,4.6515441886329211e-41,8.0571482536316695e-45,1.9963807269711944e-42,2.9260887318385811e-41,1.9873017005206809e-38,1.8099978791386821e-20,8.4905622292542531e-24,4.7763532817927481e-24,4.8580690968056671e-25,1.7830982623936924e-24
2.419261047363135e-13,0.36147131972736324,154.0,0.0,0.0,0.0,0.99999721181952328,1.0,18.999999999335543,7.6357078043136031e-08,6.1095711788423054e-07,6.1073763969507173e-07,4.3800228850599131e-10,2.1862606700826914e-13,1.1428919067786263e-06,1.2254052640619284e-07,4.9526704612244122e-09,2.1907822055884089e-07,2.2297752538575054e-10,4.0591347613676858e-18,2.4496501010705848e-12,1.4617359796482794e-18,1.5750894837967292e-12,1.5904418334105227e-15,1.5907029466865208e-15,2.1958647998337128e-19,4.1526418142214376e-20,8.3486048603487388e-14,6.0481621822130041e-36,5.6222292935827562e-36,5.6222325610563424e-36,4.704484220907769e-19,3.2623405397415826e-12,3.1119941836524955e-21,2.0471106037529238e-20,5.8238837002068176e-15,3.2575539129458586e-15,3.7787230770353529e-25,4.2479972872777567e-21,5.7628794022652206e-33,2.6700486556198171e-26,4.4133818779315376e-26,1.7423612240423438e-26,4.9877479406693017e-31,2.2573576649178971e-35,4.38854227517088e-36,8.6758024490377077e-32,5.4334101798407571e-41,9.4154220935058547e-45,2.2954199046540862e-42,3.3584474152706221e-41,2.2741019294545732e-38,1.8840420787939907e-20,9.0164723190593936e-24,5.0455156571329972e-24,5.0735099434701483e-25,1.9021490432525584e-24
2.4624955802490344e-13,0.36147131972731505,154.0,0.0,0.0,0.0,0.99999716209632428,1.0,18.999999999312145,7.7721650277938748e-08,6.218718896890718e-07,6.2164411766844934e-07,4.5376251928769306e-10,2.22461610596129e-13,1.1580801655297464e-06,1.2657690533746746e-07,5.025677241755195e-09,2.2629446828003879e-07,2.3055225002194904e-10,4.205198940238153e-18,2.535259703474567e-12,1.5113933439485322e-18,1.6318454331712449e-12,1.6772057119822131e-15,1.6774844775134992e-15,2.3427141574475992e-19,4.4493709869843929e-20,8.649632887343283e-14,6.8463663903147105e-36,6.3642232838115762e-36,6.3642270486588367e-36,4.9625819103223507e-19,3.3236790855275536e-12,3.2277909019080735e-21,2.1177563469096856e-20,6.1276817073557445e-15,3.4274812360281039e-15,4.0567141629873804e-25,4.4797862676082892e-21,6.2972592275101068e-33,2.8455797621708471e-26,4.7384400303179758e-26,1.8918321664528702e-26,5.5162768385412993e-31,2.542566962280182e-35,4.943061298510648e-36,9.480928892546207e-32,6.2321570300976696e-41,1.0803647871704763e-44,2.5962192576530879e-42,3.79303090860722e-41,2.561454657738357e-38,1.9519498017594022e-20,9.5079517978073891e-24,5.295429727114646e-24,5.2714381811988656e-25,2.013752787096088e-24
2.505730113134934e-13,0.3614713197272659,154.0,0.0,0.0,0.0,0.99999711237615274,1.0,18.999999999288352,7.9086222423601583e-08,6.3278654939896905e-07,6.3255031617987747e-07,4.6980006649054488e-10,2.263567500502259e-13,1.1731180628181029e-06,1.3066630545585607e-07,5.0982063602263917e-09,2.3360550743872714e-07,2.3823787059755798e-10,4.353833403572124e-18,2.6222496441457721e-12,1.5617777216498562e-18,1.689604358987066e-12,1.7670677576986813e-15,1.7673650101816702e-15,2.4963767090116501e-19,4.7614377109344905e-20,8.9559912601663445e-14,7.7331265715974675e-36,7.1885373753391763e-36,7.1885417025001418e-36,5.2299992467583788e-19,3.3851242785029528e-12,3.3458308219483327e-21,2.1894561732991553e-20,6.4413884984758204e-15,3.6029509519693208e-15,4.3497874201584904e-25,4.7198552337969121e-21,6.8705812917031694e-33,3.0290499810635325e-26,5.0811682373341743e-26,2.0510317568830039e-26,6.0896885017209134e-31,2.8576812759330484e-35,5.5557292497770227e-36,1.0344798516591483e-31,7.1307388541468432e-41,1.2366052063760266e-44,2.9297637400517054e-42,4.2746414431398375e-41,2.8789411371168296e-38,2.0210586792157748e-20,1.0016952647231951e-23,5.5526731295484755e-24,5.4731858810493231e-25,2.1296651442842746e-24
2.5489646460208337e-13,0.3614713197272162,154.0,0.0,0.0,0.0,0.99999706265898036,1.0,18.99999999926418,8.0450794480128613e-08,6.43701097755317e-07,6.4345623529320227e-07,4.8611486636018132e-10,2.3028201743763541e-13,1.1880070871943996e-06,1.3480820185619661e-07,5.1702609418169617e-09,2.4101039960921461e-07,2.4603367525165307e-10,4.505037558872149e-18,2.7106157726516035e-12,1.6128844459222431e-18,1.7483661806376034e-12,1.8600822308541483e-15,1.8603988275974845e-15,2.6570289930518207e-19,5.0893378182664938e-20,9.2676799279178144e-14,8.7164898962358941e-36,8.1026521183869606e-36,8.1026570799419617e-36,5.5069048807638494e-19,3.4466761182997415e-12,3.4661207868123977e-21,2.2622033875726488e-20,6.7651326752511882e-15,3.7840349921103212e-15,4.6584805917532859e-25,4.9683493656630229e-21,7.4849396259301936e-33,3.2206560035994891e-26,5.4421989462730023e-26,2.2203956889625162e-26,6.7108763736086396e-31,3.2052159245627425e-35,6.2314377882213986e-36,1.1270576479156771e-31,8.1395271513043741e-41,1.4120823804470294e-44,3.2989167413319173e-42,4.8074126411779369e-41,3.2290964148957441e-38,2.0913686584593256e-20,1.0543780245890599e-23,5.8173067787945951e-24,5.6787532062191255e-25,2.2499682733539039e-24
2.5921991789067333e-13,0.3614713197271656,154.0,0.0,0.0,0.0,0.99999701294477905,1.0,18.999999999239616,8.1815366447523981e-08,6.5461553550698911e-07,6.5436187507225277e-07,5.0270685515815483e-10,2.3419549486962074e-13,1.2027487111725882e-06,1.3900207528834052e-07,5.2418440894648108e-09,2.4850821647584583e-07,2.5393895709361817e-10,4.658810811550678e-18,2.8003539680948717e-12,1.6647088825191359e-18,1.8081308175323905e-12,1.9563033868518439e-15,1.956640207926338e-15,2.8248483535261339e-19,5.4335740807474226e-20,9.5846988400666066e-14,9.8051225281938563e-36,9.1146234768073058e-36,9.1146291526697863e-36,5.7934676499494029e-19,3.5083346045536067e-12,3.5886676481859493e-21,2.3359913411293085e-20,7.0990414512488102e-15,3.9708045113329601e-15,4.9833417890622732e-25,5.2254138359879554e-21,8.1425085012620059e-33,3.4205952487757459e-26,5.8221769351549117e-26,2.4003712579636906e-26,7.3828729030394391e-31,3.5878597658610746e-35,6.9754161434779682e-36,1.2261549705380162e-31,9.2698254081881387e-41,1.6087799354459528e-44,3.7067473611865327e-42,5.3957830336120862e-41,3.6146304921964616e-38,2.1628796870193747e-20,1.1088739889933905e-23,6.0893900559434065e-24,5.8881403200372517e-25,2.3747443288443824e-24
2.635433711792633e-13,0.36147131972711416,154.0,0.0,0.0,0.0,0.99999696323352072,1.0,18.999999999214666,8.3179938325791643e-08,6.655298633447722e-07,6.6526723558084358e-07,5.1957596916021782e-10,2.3810895578028035e-13,1.2173443931555794e-06,1.432474114780922e-07,5.3129588864440982e-09,2.5609803861897631e-07,2.6195301362796581e-10,4.8151525731346232e-18,2.8914601356912847e-12,1.7172464260101627e-18,1.8688981890952841e-12,2.0557854767369446e-15,2.056143425104364e-15,3.000012811597033e-19,5.7946553767226149e-20,9.9070479464078953e-14,1.1008281926743845e-35,1.0233057080241405e-35,1.0233063558836191e-35,6.0898565587561926e-19,3.5700997369035213e-12,3.7134782654695878e-21,2.41081342670613e-20,7.4432408186053188e-15,4.1633299812982928e-15,5.3249283827400296e-25,5.4911938112859426e-21,8.8455355455816862e-33,3.6290657517669764e-26,6.2217580001257174e-26,2.5914161598270271e-26,8.1088387746031332e-31,4.0084659382922628e-35,7.7932131145149826e-36,1.3321116472901503e-31,1.0533841300354383e-40,1.8288413874317523e-44,4.1565199287291752e-42,6.0444812130107607e-41,4.0384189956586097e-38,2.2355917126283433e-20,1.1652136802077666e-23,6.3689810181096099e-24,6.1013473861053202e-25,2.5040754617327315e-24
2.6786682446785325e-13,0.3614713197270619,154.0,0.0,0.0,0.0,0.99999691352517839,1.0,18.999999999189335,8.4544510114935651e-08,6.7644408198030799e-07,6.7617231688277428e-07,5.3672214465641867e-10,2.4200892350815203e-13,1.2317955774922529e-06,1.4754370110710561e-07,5.3836083963697902e-09,2.6377895547903167e-07,2.7007514675391815e-10,4.9740622506631585e-18,2.9839302067633295e-12,1.7704924997738197e-18,1.930668214764516e-12,2.1585827471699126e-15,2.158962748808877e-15,3.1827010391734696e-19,6.1730966666823102e-20,1.0234727197063167e-13,1.2335854633909499e-35,1.1467143351656752e-35,1.1467150730656569e-35,6.3962407795894456e-19,3.6319715149917511e-12,3.8405595058342831e-21,2.4866630783741917e-20,7.7978555529616569e-15,4.3616811932068348e-15,5.6838070761023646e-25,5.7658344517693468e-21,9.5963437062826594e-33,3.8462661439475065e-26,6.6416090474834808e-26,2.7939986031245354e-26,8.8920672747810071e-31,4.4700610580408615e-35,8.6907149674444618e-36,1.4452789417265776e-31,1.1944756922760455e-40,2.0745827458429488e-44,4.6517053483548173e-42,6.7585441092328035e-41,4.5035124545424504e-38,2.3095046832191818e-20,1.2234276131150187e-23,6.6561364233564984e-24,6.3183745683764038e-25,2.6380438194159589e-24
2.721902777564432e-13,0.3614713197270089,154.0,0.0,0.0,0.0,0.9999968638197243,1.0,18.999999999163617,8.5909081814959947e-08,6.8735819208502362e-07,6.8707711904182994e-07,5.5414531795072882e-10,2.4591787302848964e-13,1.2461036949341053e-06,1.5189043965185712e-07,5.4537956637941679e-09,2.7155006506862358e-07,2.7830466263242283e-10,5.1355392568190699e-18,3.0777601379481902e-12,1.8244425551301134e-18,1.9934408139922909e-12,2.2647494405435138e-15,2.2651524445700614e-15,3.3730923253593626e-19,6.5694187957604348e-20,1.0567736542470284e-13,1.3798365923328326e-35,1.2826666477013659e-35,1.2826674864090465e-35,6.7127896483834611e-19,3.6939499384637502e-12,3.9699182440190181e-21,2.5635337702876877e-20,8.1630092529899164e-15,4.5659272799083297e-15,6.0605536665174624e-25,6.0494809115190742e-21,1.0397330114147503e-32,4.0723956248174359e-26,7.0824078109771148e-26,3.00859705444787e-26,9.7359828328857996e-31,4.9758455445797638e-35,9.6741460736093526e-36,1.5660193822713237e-31,1.3516743356239663e-40,2.3484950522655831e-44,5.1959817415831011e-42,7.5433178366137642e-41,5.0131366320975347e-38,2.3846185469180681e-20,1.2835462954063849e-23,6.9509117835583977e-24,6.5392220311646449e-25,2.7767315458113674e-24
2.7651373104503317e-13,0.36147131972695523,154.0,0.0,0.0,0.0,0.99999681411713182,1.0,18.999999999137515,8.7273653425868449e-08,6.9827219437053338e-07,6.9798164212178093e-07,5.7184542536150919e-10,2.4981371197923573e-13,1.2602701622996447e-06,1.5628712750199012e-07,5.5235237136774669e-09,2.7941047418412544e-07,2.8664087180496812e-10,5.2995829976736497e-18,3.1729459119006509e-12,1.8790920721140901e-18,2.0572159062452173e-12,2.3743397948419887e-15,2.3747667736314016e-15,3.5713665744759483e-19,6.9841486391456994e-20,1.0906075933392415e-13,1.5407032740339784e-35,1.4322053618580376e-35,1.432206313223036e-35,7.0396726700745504e-19,3.7560350069682549e-12,4.1015613625865105e-21,2.6414190178016342e-20,8.538824311343805e-15,4.7761366996525771e-15,6.4557533587957682e-25,6.3422783382853497e-21,1.1250969745753966e-32,4.307653963961848e-26,7.544843228256862e-26,3.2357006128292731e-26,1.0644148239290995e-30,5.5292062778350852e-35,1.0750093538564256e-35,1.6947073205257931e-31,1.526505031441356e-40,2.6532604074612356e-44,5.7932498849098519e-42,8.4044820580591835e-41,5.570705291296161e-38,2.4609332520478286e-20,1.3456002273441457e-23,7.2533613484398382e-24,6.7638899391883127e-25,2.920220781247853e-24
2.8083718433362313e-13,0.36147131972690055,154.0,0.0,0.0,0.0,0.99999676441737384,1.0,18.999999999111029,8.8638224947665088e-08,7.0918608948673474e-07,7.0888588618638192e-07,5.8982240322203896e-10,2.5373154852440799e-13,1.2742963820952402e-06,1.607332700940136e-07,5.5927955507898394e-09,2.8735929864469959e-07,2.9508308932785195e-10,5.4661928893289577e-18,3.2694835380873761e-12,1.934436560363498e-18,2.121993411004795e-12,2.487408043481901e-15,2.4878599927919497e-15,3.7777043038633418e-19,7.4178192663578963e-20,1.1249745320927885e-13,1.717382043524398e-35,1.5964427654562984e-35,1.5964438425015797e-35,7.3770595247951768e-19,3.8182267201573754e-12,4.2354957522130236e-21,2.7203123787345809e-20,8.9254218818399915e-15,4.992377217731945e-15,6.8700011185464e-25,6.6443718732625851e-21,1.2159819565611165e-32,4.5522415032744846e-26,8.0296158663077422e-26,3.4758094328717671e-26,1.1620272811263196e-30,6.1337309572925389e-35,1.1925535142947301e-35,1.8317295627269034e-31,1.720610828260395e-40,2.991770317845521e-44,6.4476507272141565e-42,9.34807816266221e-41,6.1798346772330864e-38,2.5384487471321063e-20,1.409619901493398e-23,7.5635380875131577e-24,6.9923784576254727e-25,3.0685936623423558e-24
2.851606376222131e-13,0.3614713197268452,154.0,0.0,0.0,0.0,0.99999671472042395,1.0,18.99999999908416,9.0002796380353676e-08,7.2009987816504678e-07,7.1978985129937162e-07,6.08076187880514e-10,2.5762048398583605e-13,1.288183742659763e-06,1.6522837786029798e-07,5.6616141598458241e-09,2.9539566320111172e-07,3.0363063474265506e-10,5.635368332717768e-18,3.3673690526082074e-12,1.9904715589138572e-18,2.1877732477673732e-12,2.6040084153160391e-15,2.6044863544070015e-15,3.9922866178536026e-19,7.8709698788376244e-20,1.1598744656508137e-13,1.911147776661869e-35,1.7765639718681035e-35,1.7765651888868628e-35,7.7251200678172526e-19,3.8805250776865855e-12,4.3717283116876553e-21,2.8002074530911618e-20,9.3229218919780191e-15,5.2147159134845315e-15,7.3039016786165668e-25,6.9559066510987248e-21,1.3126519888243204e-32,4.8063591374638626e-26,8.5374379338743798e-26,3.7294347566369296e-26,1.2668215683503954e-30,6.7932162655036009e-35,1.3207855231637682e-35,1.977485579218202e-31,1.9357597516954742e-40,3.3671381140547106e-44,7.1635755511375269e-42,1.0380525970507125e-40,6.8443517534258832e-38,2.6171649808916924e-20,1.475635802728651e-23,7.8814937202701411e-24,7.2246877521516296e-25,3.2219323220100001e-24
2.8948409091080305e-13,0.3614713197267891,154.0,0.0,0.0,0.0,0.99999666502625606,1.0,18.999999999056907,9.1367367723938011e-08,7.3101356101266254e-07,7.3069353752447434e-07,6.2660671569976183e-10,2.6154947375440573e-13,1.3019336185781262e-06,1.697719660832487e-07,5.7299825060183445e-09,3.0351870127502266e-07,3.1228283196191822e-10,5.8071087511131333e-18,3.4665985175137866e-12,2.0471926354660215e-18,2.2545553360438226e-12,2.7241951347228275e-15,2.7247001064720538e-15,4.2152951710965389e-19,8.3441456311433336e-20,1.1953073891889061e-13,2.1233561748926834e-35,1.9738292298997403e-35,1.9738306025569758e-35,8.0840243262106164e-19,3.9429300792146255e-12,4.5102659477617334e-21,2.881097881986411e-20,9.7314430787358493e-15,5.4432192003167895e-15,7.7580693631972943e-25,7.277027800027517e-21,1.415379422786832e-32,5.0702082847825921e-26,9.0690330761790418e-26,3.997098737629289e-26,1.3791986419367262e-30,7.5116726160762771e-35,1.4604853959218934e-35,2.1323874843180522e-31,2.1738499268061243e-40,3.7827081565073135e-44,7.9456720788068186e-42,1.1508633907417454e-40,7.5682989948742025e-38,2.6970819022376621e-20,1.5436784083846592e-23,8.2072787700330784e-24,7.4608179889551393e-25,3.3803188895450751e-24
2.93807544199393e-13,0.36147131972673224,154.0,0.0,0.0,0.0,0.99999661533484419,1.0,18.999999999029281,9.2731938978421905e-08,7.4192713879832413e-07,7.4159694492539848e-07,6.4541392305710883e-10,2.6542162122444378e-13,1.3155473709458855e-06,1.7436355480200108e-07,5.7979035352470922e-09,3.1172755479217657e-07,3.2103900920066533e-10,5.9814135354594733e-18,3.5671680203957763e-12,2.1045953859121951e-18,2.322339595359357e-12,2.8480224216505164e-15,2.8485554926630247e-15,4.4469121403159339e-19,8.837897516587405e-20,1.2312732979146169e-13,2.3554470344750587e-35,2.1895769629108403e-35,2.1895785083505908e-35,8.4539424972206631e-19,4.0054417244034579e-12,4.6511155750751635e-21,2.962977347002259e-20,1.0151103011473188e-14,5.6779528385147841e-15,8.2331280077680954e-25,7.6078804419358169e-21,1.5244449894429672e-32,5.3439908654703921e-26,9.6251362834386521e-26,4.2793343708529652e-26,1.499574692642748e-30,8.2933307261300333e-35,1.6124760085184995e-35,2.2968601295434383e-31,2.4369158867347139e-40,4.2420671731943823e-44,8.7988527648309114e-42,1.2739612693844776e-40,8.3559410209734654e-38,2.7781994602659695e-20,1.6137781883311567e-23,8.5409426030360046e-24,7.7007693347447679e-25,3.5438354906658397e-24
2.9813099748798297e-13,0.3614713197266744,154.0,0.0,0.0,0.0,0.99999656564616213,1.0,18.999999999001272,9.409651014380909e-08,7.5284061205329008e-07,7.5250007356583817e-07,6.6449774634444634e-10,2.6937321565337595e-13,1.3290263474314613e-06,1.7900266879047928e-07,5.8653801742645826e-09,3.200213741431755e-07,3.2989849897116982e-10,6.1582821247487196e-18,3.6690736743526338e-12,2.1626754343387971e-18,2.391125945253568e-12,2.975544491598402e-15,2.9761067523153931e-15,4.687320206174931e-19,9.3527823404448161e-20,1.2677721870673859e-13,2.6089484872750078e-35,2.4252277111117774e-35,2.4252294480714013e-35,8.8350449490633638e-19,4.0680600129182565e-12,4.7942841161984061e-21,3.0458395701375629e-20,1.0582018097317304e-14,5.9189819382567864e-15,8.729711012783565e-25,7.9486096923405048e-21,1.6401379675417228e-32,5.6279092894983084e-26,1.0206493958767017e-25,4.5766855729332203e-26,1.6283815292823328e-30,9.1426508725617396e-35,1.7776248990671021e-35,2.4713413617677777e-31,2.7271365743482174e-40,4.7490586694283589e-44,9.7283063057086863e-42,1.4081094365599344e-40,9.2117739347574294e-38,2.8605176042560283e-20,1.6859656049415665e-23,8.8825334483706784e-24,7.9445419567589782e-25,3.7125642475081593e-24
3.0245445077657293e-13,0.3614713197266159,154.0,0.0,0.0,0.0,0.9999965159601848,1.0,18.999999998972882,9.5461081220103298e-08,7.6375398163134028e-07,7.6340292350947156e-07,6.838581219683211e-10,2.7321372728293759e-13,1.3423718823207277e-06,1.83688837541672e-07,5.9324153305977225e-09,3.2839931815536741e-07,3.3886063808300522e-10,6.3377138876763312e-18,3.7723116179870087e-12,2.2214284329715839e-18,2.4609143052804693e-12,3.1068155555923768e-15,3.1074081203978708e-15,4.9367025364169019e-19,9.8893627007838617e-20,1.3048040519185939e-13,2.8854814022211795e-35,2.6822882232172404e-35,2.6822901721491797e-35,9.2275022219266584e-19,4.130784944427417e-12,4.9397785016784517e-21,3.1296783138096536e-20,1.102430358502278e-14,6.1663709617722942e-15,9.248461409262126e-25,8.2993606603573348e-21,1.7627563630075028e-32,5.9221664455298886e-26,1.0813864000478929e-25,4.8897072754207876e-26,1.7660669836434047e-30,1.0064332613062753e-34,1.9568461599994453e-35,2.6562822985374514e-31,3.0468437997437227e-40,5.3077981814403527e-44,1.0739509724913831e-41,1.5541152382854234e-40,1.0140535131195074e-37,2.9440362836680767e-20,1.7602711130522186e-23,9.2320984160675783e-24,8.1921360227750715e-25,3.8865872786145735e-24
