Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362)
3.9194141951008666e-08,0.3934043776364274,76.950000000000003,0.0,0.0,0.0,0.99579461926229373,9.4992240716924456,4.689045377495997e-05,4.9293177654777408e-05,0.0019092442091772669,3.8907391626541782e-06,3.8961462607750372e-06,0.0011454847866299736,0.00020284173153478863,6.8964707207024983e-05,1.9889958720242231e-09,1.1219738732127731e-09,0.00076850852724081925,1.2274889462897977e-07,1.1519894368031602e-09,1.0175180742156291e-06,1.694338897908053e-06,3.7274030786053584e-09,7.1968847924850034e-12,1.1042435118419257e-09,7.1918052253805054e-12,0.0,0.0,7.4170032587222938e-06,2.1897609775144945e-11,1.6509176622191883e-09
3.960433474321407e-08,0.39340434164290866,76.950000000000003,0.0,0.0,0.0,0.99575016612356104,9.4992159879888707,4.7380187855209717e-05,4.9807932577092196e-05,0.0019290557154338268,3.9733064581425227e-06,3.9789092749840131e-06,0.0011573253281963486,0.00020493956025471432,7.0410141225272035e-05,1.9889100493003958e-09,1.1355114747455024e-09,0.00077651522150713336,1.240379107403954e-07,1.165830048280785e-09,1.0495719962860842e-06,1.7478762787139335e-06,3.8865347530943686e-09,7.5853330460524135e-12,1.1157009839210549e-09,7.5799225311897902e-12,0.0,0.0,7.4939658500432979e-06,2.2125749512430244e-11,1.6859515772451758e-09
4.001452753541947e-08,0.3934043056613466,76.950000000000003,0.0,0.0,0.0,0.99570570486319376,9.4992079060780572,4.7869900807359104e-05,5.0322663748678989e-05,0.0019488628194482211,4.0567327734494236e-06,4.0625367690399244e-06,0.0011691632533599417,0.00020703687293566257,7.1870431272403452e-05,1.9888237727631731e-09,1.1490490773110529e-09,0.00078452013997155673,1.2532664323860952e-07,1.1796705193413185e-09,1.0822888217501999e-06,1.8025248576821268e-06,4.0506958161425992e-09,7.9903527577969396e-12,1.1271558871501899e-09,7.9845935323458736e-12,0.0,0.0,7.5709111174613113e-06,2.2353839342210098e-11,1.7213498817813758e-09
4.042472032762487e-08,0.3934042696917677,76.950000000000003,0.0,0.0,0.0,0.99566123551236807,9.4991998259670201,4.835959262747816e-05,5.0837371165074988e-05,0.001968665494447709,4.1410178117450961e-06,4.1470285523342143e-06,0.001180998551660294,0.00020913366966367826,7.3345572710669345e-05,1.9887377484230281e-09,1.1625866371604672e-09,0.00079252327556499633,1.2661509098409535e-07,1.1935108117276881e-09,1.1156751861132542e-06,1.8582958200270578e-06,4.2199904243008717e-09,8.4124669300148954e-12,1.1386082152766661e-09,8.406340477608837e-12,0.0,0.0,7.6478391171600284e-06,2.2581877907229132e-11,1.7571125500040453e-09
4.083491311983027e-08,0.39340423373420236,76.950000000000003,0.0,0.0,0.0,0.99561675810225758,9.4991917476628913,4.884926331193813e-05,5.1352054822134942e-05,0.001988463713802215,4.226161274452226e-06,4.2323844334942049e-06,0.0011928312126461488,0.00021122995052485615,7.4835560882385144e-05,1.9886520599116416e-09,1.1761241138584296e-09,0.00080052462122455188,1.2790325283832118e-07,1.2073508901583683e-09,1.1497377196726137e-06,1.9152003425960805e-06,4.3945237684265758e-09,8.8522093348689048e-12,1.1500579534151535e-09,8.8456963620686371e-12,0.0,0.0,7.7247497846523468e-06,2.2809864942940958e-11,1.7932394621604491e-09
4.120408663281513e-08,0.3934042013826958,76.950000000000003,0.0,0.0,0.0,0.99557672156823152,9.4991844787401583,4.928994885431994e-05,5.1815249796204884e-05,0.0020062782798507921,4.3035240956042456e-06,4.309943371428779e-06,0.0012034783439989595,0.00021311616230496722,7.6189240328410017e-05,1.9885745533721152e-09,1.188307740786586e-09,0.00080772429609226324,1.2906235312990707e-07,1.2198067508154654e-09,1.1809776002582121e-06,1.9673928377751738e-06,4.5561706698872006e-09,9.2634995885491865e-12,1.1603604823196586e-09,9.2566215897881568e-12,0.0,0.0,7.7939543151541844e-06,2.3015010102630021e-11,1.8260649122910696e-09
4.157326014579999e-08,0.39340416904097025,76.950000000000003,0.0,0.0,0.0,0.99553667855415351,9.4991772112921122,4.9730617271445668e-05,5.2278425519058076e-05,0.0020240891960301381,4.3815817769872606e-06,4.3882019324190903e-06,0.0012141233230629725,0.00021500195636554967,7.7554938416202299e-05,1.9884970489779689e-09,1.2004912445947679e-09,0.00081492251025768912,1.3022122009959436e-07,1.2322623896524497e-09,1.2127753702759035e-06,2.0205206991668615e-06,4.7222251266549579e-09,9.6899144691039511e-12,1.1706608867397141e-09,9.6826545667814395e-12,0.0,0.0,7.8631445696147862e-06,2.3220113592585682e-11,1.8591851671052567e-09
4.1942433658784846e-08,0.39340413670904784,76.950000000000003,0.0,0.0,0.0,0.99549662908274117,9.49916994532391,5.0171268560635567e-05,5.2741581987638002e-05,0.0020418964429467674,4.4603340971019749e-06,4.467159975370025e-06,0.0012247661422384532,0.00021688733276946975,7.8932651708995616e-05,1.9884197364271142e-09,1.2126746015932528e-09,0.00082211925858504092,1.3137985291947837e-07,1.2447177861211773e-09,1.2451358522743614e-06,2.0745920570742432e-06,4.8927659661194268e-09,1.0131865968929372e-11,1.1809591575966412e-09,1.0124206667766951e-11,0.0,0.0,7.9323205274011123e-06,2.3425174999551352e-11,1.892600156658822e-09
4.2311607171769705e-08,0.39340410438695284,76.950000000000003,0.0,0.0,0.0,0.99545657317671066,9.4991626808408185,5.0611902719441177e-05,5.3204719199131735e-05,0.0020597000013400412,4.5397808333116509e-06,4.5468173586869233e-06,0.0012354067939317971,0.00021877229157962622,8.0322376757003465e-05,1.988342326115894e-09,1.2248577896911623e-09,0.00082931453594268741,1.3253825076231838e-07,1.2571729210971764e-09,1.2780638653155672e-06,2.1296150361646355e-06,5.0678726910109417e-09,1.058977342775449e-11,1.1912552799416825e-09,1.0581696598039567e-11,0.0,0.0,8.0014820498014278e-06,2.363019465596554e-11,1.9263097442110506e-09
4.268078068475456e-08,0.3934040720747087,76.950000000000003,0.0,0.0,0.0,0.99541651085877536,9.4991554178480992,5.105251974537283e-05,5.3667837150683518e-05,0.0020774998519591283,4.6199217617570366e-06,4.627173940275801e-06,0.0012460452705555169,0.00022065683285895038,8.1724110097425499e-05,1.9882646348525339e-09,1.2370407883269988e-09,0.00083650833720317697,1.3369641280153912e-07,1.2696277768158341e-09,1.3115642249699682e-06,2.1855977554674812e-06,5.2476254790333114e-09,1.1064063566546456e-11,1.2015492407842168e-09,1.1055550427217285e-11,0.0,0.0,8.0706290030603093e-06,2.3835172649667262e-11,1.9603138117462226e-09
4.304995419773942e-08,0.39340403977233634,76.950000000000003,0.0,0.0,0.0,0.99537644215164534,9.4991481563508398,5.1493119635630995e-05,5.4130935839112243e-05,0.0020952959753948869,4.7007566572834441e-06,4.7082295775439765e-06,0.001256681564528319,0.00022254095667040619,8.3137848254470896e-05,1.9881871637353451e-09,1.2492235783113159e-09,0.00084370065724324308,1.3485433821123541e-07,1.2820823367288151e-09,1.3456417432870315e-06,2.2425483283005795e-06,5.432105181662515e-09,1.1555170584697016e-11,1.2118410353848195e-09,1.1546201685957583e-11,0.0,0.0,8.1397614266595583e-06,2.4040108022659423e-11,1.9946123343311688e-09
4.341912771072428e-08,0.3934040074798572,76.950000000000003,0.0,0.0,0.0,0.99533636707802919,9.4991408963541915,5.1933702387643672e-05,5.4594015261476395e-05,0.0021130883523274085,4.7822852936087853e-06,4.7899841274002853e-06,0.0012673156682751212,0.00022442466307699016,8.4563587739363387e-05,1.9881099432076912e-09,1.2614061417714605e-09,0.00085089149094380102,1.3601202616617257e-07,1.2945365854535536e-09,1.3803012287896902e-06,2.300474862264123e-06,5.6213933237808743e-09,1.2063536192582394e-11,1.2221306519709245e-09,1.2054091398360718e-11,0.0,0.0,8.2088792858056685e-06,2.4245000705181944e-11,2.0292052125396209e-09
4.378830122370914e-08,0.393403975197298,76.950000000000003,0.0,0.0,0.0,0.99529628566063166,9.4991336378635207,5.2374267999155213e-05,5.5057075415167497e-05,0.00213087696366454,4.8645074433313091e-06,4.8724374462556699e-06,0.0012779475742270392,0.00022630795214173105,8.6001325050359152e-05,1.9880323424261388e-09,1.2735884620165049e-09,0.00085808083319000885,1.3716947584179088e-07,1.3069905086502894e-09,1.4155474864546146e-06,2.3593854592053268e-06,5.8155721026145904e-09,1.2589609701859036e-11,1.2324180722468548e-09,1.2579668171824287e-11,0.0,0.0,8.2779823329875829e-06,2.4449851462087183e-11,2.0640922660016823e-09
4.4157474736694e-08,0.393403942924679,76.950000000000003,0.0,0.0,0.0,0.99525619792215547,9.4991263808839257,5.2814816467444956e-05,5.552011629708854e-05,0.0021486617900750944,4.947422877710582e-06,4.9555893900236444e-06,0.0012885772748214394,0.0002281908239276905,8.7451056672764761e-05,1.9879547488313086e-09,1.285770523454651e-09,0.00086526867887127331,1.3832668641420821e-07,1.3194440929474114e-09,1.4513853176928564e-06,2.4192882151728218e-06,6.014724386874879e-09,1.3133848094531776e-11,1.2427032902356898e-09,1.312338826576468e-11,0.0,0.0,8.3470705748537849e-06,2.4654659496562297e-11,2.0992734534688615e-09
4.448973089838037e-08,0.39340391388783913,76.950000000000003,0.0,0.0,0.0,0.99522011357176554,9.4991198508984951,5.321129542929686e-05,5.593683661099397e-05,0.0021646648817825139,5.0226393370463554e-06,5.0310233442269936e-06,0.0012981421135302754,0.00022988505181384229,8.8766067353863071e-05,1.987885053299477e-09,1.2967341454291399e-09,0.00087173645620089153,1.3936797081575592e-07,1.3306520187490116e-09,1.484149126695434e-06,2.4740556781996699e-06,6.1982828214860696e-09,1.3639577536581391e-11,1.2519580952933492e-09,1.3628632190481934e-11,0.0,0.0,8.4092373243658108e-06,2.4838949949166937e-11,2.1311879397016433e-09
4.482198706006675e-08,0.3934038848590859,76.950000000000003,0.0,0.0,0.0,0.99518402413623408,9.4991133221450177,5.3607760501290648e-05,5.6353541310356247e-05,0.002180664878120435,5.098417002365215e-06,5.1070229617576872e-06,0.0013077051542745898,0.00023157894180130475,9.0090787989386049e-05,1.9878152741223895e-09,1.3076975360633881e-09,0.00087820301345712271,1.4040906027726576e-07,1.3418596514762209e-09,1.5173994917169399e-06,2.5296392369112375e-06,6.3859988185690671e-09,1.4160740984887934e-11,1.2612110980460873e-09,1.4149291502061068e-11,0.0,0.0,8.471391953852984e-06,2.5023205743157709e-11,2.1633405089316488e-09
4.515424322175312e-08,0.39340385583843746,76.950000000000003,0.0,0.0,0.0,0.99514792963210463,9.4991067946272505,5.4004211681559183e-05,5.6770230393040658e-05,0.0021966617650691074,5.1747557044586982e-06,5.1835881365445414e-06,0.0013172663915543038,0.00023327249393611719,9.1425215990259654e-05,1.9877454834616702e-09,1.3186606860483831e-09,0.00088466834692320503,1.4144995419954466e-07,1.3530669831884501e-09,1.551139905526571e-06,2.5860447811694511e-06,6.5779341820047618e-09,1.4697687718774759e-11,1.270462291235423e-09,1.4685714913941571e-11,0.0,0.0,8.5335344271796864e-06,2.5207426666905628e-11,2.1957310985758512e-09
4.54864993834395e-08,0.393403826825906,76.950000000000003,0.0,0.0,0.0,0.9951118300759193,9.4991002683489647,5.4400648968273835e-05,5.7186903856953154e-05,0.0022126555286349618,5.2516552733433278e-06,5.2607187621909657e-06,0.0013268258198734983,0.00023496570826434023,9.276934875894412e-05,1.9876756835458831e-09,1.3296235866398047e-09,0.00089113245288519689,1.4249065198385045e-07,1.3642740064391086e-09,1.5853738585190619e-06,2.6432781969583266e-06,6.7741511544810278e-09,1.5250772191814543e-11,1.2797116667748417e-09,1.5238256301062958e-11,0.0,0.0,8.5956646921329452e-06,2.5391612614586092e-11,2.2283596361722238e-09
4.5818755545125874e-08,0.39340379782151264,76.950000000000003,0.0,0.0,0.0,0.99507572548421719,9.4990937433139155,5.4797072359613429e-05,5.7603561700007786e-05,0.0022286461548376431,5.3291155382517888e-06,5.338414731975204e-06,0.0013363834337404312,0.00023665858483205569,9.4123183689441973e-05,1.9876058731949495e-09,1.3405862296222928e-09,0.00089759532763198497,1.4353115303189284e-07,1.3754807142434874e-09,1.620104838705356e-06,2.7013453663642491e-06,6.974712417023921e-09,1.5820354069234601e-11,1.2889592165854895e-09,1.5807274737075558e-11,0.0,0.0,8.6577826934290799e-06,2.5575763480456466e-11,2.261226048780838e-09
4.615101170681225e-08,0.3934037688252711,76.950000000000003,0.0,0.0,0.0,0.99503961587353607,9.4990872195258778,5.5193481853762076e-05,5.8020203920124408e-05,0.0022446336297057231,5.4071363276332575e-06,5.416675938850587e-06,0.0013459392276675476,0.00023835112368536686,9.5486718167306413e-05,1.9875360527639003e-09,1.3515486072777692e-09,0.00090405696745529511,1.4457145674583585e-07,1.3866871000503645e-09,1.6553363317036396e-06,2.760252167556924e-06,7.1796810885443919e-09,1.6406798263738403e-11,1.2982049325937158e-09,1.6393134529973924e-11,0.0,0.0,8.7198883770476242e-06,2.5759879158854358e-11,2.2943302631987717e-09
4.681552403018499e-08,0.3934037108573112,76.950000000000003,0.0,0.0,0.0,0.99496738166137466,9.4990741757058448,5.598625914325355e-05,5.8853441483256217e-05,0.0022765990696042887,5.5648587896993775e-06,5.5748936340655207e-06,0.0013650453337731659,0.00024173518843329534,9.8242875265165642e-05,1.987396381710715e-09,1.3734725379866539e-09,0.00091697652751266702,1.4665146978236073e-07,1.4090988814238123e-09,1.727314786573363e-06,2.8806081582473181e-06,7.6030953198979364e-09,1.763175978214614e-11,1.3166908309384708e-09,1.7616861878540373e-11,0.0,0.0,8.8440625745402119e-06,2.6128004530990664e-11,2.3612518029264885e-09
4.748003635355774e-08,0.39340365292215834,76.950000000000003,0.0,0.0,0.0,0.9948951275716893,9.4990611369189129,5.6778980822342592e-05,5.9686616529839209e-05,0.0023085517367655408,5.7248212714880168e-06,5.7353709849735186e-06,0.00138414409437421,0.00024511790287737659,0.00010103779896826583,1.9872566706231336e-09,1.3953953258797582e-09,0.0009298911034482908,1.4873068631987255e-07,1.4315093058468783e-09,1.8013370598802897e-06,3.0043931153438442e-06,8.0449075400828222e-09,1.8928682365710851e-11,1.3351692973398228e-09,1.8912458857834342e-11,0.0,0.0,8.9681868515595828e-06,2.6495987887326042e-11,2.4291236629764934e-09
4.880906100030323e-08,0.39340353715079746,76.950000000000003,0.0,0.0,0.0,0.99475056028856823,9.4990350745642882,5.836425729217783e-05,6.1352779007850297e-05,0.0023724183074452306,6.0514606795758373e-06,6.0631011765284135e-06,0.0014223194041388164,0.00025187928233270083,0.00010674386118054437,1.9869771293658216e-09,1.4392372907006172e-09,0.00095570518474931648,1.5288671084058816e-07,1.4763259300772308e-09,1.9556242137551523e-06,3.2624373930413796e-06,8.985815554831974e-09,2.1750947709596045e-11,1.372103676917483e-09,2.1731777129571746e-11,0.0,0.0,9.2162839151039525e-06,2.7231525184503186e-11,2.5677159480696014e-09
5.0138085647048726e-08,0.3934034215122336,76.950000000000003,0.0,0.0,0.0,0.99460591508142338,9.4990090327013998,5.994931114997487e-05,6.3018691224201546e-05,0.0024362324525510314,6.3870431978254742e-06,6.3998595071071608e-06,0.0014604648077984979,0.00025863526501214516,0.00011260473344140713,1.9866974311060729e-09,1.4830741907259132e-09,0.00098149897541265031,1.5703949226765748e-07,1.5211367118190634e-09,2.1184197052010574e-06,3.5347592832662849e-06,1.0006653928829774e-08,2.4899544987352365e-11,1.4090075575066944e-09,2.4876994613136532e-11,0.0,0.0,9.4641761162192284e-06,2.7966484327431911e-11,2.7101022736575672e-09
5.146711029379422e-08,0.39340330600750817,76.950000000000003,0.0,0.0,0.0,0.99446119300683034,9.4989830115688871,6.1534142284021761e-05,6.4684353050648537e-05,0.0024999932855946819,6.7315572730538336e-06,6.7456388877546458e-06,0.0014985799572978151,0.00026538585388194473,0.00011862024224569861,1.9864175779519871e-09,1.526905784329797e-09,0.0010072722402434601,1.6118899268080387e-07,1.565941449627555e-09,2.2899448112829411e-06,3.8217320192036746e-06,1.1111782381603229e-08,2.8401858254675689e-11,1.4458804268601277e-09,2.837544608332426e-11,0.0,0.0,9.7118600140033993e-06,2.8700858614553894e-11,2.8562777105344529e-09
5.2796134940539715e-08,0.39340319063765866,76.950000000000003,0.0,0.0,0.0,0.99431639512064141,9.4989570114046256,6.3118750584202282e-05,6.6349764360671855e-05,0.0025636999228381362,7.0849911535957881e-06,7.1004321472401877e-06,0.0015366645057034679,0.00027213105191375655,0.00012479021195470246,1.9861375720118117e-09,1.5707318827363463e-09,0.0010330247448077361,1.6533517428140371e-07,1.6107399869935419e-09,2.4704201649713435e-06,4.1237277650788654e-06,1.2305671047639909e-08,3.2286742508664312e-11,1.482721774328935e-09,3.2255933182479596e-11,0.0,0.0,9.959332178291039e-06,2.9434641365989422e-11,3.0062372453780044e-09
5.412515958728521e-08,0.3934030754037187,76.950000000000003,0.0,0.0,0.0,0.99417152247793494,9.4989310324456966,6.4703135942006574e-05,6.8014925029486511e-05,0.0026273514833374694,7.4473328899405691e-06,7.464232032329687e-06,0.001574718107218734,0.00027887086208465,0.00013111446480501348,1.9858574153919899e-09,1.6145523378157668e-09,0.0010587562554420385,1.6947799939406111e-07,1.655532201709241e-09,2.6600657460262756e-06,4.4411175969785691e-06,1.3592899964651997e-08,3.6584560605174325e-11,1.5195310908880912e-09,3.6548761117485517e-11,0.0,0.0,1.020658918982443e-05,3.0167825923815117e-11,3.1599757810213707e-09
5.5454184234030704e-08,0.39340296030671806,76.950000000000003,0.0,0.0,0.0,0.9940265761329693,9.4989050749284036,6.6287298250537939e-05,6.9679834934048055e-05,0.0026909470889852388,7.8185703353644008e-06,7.8370312080540545e-06,0.0016127404171973926,0.00028560528737709795,0.00013759282091727805,1.9855771101973267e-09,1.658367033361876e-09,0.0010844665392629039,1.736174304681273e-07,1.7003179983408374e-09,2.8591008722000604e-06,4.7742714843343871e-06,1.4978158566914514e-08,4.1327218913800599e-11,1.5563078691608462e-09,4.1285774094597574e-11,0.0,0.0,1.0453627640417345e-05,3.0900405652332007e-11,3.317488136723269e-09
5.811223352752169e-08,0.39340273052763425,76.950000000000003,0.0,0.0,0.0,0.99373646654891756,9.4988532251599,6.9454953300284906e-05,7.3008901966957818e-05,0.0028179669377206762,8.5876827842583156e-06,8.6095976844371666e-06,0.0016886897897919909,0.00029905799528351064,0.00015101111288190111,1.9850160624940108e-09,1.7459788061144997e-09,0.0011358224988839965,1.818859609302974e-07,1.7898700599696026e-09,3.2862136706382866e-06,5.4893456640521016e-06,1.8062066544617751e-08,5.2282603057542454e-11,1.6297617897211288e-09,5.2227629521234045e-11,0.0,0.0,1.0947035282332369e-05,3.2363724191293733e-11,3.6438131690748898e-09
6.077028282101268e-08,0.3934025013085644,76.950000000000003,0.0,0.0,0.0,0.99344607478435165,9.498801463973308,7.2621714910690361e-05,7.6336964509995616e-05,0.0029447525024989571,9.3922274069566815e-06,9.4180712723068534e-06,0.0017645098898479757,0.00031248919960048528,0.00016504360683179916,1.9844544457041631e-09,1.8335666824744994e-09,0.0011870907765541916,1.9014046781444672e-07,1.8793957494077592e-09,3.7534995331720731e-06,6.2718872336427225e-06,2.1597078693687158e-08,6.5440351093177345e-11,1.7030795108755901e-09,6.5368359363998301e-11,0.0,0.0,1.143952806611891e-05,3.3824544351781541e-11,3.9851692355713496e-09
