Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805)
3.391083571301916e-12,0.2271489853931477,76.950000000000003,0.0,0.0,0.0,0.99999753290798499,9.4999999898507159,1.090130815182036e-07,1.0844294334871345e-06,1.0793933698340327e-06,7.5900814911297154e-09,6.1208808208264925e-13,3.3693455853588604e-08,6.6358128248105988e-08,2.5566013929733485e-09,1.2887875754243306e-16,5.7576934749255483e-17,5.2081631196772724e-13,8.3166521354794192e-08,1.4276989917927843e-11,2.8718483909303061e-17,7.5567923334048842e-20,3.7741710856519085e-20,1.1542392955073049e-24,3.8876300136677059e-15,2.7024201987059242e-12,1.2227386100601473e-14,1.223442282183155e-14,5.0475702817026014e-18,1.9891277048980348e-18,3.2463527237509633e-22,4.687161570019668e-13,4.1865866845129449e-16,9.9922847625948999e-17,7.9854181455581673e-33,2.9385770631925602e-18,5.1961525130187555e-20,7.5747484068226984e-33,8.7069535438370008e-10,3.8424165571204662e-23,1.0898886962628671e-23,6.9659619733073593e-13,2.0962271345984106e-13,4.423206793108803e-13,6.9680910379407049e-13,2.6018118611835028e-15,7.5747450902656038e-33,5.9707320160854225e-22,5.0746786047829431e-24,3.919606635803181e-24,9.8899483829652931e-28,1.7397033592237789e-20,4.9736077212499523e-31,1.1739772527164818e-17,1.658075384882356e-28,1.9057626656507522e-32,6.0035738606028853e-20,2.7564851615741996e-36,7.2482766865144088e-37,1.5526468774472286e-39,5.2877994775676969e-22,2.4142196828870854e-22,3.4795519954482294e-24,3.9981603506746664e-20,2.0426498985217161e-23,4.8433481288208869e-21,2.8043890653995442e-23,5.9812925238123217e-24,2.2724708269698131e-23,7.5463211246343092e-24,2.3499727957349575e-30,6.6282405606240169e-26,8.3861568281886309e-23,1.6099942128352653e-24,2.3243480935940364e-23,2.1568228920855514e-18,1.6284807694515525e-25,1.991655511669145e-12,3.6285276029703533e-16,1.1517355401166924e-20,3.6285272793425602e-16,2.5564841394168542e-26,5.558922919797989e-31,3.1614710678407688e-31,7.0469934865675386e-39,2.3239912833314767e-40,1.2987377167631945e-22
3.4673918367056967e-12,0.2271489853920411,76.950000000000003,0.0,0.0,0.0,0.99999747740692757,9.4999999894245946,1.1146615340066781e-07,1.1088058026046203e-06,1.103510763704971e-06,7.9325275043427203e-09,6.2584746316291605e-13,3.3709089632028033e-08,6.8172299403769895e-08,2.6401917133592116e-09,1.3469356609082525e-16,6.1676917855925904e-17,5.4450848505990131e-13,8.5440218923099271e-08,1.4926413680106818e-11,2.9657467151847725e-17,7.8047827204452207e-20,4.0343681341163697e-20,1.2415645499356603e-24,4.0942539193075141e-15,2.8248284516438947e-12,1.3069475122117818e-14,1.3077038326287865e-14,5.4125078720454025e-18,2.1506713067793925e-18,3.3522315137184063e-22,4.8210520883111109e-13,4.3135667221287418e-16,1.0369506843737375e-16,9.3288360414322895e-33,3.1323153979631866e-18,5.4365407790800302e-20,8.8490818399394396e-33,8.9449964238724119e-10,4.0963202468185064e-23,1.1617904894389868e-23,7.2026256750486162e-13,2.1667652194912902e-13,4.4349907490936061e-13,7.2048919089165975e-13,2.764434649479281e-15,8.8490778781192951e-33,6.3939078951261566e-22,5.5563526848578626e-24,4.3138497231825072e-24,1.1136812887093888e-27,1.824666559032332e-20,5.7300616206478004e-31,1.2271674654894893e-17,1.8558440342920699e-28,2.1956826179714558e-32,6.401730989318868e-20,3.2491909034003326e-36,8.4587652990196255e-37,1.8350005011085915e-39,5.7645747243451875e-22,2.5268186540929336e-22,3.7618022154649777e-24,4.2734961424804011e-20,2.1953291566823966e-23,5.0638025972584425e-21,3.0148997605438098e-23,6.5297677586354628e-24,2.4288415451855672e-23,7.9681117702625116e-24,2.5654569490321855e-30,6.9835256970894607e-26,8.9801100872332844e-23,1.782242391475261e-24,2.4991222934508885e-23,2.2162444389368824e-18,1.8066047144996239e-25,2.0624952813732738e-12,3.6527453316550573e-16,1.2223520295427942e-20,3.6527449963335697e-16,2.7973799656640984e-26,5.9414432012976725e-31,3.3790181419412715e-31,8.1227210288811584e-39,2.7713487178831671e-40,1.3881112615246809e-22
3.5437001021094774e-12,0.22714898539091408,76.950000000000003,0.0,0.0,0.0,0.99999742190589935,9.4999999889906537,1.1391922492754184e-07,1.1331817740737746e-06,1.1276207292706992e-06,8.2823958604258016e-09,6.3960661976454965e-13,3.3722892452919014e-08,6.9987261812844365e-08,2.7241764082435841e-09,1.4063441007880107e-16,6.5972510542117806e-17,5.6872740069060166e-13,8.7714908176709375e-08,1.5590273123854665e-11,3.0600880541043299e-17,8.0539755546818638e-20,4.3062422089060637e-20,1.3333230686101499e-24,4.306447229598933e-15,2.9499219182843156e-12,1.3949272243850357e-14,1.3957387959445509e-14,5.7946291317394203e-18,2.3210596383227049e-18,3.4582820756668301e-22,4.9553156279141608e-13,4.4409226458030171e-16,1.0749306416018875e-16,1.0861370668087634e-32,3.3332555886745066e-18,5.6819076016268668e-20,1.0302807559459616e-32,9.1831432545107435e-10,4.3596858465482435e-23,1.2363669758887545e-23,7.4398333167931757e-13,2.237419446754205e-13,4.4456309019456972e-13,7.4422414742496707e-13,2.93249372800036e-15,1.0302802845139921e-32,6.8360902851213021e-22,6.0719423514035297e-24,4.7375645445678159e-24,1.2507563463556895e-27,1.9113936555886468e-20,6.5806853219795031e-31,1.2815263548345069e-17,2.0721695575673771e-28,2.5217056026354737e-32,6.8164075843009062e-20,3.815922683714919e-36,9.8385545723178456e-37,2.1607329056242738e-39,6.2707348526913328e-22,2.6419653894866575e-22,4.0584145783987016e-24,4.5611627666219417e-20,2.3554785750132752e-23,5.2891700843336199e-21,3.2357634889333747e-23,7.1147472672142555e-24,2.5922051092243887e-23,8.4007532179818355e-24,2.7952824533618932e-30,7.3502316725608268e-26,9.6014298048046721e-23,1.9676866179899106e-24,2.6825087923700915e-23,2.2756928630939515e-18,1.9989048757543965e-25,2.1343907436678631e-12,3.6756809785631464e-16,1.2957844389299433e-20,3.6756806314889847e-16,3.0544803693450518e-26,6.3410699195860849e-31,3.6062939998538179e-31,9.3328578359547046e-39,3.2921973407538876e-40,1.4814811408566414e-22
3.620008367513258e-12,0.2271489853897669,76.950000000000003,0.0,0.0,0.0,0.99999736640489645,9.4999999885489288,1.1637229609882571e-07,1.1575573695363991e-06,1.1517232749931945e-06,8.6396780983302084e-09,6.5336556410457331e-13,3.3735078725814091e-08,7.1802922805036967e-08,2.808533835817672e-09,1.467011458331278e-16,7.0468739929464453e-17,5.9347305484781622e-13,8.9990472972127808e-08,1.6268568018567671e-11,3.1548480966883835e-17,8.3043067644731357e-20,4.5900483662838321e-20,1.4296359439219897e-24,4.5242119813010918e-15,3.0776989398524781e-12,1.4867595342625643e-14,1.4876290243176517e-14,6.1943268370148275e-18,2.5005449667097962e-18,3.5644856819950308e-22,5.0899460947274279e-13,4.5686463286659041e-16,1.1131560851585302e-16,1.2604683386104981e-32,3.5414453971969646e-18,5.9322457551198823e-20,1.1956473215462808e-32,9.4213818759524163e-10,4.6325763959098933e-23,1.3136359168682757e-23,7.6775261194895416e-13,2.3081718625225152e-13,4.4552341899528188e-13,7.6800809681082018e-13,3.1060007023339419e-15,1.195646762648968e-32,7.2976642205631896e-22,6.6230484164858559e-24,5.1922300310172043e-24,1.4011350897843745e-27,1.9998625805774593e-20,7.5347190007596747e-31,1.3370533532957585e-17,2.3083441548418614e-28,2.8873757849043508e-32,7.2478824766628924e-20,4.4657874321637364e-36,1.1406953077852991e-36,2.5353434294205707e-39,6.807247073247404e-22,2.7596586407165077e-22,4.3696615091405887e-24,4.8614280306376761e-20,2.5232769705775594e-23,5.5194510319001078e-21,3.4672297088279591e-23,7.7377755242992224e-24,2.7627127396817617e-23,8.844133648504456e-24,3.0400560614802633e-30,7.728509236254757e-26,1.0250727904162425e-22,2.1669275055247397e-24,2.8747154456654888e-23,2.3351650167738478e-18,2.2060841969903047e-25,2.2073411849367123e-12,3.697447868456558e-16,1.3720922179321728e-20,3.6974475095735706e-16,3.3284578851889221e-26,6.7581730076384569e-31,3.8435090302032395e-31,1.0690642213270799e-38,3.8966322272302948e-40,1.5789337222510296e-22
3.696316632917039e-12,0.2271489853885996,76.950000000000003,0.0,0.0,0.0,0.99999731090391486,9.499999988099443,1.1882536691451954e-07,1.1819326094467104e-06,1.1758184093247914e-06,9.0043657666503639e-09,6.6712430772962028e-13,3.3745837752253085e-08,7.3619200562029207e-08,2.8932435418582764e-09,1.528936298443181e-16,7.5170663322393473e-17,6.1874544398240479e-13,9.226681076661568e-08,1.6961298146103902e-11,3.2500038659927496e-17,8.5557157940695016e-20,4.8860415878146048e-20,1.5306250132936208e-24,4.7475499432062262e-15,3.2081578590397855e-12,1.5825261789680899e-14,1.5834563193783271e-14,6.6119935211008506e-18,2.6893798217744594e-18,3.6708255949905062e-22,5.2249381084838427e-13,4.6967305957928366e-16,1.1516156405424656e-16,1.4582373056478958e-32,3.7569303359542248e-18,6.1875493444694077e-20,1.3832464359266338e-32,9.659701552322904e-10,4.9150519590961155e-23,1.3936142366181939e-23,7.915650819427861e-13,2.3790062037699114e-13,4.4638981909664934e-13,7.9183571387884236e-13,3.2849658918790562e-15,1.3832457756879594e-32,7.7790144542855969e-22,7.2113124304714735e-24,5.6793650674025311e-24,1.5657779805187465e-27,2.0900515149971777e-20,8.602076859775832e-31,1.3937478975620825e-17,2.5657203758565795e-28,3.2964960557461554e-32,7.6964314431717313e-20,5.2087755548479812e-36,1.3184997965465959e-36,2.9648881959904042e-39,7.3750805430491335e-22,2.8798971687020629e-22,4.6958091000874603e-24,5.1745596097224573e-20,2.6989030699589386e-23,5.7546458685025725e-21,3.7095477527446803e-23,8.400425695390987e-24,2.9405155469820406e-23,9.298140879404932e-24,3.3003957968457846e-30,8.1185090520400366e-26,1.0928616013763982e-22,2.3805721121233728e-24,3.0759499816515997e-23,2.3946581208077927e-18,2.4288580676081442e-25,2.2813459636622541e-12,3.7181503571018672e-16,1.4513352845475066e-20,3.7181499863564639e-16,3.6199969870161449e-26,7.1931221289175708e-31,4.0908734683370178e-31,1.2210281991040575e-38,4.5958757432782659e-40,1.6805553123866277e-22
3.77262489832082e-12,0.22714898538741213,76.950000000000003,0.0,0.0,0.0,0.99999725540295092,9.4999999876422248,1.2127843737462341e-07,1.2063075131365055e-06,1.1999061407081894e-06,9.3764504236128933e-09,6.8088286155268873e-13,3.375533666568074e-08,7.5436022846810087e-08,2.9782861945602379e-09,1.5921171876644488e-16,8.0083368150113199e-17,6.4454456498361737e-13,9.4543831025668167e-08,1.7668463300099294e-11,3.3455336459246884e-17,8.8081454106843806e-20,5.1944767806077253e-20,1.636412857760358e-24,4.9764626475174649e-15,3.3412970200017121e-12,1.6823088451145138e-14,1.6833024322445201e-14,7.0480214744610604e-18,2.8878169614076063e-18,3.7772868635433937e-22,5.3602869191396039e-13,4.8251691127097351e-16,1.1902987637586725e-16,1.6820102751844805e-32,3.9797538314966678e-18,6.4478136935711571e-20,1.5955124642760686e-32,9.8980928049460377e-10,5.2071698411125689e-23,1.4763180832178621e-23,8.1541591827459474e-13,2.4499077493908574e-13,4.4717118482481175e-13,8.1570217633340252e-13,3.4693984509261817e-15,1.5955116869755578e-32,8.2805255374430632e-22,7.8384169255374957e-24,6.2005287362740855e-24,1.7456920749060633e-27,2.1819389010852176e-20,9.793380128176819e-31,1.4516094283854367e-17,2.8457126410780584e-28,3.7531407168240978e-32,8.1623272389056011e-20,6.0558246883624937e-36,1.5195569528232826e-36,3.4560230218546053e-39,7.9752061478714608e-22,3.0026797434495151e-22,5.0371173526115621e-24,5.5008250476873075e-20,2.8825355098231884e-23,5.9947550091111049e-21,3.96296682810542e-23,9.1042994488997086e-24,3.1257645310401563e-23,9.7626626250363102e-24,3.5769308798290916e-30,8.5203816986846269e-26,1.1635705469379362e-22,2.6092335232390296e-24,3.2864200014320349e-23,2.4541697214797837e-18,2.6679539958704034e-25,2.356404502024212e-12,3.7378843801685465e-16,1.5335740269366468e-20,3.7378839975094714e-16,3.9297941128241363e-26,7.6462866765462325e-31,4.3485973958546159e-31,1.3907002207403572e-38,5.4023757402172998e-40,1.7864321575035909e-22
3.848933163724601e-12,0.22714898538620473,76.950000000000003,0.0,0.0,0.0,0.99999719990200198,9.499999987177306,1.2373150747913739e-07,1.2306820988767577e-06,1.2239864775764663e-06,9.7559236370656459e-09,6.946412358879239e-13,3.376372302768394e-08,7.725332588155233e-08,3.0636435229437918e-09,1.6565526941695577e-16,8.5211971908602724e-17,6.7087041515595617e-13,9.6821453816658841e-08,1.8390063285321397e-11,3.4414169120537374e-17,9.0615415221481075e-20,5.5156087775475351e-20,1.7471228005507411e-24,5.2109514175585092e-15,3.4771147683558323e-12,1.7861891688516775e-14,1.7872490635664951e-14,7.5028027450267278e-18,3.0961093398187776e-18,3.8838561393271652e-22,5.4959883330401945e-13,4.9539562869342824e-16,1.2291956864069769e-16,1.9345731827235911e-32,4.2099573773428958e-18,6.7130352416244848e-20,1.8350881101997964e-32,1.0136547265107616e-09,5.5089847898316635e-23,1.5617628854484228e-23,8.3930075580454708e-13,2.5208631829842192e-13,4.4787561545176726e-13,8.396031200255886e-13,3.6593064790217491e-15,1.8350871980727829e-32,8.8025818923121528e-22,8.5060856587116523e-24,6.7573205612503943e-24,1.9419322432642471e-27,2.2755034521259646e-20,1.1119990928651539e-30,1.5106373905018659e-17,3.1497987718743709e-28,4.2616685004406359e-32,8.6458396295491198e-20,7.0188865447709063e-36,1.7463510849341279e-36,4.0160486564815009e-39,8.6085963051188849e-22,3.1280051438724455e-22,5.3938404190923837e-24,5.8404917579005132e-20,3.0743528374943279e-23,6.2397788549090666e-21,4.2277360179305791e-23,9.8510267695452357e-24,3.3186105809159546e-23,1.0237586725168833e-23,3.8703016544101921e-30,8.9342776701478045e-26,1.2372607316162497e-22,2.853530452714839e-24,3.5063329787526989e-23,2.5136976524125387e-18,2.9241112946489481e-25,2.4325162784788245e-12,3.7567379958144944e-16,1.6188693050134504e-20,3.7567376011926025e-16,4.2585576917578122e-26,8.118035772461659e-31,4.6168907401266105e-31,1.5797094054380301e-38,6.3299099946876127e-40,1.8966504437700765e-22
3.9252414291283825e-12,0.2271489853849774,76.950000000000003,0.0,0.0,0.0,0.99999714440106513,9.4999999867047062,1.2618457722806157e-07,1.2550563839358275e-06,1.2480594283530884e-06,1.0142776984466705e-08,7.0839944048350968e-13,3.3771127120228236e-08,7.9071053356881173e-08,3.1492982586415874e-09,1.7222413877648417e-16,9.0561622102622267e-17,6.9772299219730413e-13,9.9099608567158294e-08,1.9126097917058483e-11,3.5376342662189809e-17,9.3158530045675596e-20,5.8496923375128779e-20,1.8628789056661774e-24,5.4510173922387112e-15,3.6156094511798894e-12,1.8942487359138052e-14,1.8953778635713859e-14,7.9767291384284486e-18,3.3145100784206041e-18,3.9905215107815717e-22,5.6320386477343884e-13,5.0830871810465992e-16,1.2682973636255194e-16,2.2189453457564105e-32,4.4475806766397675e-18,6.9832114469218642e-20,2.1048374626729642e-32,1.0375057544059204e-09,5.8205491846034466e-23,1.6499634058693098e-23,8.6321564648043731e-13,2.591860466625698e-13,4.4851047942135676e-13,8.6353459780388635e-13,3.8546971214698315e-15,2.1048363956939543e-32,9.3455678784932738e-22,9.2160838544427935e-24,7.3513807499327036e-24,2.1556023963111916e-27,2.3707241603984302e-20,1.2594047017762934e-30,1.5708312325548741e-17,3.4795215297322992e-28,4.8267359264470367e-32,9.1472354233300644e-20,8.1109969283287395e-36,2.0015752653023276e-36,4.6529584322436208e-39,9.2762247854383731e-22,3.2558721576180281e-22,5.7662268439428019e-24,6.1938270242106976e-20,3.2745335115405191e-23,6.4897177931287442e-21,4.5041042815679004e-23,1.0642265772988155e-23,3.5192044744627732e-23,1.0722801345568481e-23,4.1811595153592318e-30,9.3603473759093533e-26,1.31399323106805e-22,3.1140868619693035e-24,3.7358962599081142e-23,2.5732400009143033e-18,3.1980807796499704e-25,2.5096808212055007e-12,3.7747919151966472e-16,1.7072824518327507e-20,3.7747915085647129e-16,4.6070081724833722e-26,8.6087382665557876e-31,4.8959632738057627e-31,1.7897965094163328e-38,7.3936971503795747e-40,2.0112962976412373e-22
4.0015496945321636e-12,0.22714898538373013,76.950000000000003,0.0,0.0,0.0,0.99999708890013805,9.4999999862244504,1.2863764662139592e-07,1.2794303846344799e-06,1.2721250014519213e-06,1.0537002052873483e-08,7.2215748455268145e-13,3.377766396917463e-08,8.0889155557286928e-08,3.2352340808805819e-09,1.7891818398866507e-16,9.6137496187760097e-17,7.2510229417825208e-13,1.0137823296881534e-07,1.9876567020542219e-11,3.6341673747253467e-17,9.5710315394443589e-20,6.1969821455860667e-20,1.9838059764602613e-24,5.6966615476500925e-15,3.7567794170099205e-12,2.0065690816666437e-14,2.0077704321076951e-14,8.4701922182260688e-18,3.5432724391214405e-18,4.0972723533534184e-22,5.7684345944323621e-13,5.2125574359526315e-16,1.3075954248538994e-16,2.538393774875045e-32,4.6926617751833516e-18,7.2583406977739884e-20,2.4078595717339561e-32,1.0613617118261254e-09,6.1419132121372727e-23,1.7409337903096868e-23,8.8715702153193414e-13,2.6628887249317688e-13,4.4908247444532113e-13,8.874930417170199e-13,4.0555766607673654e-15,2.407858327382028e-32,9.9098678530518028e-22,9.9702184467020864e-24,7.9843904363439795e-24,2.3878567188620526e-27,2.4675803034919717e-20,1.4228497404485012e-30,1.6321904070211499e-17,3.8364901644985321e-28,5.4533109981222451e-32,9.6667785026021202e-20,9.3463490052448889e-36,2.2881443482263674e-36,5.3754884036987628e-39,9.9790665513789339e-22,3.3862795808985146e-22,6.154519802291042e-24,6.5610980018523913e-20,3.483255902365384e-23,6.7445721969296962e-21,4.7923204554464111e-23,1.1479702521682003e-23,3.7276968779717088e-23,1.1218195153426123e-23,4.5101668358969868e-30,9.7987411413299793e-26,1.3938290922902321e-22,3.3915315970516456e-24,3.9753170636906386e-23,2.6327950782701362e-18,3.4906244800110578e-25,2.5878977023203315e-12,3.7921200165307941e-16,1.7988752747983126e-20,3.7921195978433277e-16,4.9758780525429885e-26,9.1187627358050892e-31,5.1860246143320736e-31,2.0228190753310062e-38,8.6105144229566332e-40,2.1304557862108281e-22
4.077857959935945e-12,0.22714898538246306,76.950000000000003,0.0,0.0,0.0,0.99999703339921875,9.4999999857365705,1.3109071565914062e-07,1.3038041163978853e-06,1.2961832052772412e-06,1.0938590438931728e-08,7.3591537680309047e-13,3.3783435130650122e-08,8.2707588589034999e-08,3.3214355644833989e-09,1.857372623599509e-16,1.0194480151252943e-16,7.5300831952256163e-13,1.0365727200969823e-07,2.0641470430402056e-11,3.7309989099317209e-17,9.8270314597318019e-20,6.5577328132519714e-20,2.1100295542180975e-24,5.9478847161333122e-15,3.9006230158384223e-12,2.1232316911543308e-14,2.1245083186897291e-14,8.9835833061369765e-18,3.7826497998277837e-18,4.2040991945653844e-22,5.9051732872095482e-13,5.34236320314398e-16,1.3470821273637426e-16,2.8964480529080883e-32,4.9452371853311786e-18,7.538422230223359e-20,2.7475025630283384e-32,1.0852220228075029e-09,6.4731250303524696e-23,1.8346876139719233e-23,9.1112165679839834e-13,2.7339381387401625e-13,4.4959768355165121e-13,9.1147522834958503e-13,4.2619505997162353e-15,2.7475011160335016e-32,1.0495866225100108e-21,1.0770338320615148e-23,8.6580719228923753e-24,2.6399009107795799e-27,2.5660514491942345e-20,1.6037138851947643e-30,1.6947143701385624e-17,4.2223819716274849e-28,6.1466872390087834e-32,1.0204729855078214e-19,1.0740369908207146e-35,2.609208532662658e-36,6.1931700566715301e-39,1.0718097611554264e-21,3.5192262183278397e-22,6.5589573351777871e-24,6.942571718334697e-20,3.700698292800783e-23,7.0043424253152044e-21,5.0926332538466967e-23,1.2365050841936989e-23,3.9442383458128447e-23,1.1723657470278189e-23,4.8579968958312746e-30,1.0249609208040673e-25,1.4768293338148174e-22,3.6864980431747172e-24,4.224802481373507e-23,2.6923613935164804e-18,3.802515361108059e-25,2.6671665327664188e-12,3.8087898393547946e-16,1.8937100567114328e-20,3.8087894085678807e-16,5.3659119083199241e-26,9.64847748339287e-31,5.4872842234336733e-31,2.2807567102339152e-38,9.998822334503462e-40,2.2542149175556953e-22
4.154166225339726e-12,0.22714898538117634,76.950000000000003,0.0,0.0,0.0,0.99999697789830533,9.4999999852410788,1.3354378434129565e-07,1.3281775938047639e-06,1.3202340482237447e-06,1.1347533748864638e-08,7.496731254645891e-13,3.3788530268272032e-08,8.4526313698471318e-08,3.4078881307230986e-09,1.9268123135942184e-16,1.079887752605268e-16,7.8144106698869596e-13,1.0593667711992802e-07,2.1420807990149481e-11,3.828112495044301e-17,1.0083809604339379e-19,6.9321988785877022e-20,2.2416759167359749e-24,6.2046876031113975e-15,4.0471385991125492e-12,2.2443179991459989e-14,2.2456730225419823e-14,9.5172934822628542e-18,4.0328956319739467e-18,4.3109935925803479e-22,6.0422521781595457e-13,5.4725010848917808e-16,1.3867503124879768e-16,3.2969157927069922e-32,5.205342001324381e-18,7.8234560521848909e-20,3.1273783012869954e-32,1.1090861788315394e-09,6.8142309208811621e-23,1.9312379243398558e-23,9.3510664097661418e-13,2.8049998477500302e-13,4.5006162720215516e-13,9.3547824707688545e-13,4.4738237369065576e-15,3.1273766233563631e-32,1.1103947505288666e-21,1.1618334553625664e-23,9.3741889218594444e-24,2.9129934351623897e-27,2.6661174591321466e-20,1.8034653267365587e-30,1.7584025818363905e-17,4.6389438584180477e-28,6.912498072682966e-32,1.0761347604718776e-19,1.2309800757847993e-35,2.9681674824212738e-36,7.1163856688175046e-39,1.1494294888889479e-21,3.65471088276322e-22,6.9797725803093569e-24,7.3385150743135372e-20,3.9270388786980582e-23,7.2690288230826706e-21,5.4052912696805093e-23,1.3300052142185662e-23,4.1689793200746447e-23,1.2239078404814032e-23,5.2253338101655385e-30,1.0713101734357664e-25,1.5630549459000866e-22,3.9996237962837798e-24,4.4845594767204078e-23,2.7519376302862947e-18,4.1345370593589909e-25,2.7474869578011831e-12,3.824863056565749e-16,1.9918495566784529e-20,3.8248626136368956e-16,5.777866425291205e-26,1.0198250537827107e-30,5.7999514066251137e-31,2.5657164928193502e-38,1.1578896748733632e-39,2.3826596410733972e-22
