Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197)
7.239192223960486e-13,0.5587030993197749,76.950000000000003,0.0,0.0,0.0,0.99999399544069922,9.4999999986734096,9.4847014168397223e-07,5.7385362280726139e-07,1.3648404642115576e-06,1.377251695380072e-14,1.3773963459891986e-14,1.3643255635860707e-06,1.3868376829549595e-07,5.5233113013080207e-12,1.6103835151997978e-06,4.8903196875440855e-14,9.1781195808418105e-10,5.8589408051780211e-12,2.9587683258724772e-14,3.6103617563506418e-16,1.4289304078067753e-17,4.6137817054301103e-24,8.1999014133309101e-34,1.8255693082594362e-13,8.1998937559989994e-34,2.0007917982693128e-25,7.0814584475951876e-31,4.0860219354267653e-10,9.6513198027907008e-18,1.1528981002978448e-18,2.9360337719042316e-19,2.6641536922144815e-09,8.7820848174179705e-34,2.9945382546313237e-18,1.4955632281926569e-18,1.7212245484383677e-20,9.9241890205792929e-25,2.0007988797277606e-25
7.472712692862219e-13,0.5587030993192448,76.950000000000003,0.0,0.0,0.0,0.99999380286421546,9.4999999985904076,9.9770814193233847e-07,6.0364412275486866e-07,1.4088570329101248e-06,1.5147735316309558e-14,1.5149349562958684e-14,1.40830495954417e-06,1.4315738405404259e-07,5.8695378564015488e-12,1.6313292704340703e-06,5.3254073468387815e-14,9.7770618359174402e-10,6.2424660259184777e-12,3.22200649641082e-14,3.851472597112709e-16,1.5710700875279444e-17,5.2426668877858136e-24,1.023936581400606e-33,1.8844502253678114e-13,1.0239355943573664e-33,2.2744367814625892e-25,8.3080650820972281e-31,4.3170273723942318e-10,1.0281158517722956e-17,1.2834059031884063e-18,3.3083550327213697e-19,2.7130628259532977e-09,1.0966337125161915e-33,3.1638378133636107e-18,1.6474443075712878e-18,1.8191222000201048e-20,1.1263928776100617e-24,2.274445089527672e-25
7.682881114873778e-13,0.558703099318755,76.950000000000003,0.0,0.0,0.0,0.99999362957753568,9.4999999985137329,1.0425537082193402e-06,6.3077706504572917e-07,1.4484715578856977e-06,1.6461071032177623e-14,1.6462847324771594e-14,1.4478847874327594e-06,1.4718363724867297e-07,6.1894588351618584e-12,1.649296800039789e-06,5.7359154519816784e-14,1.0332145184349876e-09,6.5980028423390441e-12,3.4703733609336487e-14,4.0753763554850292e-16,1.7067582258237666e-17,5.8619699146682661e-24,1.2432154597323184e-33,1.9374380070885659e-13,1.2432142275898471e-33,2.5440392651801953e-25,9.5525912212974812e-31,4.5286557941916718e-10,1.08648762954531e-17,1.4091399931453717e-18,3.6714673886006712e-19,2.7557384966266447e-09,1.331479608281624e-33,3.3189363577267483e-18,1.7927694380067946e-18,1.9088207957374688e-20,1.2581464731854575e-24,2.5440488177714168e-25
7.893049536885338e-13,0.5587030993182532,76.950000000000003,0.0,0.0,0.0,0.99999345631993786,9.4999999984351948,1.0878794812989105e-06,6.582005467570938e-07,1.4880857260672433e-06,1.7848147703957409e-14,1.7850096935358623e-14,1.4874630737564671e-06,1.5120988950736941e-07,6.5172194028921615e-12,1.6664657555629383e-06,6.1645611829107676e-14,1.0902407919220854e-09,6.9633558107245472e-12,3.7297138045799744e-14,4.3058403355429603e-16,1.8500102024299502e-17,6.5348288048362732e-24,1.5015645397493023e-33,1.9905050245402375e-13,1.5015630108289837e-33,2.8370868336815777e-25,1.0942497575588425e-30,4.7437147256048767e-10,1.1464556898348526e-17,1.5429858971235544e-18,4.062389692608833e-19,2.7971803996942949e-09,1.6081690693156604e-33,3.4765490925978966e-18,1.9465330587358479e-18,1.9999849202544402e-20,1.4011099202507618e-24,2.8370977761791531e-25
8.103217958896897e-13,0.5587030993177396,76.950000000000003,0.0,0.0,0.0,0.99999328309015034,9.4999999983548058,1.1336641180485023e-06,6.8590165463413687e-07,1.5276995465804527e-06,1.931097321756136e-14,1.9313106664493618e-14,1.5270398196711176e-06,1.5523614083024648e-07,6.8527823683776449e-12,1.6828716294831591e-06,6.6115328660529589e-14,1.1487838508698611e-09,7.3385225347461247e-12,4.0001417600019239e-14,4.5428834245850516e-16,2.0010283142872382e-17,7.2642788834316092e-24,1.8046186543429489e-33,2.0434433417889278e-13,1.8046167678964208e-33,3.1549224102368799e-25,1.249025003829931e-30,4.9621131401857001e-10,1.2080188200113971e-17,1.6852043467543951e-18,4.4823532122855838e-19,2.8374242032291667e-09,1.9327368509441938e-33,3.6366093054839071e-18,2.1089876873843551e-18,2.0925756853254678e-20,1.5558987945965863e-24,3.1549349004869175e-25
8.313386380908457e-13,0.5587030993172144,76.950000000000003,0.0,0.0,0.0,0.99999310988695678,9.4999999982725765,1.1798872240089846e-06,7.1386804939298876e-07,1.5673130282774235e-06,2.0851554967295832e-14,2.0853884291708985e-14,1.5666150263315607e-06,1.5926239121741375e-07,7.1961116153660393e-12,1.6985483367031976e-06,7.0770104192299996e-14,1.2088425429706108e-09,7.7235006188493862e-12,4.281766072278127e-14,4.7865245083379309e-16,2.1600147037151293e-17,8.0534426816352816e-24,2.1586446057063025e-33,2.0963646671621959e-13,2.1586422906259779e-33,3.4989286013780144e-25,1.4209019013545198e-30,5.1837624267942828e-10,1.2711758082523643e-17,1.8360560684405457e-18,4.9326029127455086e-19,2.8765045441134159e-09,2.3118945204095125e-33,3.799052054058143e-18,2.2803869799344593e-18,2.1865552345804944e-20,1.7231448663061062e-24,3.4989428103970275e-25
8.523554802920016e-13,0.5587030993166774,76.950000000000003,0.0,0.0,0.0,0.99999293670919576,9.4999999981885175,1.2265293111831048e-06,7.4208794018748697e-07,1.6069261797675213e-06,2.2471899856085498e-14,2.2474437106454126e-14,1.6061886948916776e-06,1.63288640668976e-07,7.5471720714765345e-12,1.713528284727828e-06,7.561165725718922e-14,1.2704157167914311e-09,8.1182876682542577e-12,4.5746907252366627e-14,5.0367824709606826e-16,2.3271713640447509e-17,8.9055302137219805e-24,2.5705927790185037e-33,2.1494558964505183e-13,2.5705899524057251e-33,3.8705278752704672e-25,1.6112699975470866e-30,5.4085763254795702e-10,1.335925443636484e-17,1.9958017738049133e-18,5.4143968929803254e-19,2.91445505786689e-09,2.7530857315020769e-33,3.9638141191608669e-18,2.4609857294730622e-18,2.2818867161314541e-20,1.9034960851969291e-24,3.8705439879704423e-25
8.733723224931575e-13,0.5587030993161286,76.950000000000003,0.0,0.0,0.0,0.99999276355575561,9.4999999981026324,1.2735717577300623e-06,7.7055006022313811e-07,1.6465390094795619e-06,2.4174014295693904e-14,2.4176771908253872e-14,1.6457608265043829e-06,1.6731488918503327e-07,7.9059296780181141e-12,1.7278424406896328e-06,8.0641629915059403e-14,1.3335022217735552e-09,8.5228812889547696e-12,4.8790150576093265e-14,5.2936761950495536e-16,2.5027001451106271e-17,9.8238392540276538e-24,3.0481515263629269e-33,2.2024197547004378e-13,3.0481480919420769e-33,4.2711827398914415e-25,1.8215934121324346e-30,5.6364708650815949e-10,1.4022665163272836e-17,2.164702151639562e-18,5.9290058449669162e-19,2.951308407602955e-09,3.264544465765838e-33,4.1308339590555475e-18,2.6510398649425739e-18,2.3785342559143623e-20,2.0976165667197418e-24,4.2712009558255645e-25
8.943891646943135e-13,0.5587030993155684,76.950000000000003,0.0,0.0,0.0,0.99999259042557431,9.4999999980149408,1.3209967694369404e-06,7.9924364344613335e-07,1.6861515255840486e-06,2.5959904206940539e-14,2.5962895006866861e-14,1.6853314223216337e-06,1.7134113676568167e-07,8.2723513606732192e-12,1.7415203954199633e-06,8.5861590867908508e-14,1.3981009082316821e-09,8.937279087718914e-12,5.1948339696567497e-14,5.5572245616425342e-16,2.6868027585954778e-17,1.0811755613826568e-23,3.5998043370466634e-33,2.255313154223046e-13,3.5998001834132544e-33,4.7023959210169553e-25,2.0534129116150526e-30,5.8673643024756658e-10,1.4701978172750325e-17,2.3430178611522907e-18,6.4777125342385018e-19,2.9870963121541736e-09,3.8553562575803282e-33,4.3000516649228097e-18,2.8508064498931286e-18,2.4764629317328455e-20,2.3061865782912788e-24,4.7024164551460718e-25
9.154060068954694e-13,0.5587030993149967,76.950000000000003,0.0,0.0,0.0,0.999992417317636,9.4999999979254444,1.3687873429395151e-06,8.281584022907871e-07,1.7257637360106639e-06,2.7831575019914573e-14,2.7834812222443867e-14,1.7249004834944309e-06,1.7536738341101265e-07,8.6464050010447514e-12,1.7545904246107898e-06,9.1273038719856182e-14,1.4642106273533132e-09,9.3614786720884085e-12,5.5222381204118262e-14,5.8274464502236128e-16,2.8796807832213982e-17,1.1872753418110672e-23,4.2348899151964019e-33,2.3084314983681525e-13,4.2348849138862909e-33,5.1657105400115195e-25,2.3083479930944267e-30,6.101177063458371e-10,1.5397181382761066e-17,2.531009526386094e-18,7.0618113016690625e-19,3.021849573369518e-09,4.535522532549726e-33,4.4714089175316253e-18,3.0605436812358999e-18,2.5756387480031363e-20,2.5299025260620134e-24,5.16573362349145e-25
9.364228490966253e-13,0.5587030993144133,76.950000000000003,0.0,0.0,0.0,0.99999224423097022,9.4999999978341538,1.4169272305815222e-06,8.5728450641830177e-07,1.7653756485434987e-06,2.9791031674185605e-14,2.9794528885686088e-14,1.7644680111728232e-06,1.7939362912111391e-07,9.0280594090268938e-12,1.7670795472518644e-06,9.687740509190114e-14,1.5318302311980839e-09,9.7954776503785236e-12,5.8613141161361799e-14,6.104360738727316e-16,3.0815356698128152e-17,1.3010395382271365e-23,4.9636652000100659e-33,2.3614139437735509e-13,4.9636592033764767e-33,5.6627102914204818e-25,2.5880989772567546e-30,6.3378316852044315e-10,1.6108262722735326e-17,2.728937731586253e-18,7.682607585232513e-19,3.05559810262114e-09,5.3160280970722846e-33,4.6448489450451314e-18,3.2805108879987039e-18,2.6760286111701873e-20,2.7694769420990307e-24,5.6627361724102545e-25
9.574396912977811e-13,0.5587030993138188,76.950000000000003,0.0,0.0,0.0,0.99999207116464828,9.4999999977410781,1.465400906833208e-06,8.8661256239894008e-07,1.8049872707257457e-06,3.1840278619011662e-14,3.1844049838003402e-14,1.8040340065059134e-06,1.8341987389606922e-07,9.4172842959739012e-12,1.7790135814748965e-06,1.0267605759846952e-13,1.6009585726971019e-09,1.023927363167785e-11,6.212144690414381e-14,6.3879863035430445e-16,3.2925687462195431e-17,1.422833308868163e-23,5.7973713975608307e-33,2.4142524931504699e-13,5.7973642364451893e-33,6.195019620365993e-25,2.8944491105286713e-30,6.5772527602491091e-10,1.6835210129877883e-17,2.9370630173228161e-18,8.3414174608680106e-19,3.0883709465456127e-09,6.2089118528557796e-33,4.8203164819924804e-18,3.5109685300829163e-18,2.7776003057754888e-20,3.025638471971937e-24,6.195048564857098e-25
9.78456533498937e-13,0.5587030993132128,76.950000000000003,0.0,0.0,0.0,0.99999189811778344,9.4999999976462259,1.514193536193304e-06,9.1613359429172037e-07,1.8445986098549584e-06,3.3981319813544906e-14,3.398537943167259e-14,1.8435984706418616e-06,1.8744611773595884e-07,9.8140502486405916e-12,1.7904171979308611e-06,1.0867030269247719e-13,1.6715945056522792e-09,1.0692864225848095e-11,6.5748088762926744e-14,6.6783420195186747e-16,3.5129812220885278e-17,1.5530307263177554e-23,6.7483030876178942e-33,2.4673940167382483e-13,6.7482945687998635e-33,6.7643038997485892e-25,3.2292666763659957e-30,6.8193668819497916e-10,1.7578011549107562e-17,3.1556458772270785e-18,9.0395672016094789e-19,3.1201963120446597e-09,7.22734080432753e-33,4.9977577292978877e-18,3.7521781970206826e-18,2.8803224711568808e-20,3.2991318627291447e-24,6.7643361924153513e-25
9.994733757000928e-13,0.5587030993125955,76.950000000000003,0.0,0.0,0.0,0.99999172508952694,9.4999999975496063,1.5632909425167345e-06,9.4583902508672338e-07,1.8842096731209077e-06,3.6216158727034676e-14,3.6220521529995502e-14,1.883161404727887e-06,1.9147236064085935e-07,1.021832870387578e-11,1.8013139707963913e-06,1.1486138838401966e-13,1.7437368847356714e-09,1.1156247043523848e-11,6.9493821707716453e-14,6.9754467599648913e-16,3.7429741935313842e-17,1.6920148051449689e-23,7.8298804823097887e-33,2.5204147952471511e-13,7.8298703857211506e-33,7.3722696072548428e-25,3.5945071157039819e-30,7.064102591393965e-10,1.8336654937609531e-17,3.3849467552563469e-18,9.7783928543444723e-19,3.151101590563429e-09,8.3856874411955199e-33,5.1771203153375375e-18,4.0044026067351635e-18,2.9841645787663317e-20,3.5907179512560114e-24,7.372305552325999e-25
1e-12,0.5587030993119669,76.950000000000003,0.0,0.0,0.0,0.99999172075414611,9.4999999975471603,1.5645249839644763e-06,9.4658565785753343e-07,1.8852022140119628e-06,3.6273379615176027e-14,3.6277750208423538e-14,1.8841527234759173e-06,1.9157324720975515e-07,1.0228555048373312e-11,1.8015807022381987e-06,1.1501905836143701e-13,1.7455639111688575e-09,1.1167983879804556e-11,6.9589215235553771e-14,6.982978226500673e-16,3.7488619659032009e-17,1.6956135864834798e-23,7.8587837816847437e-33,2.5217385606898778e-13,7.85877364248293e-33,7.3880153892009101e-25,3.6040672790827159e-30,7.0702680565221612e-10,1.835586780284077e-17,3.3908323092370489e-18,9.797439821381811e-19,3.151864407861609e-09,8.4166422497665615e-33,5.1816388788141936e-18,4.0108663995592422e-18,2.9867807001801881e-20,3.598263354830326e-24,7.3880514298736985e-25
1.0204902179012486e-12,0.5587030993119669,76.950000000000003,0.0,0.0,0.0,0.99999155207906743,9.4999999974512228,1.6126795797084204e-06,9.7572065897392781e-07,1.9238204674943754e-06,3.8546798339028643e-14,3.8551479507457177e-14,1.9227228099102748e-06,1.9549860261084409e-07,1.063009192404846e-11,1.8117264265084278e-06,1.2125050683797625e-13,1.8173845654888126e-09,1.1629419696112362e-11,7.3359366919726319e-14,7.2793193966595086e-16,3.9827486476679903e-17,1.8401775295338852e-23,9.0567249079616565e-33,2.5731842814480857e-13,9.0567129836480582e-33,8.020664502170808e-25,3.9922151565667708e-30,7.3113903257181686e-10,1.9111128260421232e-17,3.6252260434158715e-18,1.0559239833539607e-18,3.1811133816658025e-09,9.6996105725328097e-33,5.3583532580951235e-18,4.2679056043023614e-18,3.0890969100904472e-20,3.9011736530053144e-24,8.0207044243223714e-25
1.0415070601024045e-12,0.5587030993113272,76.950000000000003,0.0,0.0,0.0,0.99999137908562974,9.4999999973510896,1.6623465037225273e-06,1.0057706644018842e-06,1.9634309996843654e-06,4.0975241139571719e-14,4.0980256249883901e-14,1.9622826873343779e-06,1.9952484364598327e-07,1.1049312973185579e-11,1.8216760903279853e-06,1.2783879685590356e-13,1.8925364043220529e-09,1.2112379795793302e-11,7.7345413293031602e-14,7.5899787998504733e-16,4.2325054670105493e-17,1.9979198809026567e-23,1.0444737579402394e-32,2.6263433451468436e-13,1.0444723544216199e-32,8.7112778020009119e-25,4.4245269528228303e-30,7.561162367800463e-10,1.9901419489178002e-17,3.8767440798655627e-18,1.138346253125513e-18,3.2102575159269574e-09,1.1186139686576678e-32,5.5414069282999879e-18,4.5429521607120699e-18,3.1950905351578151e-20,4.2312919510898362e-24,8.7113220472704379e-25
1.0625239023035603e-12,0.5587030993106763,76.950000000000003,0.0,0.0,0.0,0.99999120610847259,9.4999999972492066,1.7122793458062005e-06,1.0359815578893378e-06,2.003041276330657e-06,4.350348912940309e-14,4.3508854154601213e-14,2.0018410381446195e-06,2.0355108374634395e-07,1.1475965693799449e-11,1.8311835308343968e-06,1.3462734624762201e-13,1.969191258513897e-09,1.2605124955518506e-11,8.1452618869483264e-14,7.9074438382599926e-16,4.4924454337648808e-17,2.1656518655136749e-23,1.201118173363059e-32,2.6794277278073612e-13,1.2011165267637419e-32,9.4459403588925934e-25,4.8936722320648746e-30,7.8133527972875711e-10,2.0707516608712192e-17,4.1397611473413906e-18,1.2252423942763177e-18,3.2385590771641011e-09,1.286376290785583e-32,5.7262330134880821e-18,4.8298083716325946e-18,3.3021172916166357e-20,4.5818818857267908e-24,9.4459892956149141e-25
1.0835407445047161e-12,0.5587030993100144,76.950000000000003,0.0,0.0,0.0,0.99999103314688687,9.4999999971455917,1.7624662869311299e-06,1.0663461885555298e-06,2.0426513038843007e-06,4.6133543820151497e-14,4.613927513059197e-14,2.0413978634844999e-06,2.0757732291199022e-07,1.191002468438464e-11,1.8402684024442651e-06,1.4161719409751681e-13,2.0473479862103451e-09,1.3107652789011745e-11,8.5681612209919277e-14,8.2317333790890202e-16,4.7627692340288909e-17,2.3437925420743883e-23,1.3774768191193494e-32,2.7321107942816673e-13,1.3774748933774264e-32,1.0226524835867141e-24,5.4019764526014293e-30,8.0678974429207026e-10,2.1529407612089518e-17,4.4145374718348054e-18,1.3167495307130174e-18,3.2660424240250303e-09,1.4752518624827629e-32,5.9127844830985524e-18,5.1287414561777999e-18,3.4101497643670769e-20,4.9537685440243655e-24,1.0226578855631663e-24
1.104557586705872e-12,0.5587030993093414,76.950000000000003,0.0,0.0,0.0,0.9999908602001949,9.4999999970402449,1.8128960333605984e-06,1.0968577233374997e-06,2.0822610885052859e-06,4.8867406234528705e-14,4.887352059865411e-14,2.0809531644965942e-06,2.116035611429836e-07,1.2351465277565001e-11,1.8489494860421612e-06,1.4880933293019367e-13,2.1270054464242255e-09,1.3619960910768456e-11,9.0032993704481206e-14,8.5628662880195011e-16,5.0436774618133249e-17,2.5327700493268862e-23,1.5755744414765498e-32,2.7852732864561593e-13,1.5755721960395057e-32,1.1054945882857033e-24,5.9518629695527534e-30,8.3247338361256221e-10,2.2367080497395443e-17,4.701333221488705e-18,1.4130055762169813e-18,3.2927312109529268e-09,1.6874090862419265e-32,6.1010155544821641e-18,5.4400197556712908e-18,3.5191612657337576e-20,5.3477930501009232e-24,1.1055005401486723e-24
1.1308804294958851e-12,0.5587030993084828,76.950000000000003,0.0,0.0,0.0,0.99999064361067247,9.4999999969058724,1.8763835220458271e-06,1.1352695897515059e-06,2.1318705930180556e-06,5.2440957976453442e-14,5.2447576364511294e-14,2.1304926151486367e-06,2.1664627913404577e-07,1.2914729491600595e-11,1.8592800301578157e-06,1.581040197829872e-13,2.228888702792961e-09,1.4275400590364458e-11,9.5656454304324653e-14,8.9872802738323209e-16,5.4107416121696768e-17,2.7854132229576746e-23,1.8577109486171631e-32,2.8519473951475088e-13,1.8577082379589563e-32,1.216298679244966e-24,6.7030995471961629e-30,8.6495520476584328e-10,2.3438478855701628e-17,5.0778865927058314e-18,1.5404736110177677e-18,3.3250722466481598e-09,1.989569319819657e-32,6.339069382121296e-18,5.847710609268034e-18,3.657035591282671e-20,5.873833890049079e-24,1.2163053823445125e-24
1.1572032722858983e-12,0.5587030993076073,76.950000000000003,0.0,0.0,0.0,0.9999904270422888,9.4999999967688105,1.9402148515809514e-06,1.1738894895584878e-06,2.1814797378847702e-06,5.6184416928880636e-14,5.6191567055531782e-14,2.1800296786703768e-06,2.2168899565915064e-07,1.3489489917397618e-11,1.8690387605962553e-06,1.6771928674092513e-13,2.3331220816710195e-09,1.4946173857248277e-11,1.0147386885761386e-13,9.4224958732415773e-16,5.7951174694219698e-17,3.0566216225055881e-23,2.1820761822032098e-32,2.9162589353354686e-13,2.1820729240914005e-32,1.3353078345228705e-24,7.5287155583441258e-30,8.9777540583665553e-10,2.4534591393766908e-17,5.474213360078736e-18,1.6758827248593937e-18,3.3562465324420894e-09,2.3369548503155753e-32,6.5796031665309747e-18,6.27572165873009e-18,3.7963554628330111e-20,6.4376668944544674e-24,1.3353153632384282e-24
1.1835261150759114e-12,0.5587030993067146,76.950000000000003,0.0,0.0,0.0,0.99999021049389936,9.4999999966290787,2.0043709892738342e-06,1.2127059073860801e-06,2.2310885337549799e-06,6.0101711256037345e-14,6.0109421622439154e-14,2.2295643573005569e-06,2.267317107184021e-07,1.4075702659823029e-11,1.878257327714068e-06,1.7765680407193292e-13,2.4397033471067414e-09,1.5632276029740556e-11,1.0748624769284438e-13,9.8685501416023127e-16,6.1971985860057093e-17,3.3472970905906736e-23,2.5538083189212295e-32,2.9838113631898969e-13,2.5538044189711195e-32,1.4629263543706675e-24,8.4341540373738447e-30,9.3092277896782222e-10,2.5655394576999974e-17,5.8908242798178764e-18,1.8195086490345199e-18,3.3862961596280128e-09,2.7350683806361368e-32,6.8225347664589011e-18,6.7245875452504871e-18,3.9370729984905611e-20,7.0410509378297504e-24,1.4629347885247046e-24
