Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272)
4.984900999833879e-06,0.0016285350302973668,4.881137507881789e-13,4.8400142033077857e-10,7.6950671445688011e-15,5.4363207731686502e-09,1.5896321433570992e-06,2.2540776516225091e-05,2.0430662431257725e-29,1.145969045044353e-31,2.0946011986838645e-22,2.315333146595182e-15,1.4936552383232635e-20,3.3839869628941818e-13,1.0987452083681111e-12,4.6870957072453511e-20,4.3297901966450821e-20,2.1855433352815214e-15,1.4156343843699267e-14,1.0419528972375691e-25,2.7511954176875365e-14,5.7538226286824638e-22,3.3177006856756776e-15,3.5496110818383248e-14,1.559719496841148e-06,2.4178438442874752e-15,1.0534649092218641e-12,6.1736648540569838e-07,1.0252616126372414e-37,-3.7215880061253438e-20,1.2839328273799543e-13,2.5949252158451067e-14,7.1511641963261941e-24,0.88129999999999997,0.0,0.0,0.0,0.0083071921729177371,0.10827084005832484,9.9999999634596822e-05,3.6310279475305443e-05,4.2418947736711063e-05,7.2941162795333331e-06,1.0140255343562261e-10,2.9361175301759412e-05,7.3781165934935772e-13,6.8910376641909591e-07,1.2106508966008354e-12,1.7238442290995081e-14,0.00047711297251688291,0.00049953885133243185,2.3305953919700709e-06,0.00048372386353117634,1.6062378660742294e-13,1.083073003385218e-09,2.5758961235059342e-13,1.2593970950269719e-09,1.8439035518706037e-06,5.5158015589548866e-08,1.8379409526606529e-07,2.1768596794537069e-09,5.7768800887337979e-08,3.225817982619338e-07,3.372585525990297e-10,6.6879814366956535e-07,1.0568845157683657e-09,7.8439953181513533e-10,1.2266406106547316e-12,8.8908273971544993e-07,1.697682931927761e-12,3.1719326178803536e-11
5.0426840759461154e-06,0.0016285270248785038,5.0270100099381534e-13,4.8932769531252804e-10,7.6912430325948571e-15,5.5026886404784676e-09,1.5895555406011309e-06,2.2810883229512084e-05,2.1229215062850813e-29,1.1868048654509549e-31,2.1556947640989514e-22,2.3723827505537792e-15,1.5332259168806873e-20,3.4315718387557649e-13,1.1386838510823056e-12,4.8913564885021711e-20,4.4433703845705176e-20,2.2199312455330818e-15,1.4534906841496825e-14,1.0927444771294391e-25,2.8497912320769204e-14,6.0496635071923802e-22,3.396327053942832e-15,3.682270955986015e-14,1.5769663995423059e-06,2.4445591525335721e-15,1.0769080367304837e-12,6.3195303582687329e-07,1.0670324351177646e-37,-3.7114445591872376e-20,1.3166361236527539e-13,2.6905468581085742e-14,7.4204988393462819e-24,0.88129999999999997,0.0,0.0,0.0,0.0082918227586609595,0.10826562443441705,9.9999999629154859e-05,3.6458568323965155e-05,4.2334425047659312e-05,7.2811700084835528e-06,1.0119612425023256e-10,2.9307912893488758e-05,7.3648143326753524e-13,6.8770093050913825e-07,1.2084547248990251e-12,1.7203349309275762e-14,0.00048209436030588172,0.00050484294242589636,2.3553084104801376e-06,0.00048873539723372455,1.623221928534916e-13,1.0945751134036415e-09,2.602791196760993e-13,1.2725878954841801e-09,1.8635282479741121e-06,5.6092439982774577e-08,1.8690154109717982e-07,2.218001492925202e-09,5.8874433303550672e-08,3.3203125758099689e-07,3.3666059842551318e-10,6.7106047397023622e-07,1.0604137469906892e-09,7.8701886228010591e-10,1.2236915942913636e-12,9.0406124501770953e-07,1.7607095362807839e-12,3.2057760443212545e-11
5.100467152058352e-06,0.0016285190498515519,5.175262962303976e-13,4.9464124095050528e-10,7.6863801282999496e-15,5.5690280184339374e-09,1.5894791895523597e-06,2.3080448522920958e-05,2.2048942457491744e-29,1.2058176317328717e-31,2.217965474878513e-22,2.4301207932400829e-15,1.5733654003532447e-20,3.4792903966582179e-13,1.1795746355343582e-12,5.1024596736865218e-20,4.5590455667474942e-20,2.2544822126617779e-15,1.4918694284689415e-14,1.1450038893549496e-25,2.9506940590918179e-14,6.3567007876648315e-22,3.4758531338135845e-15,3.8180531334998303e-14,1.5941827603456463e-06,2.4712259770874195e-15,1.1005648358267341e-12,6.4669151976930013e-07,1.1100017888969121e-37,-3.7008044968642387e-20,1.349750026841704e-13,2.7884012807016385e-14,7.6965995953003539e-24,0.88129999999999997,0.0,0.0,0.0,0.0082765136297337418,0.10826042788473506,9.9999999623691334e-05,3.6603259786716141e-05,4.2250204425040565e-05,7.2682790658860787e-06,1.0099045043836529e-10,2.9254881448101789e-05,7.3515648522057413e-13,6.8630322790780741e-07,1.2062680765020335e-12,1.7168384741082587e-14,0.00048705681750758336,0.00051012784420432795,2.3799747746879431e-06,0.00049372773013045925,1.640143079410695e-13,1.1060356096366342e-09,2.6295840703700693e-13,1.2857289563625897e-09,1.883117565720362e-06,5.7028872998850057e-08,1.9001545266015077e-07,2.2592618284080156e-09,5.9983275428008746e-08,3.416208493457909e-07,3.3606519787087446e-10,6.7327173804114362e-07,1.0638621443700238e-09,7.8957819934742886e-10,1.2207603448666697e-12,9.190604170566627e-07,1.8252767169721905e-12,3.2395584330298081e-11
5.158250228170589e-06,0.0016285111050425756,5.3258970760775173e-13,4.9994222786539709e-10,7.6827765103253519e-15,5.6353389287911373e-09,1.5894030918811348e-06,2.334947442465885e-05,2.28901510850228e-29,1.2457411530277376e-31,2.2814223897368598e-22,2.4885468811972672e-15,1.6140756051526854e-20,3.5271425128023587e-13,1.2214285459365029e-12,5.3205799833769311e-20,4.6768385785659893e-20,2.2891962975741254e-15,1.5307715197274771e-14,1.1992349502058419e-25,3.0539296445136402e-14,6.6751688052642581e-22,3.5562781102739696e-15,3.9569887131532771e-14,1.6113687090327804e-06,2.4978444562123293e-15,1.124434065199364e-12,6.6158136056886e-07,1.1541907070634783e-37,-3.6896504265375816e-20,1.3832743732433669e-13,2.8885100108886896e-14,7.9795544947955262e-24,0.88129999999999997,0.0,0.0,0.0,0.008261264401614574,0.10825525030093901,9.9999999618206287e-05,3.6744414496684689e-05,4.216628653635091e-05,7.2554426890584472e-06,1.0078553331759917e-10,2.9202077820159177e-05,7.3383678140349874e-13,6.8491066756921191e-07,1.2040908217137954e-12,1.7133548810409228e-14,0.00049200045443905597,0.00051539366520830104,2.4045946656728815e-06,0.00049870097060899664,1.6570016821595665e-13,1.1174547274679343e-09,2.6562753398217775e-13,1.298820564182837e-09,1.9026716454505592e-06,5.7967255398407205e-08,1.931356326122422e-07,2.3006370845825167e-09,6.1095226889614158e-08,3.5135035720767533e-07,3.3547231570083033e-10,6.7543327181900708e-07,1.067231829912203e-09,7.9207911793110944e-10,1.2178466775819358e-12,9.3407904599450815e-07,1.8914028568176208e-12,3.2732800262543288e-11
5.216033304282825e-06,0.0016285031902789622,5.4789127503484239e-13,5.0523043667856876e-10,7.677894729290376e-15,5.7016213933882887e-09,1.5893272493011505e-06,2.3617962961798819e-05,2.3753148736419345e-29,1.2634266372411538e-31,2.3460855293047273e-22,2.5476606157928237e-15,1.6553582679720457e-20,3.5751280639195883e-13,1.2642565567619607e-12,5.5458957042538684e-20,4.796772220966416e-20,2.3240735618918629e-15,1.5701978582011992e-14,1.2554108736814907e-25,3.1595237016839673e-14,7.0053892052070665e-22,3.6376011640240627e-15,4.0991086237096567e-14,1.6285243736256297e-06,2.5244149089001282e-15,1.1485144924627875e-12,6.7662198491691362e-07,1.1996203267322373e-37,-3.6779645616617462e-20,1.4172089956011966e-13,2.9908944424469004e-14,8.2694517371640919e-24,0.88129999999999997,0.0,0.0,0.0,0.008246074693049674,0.1082500915754908,9.9999999612699787e-05,3.6882092118782854e-05,4.2082671848251472e-05,7.2426601521721734e-06,1.0058137372726922e-10,2.9149499013918571e-05,7.325222882990802e-13,6.8352325519743785e-07,1.2019228370107059e-12,1.7098841659947634e-14,0.00049692538045726536,0.00052064051323046871,2.4291682633644869e-06,0.00050365522648343486,1.6737980976679089e-13,1.1288327006595185e-09,2.6828655954243419e-13,1.3118630030705505e-09,1.9221906266053589e-06,5.8907529853649882e-08,1.9626189002312526e-07,2.3421237789369373e-09,6.2210190652846144e-08,3.612195563974469e-07,3.3488191838545972e-10,6.775463727447328e-07,1.0705248643573423e-09,7.9452314747485027e-10,1.2149504120028102e-12,9.4911595883629979e-07,1.9591063262677961e-12,3.3069410646879444e-11
5.273816380395062e-06,0.001628495305389381,5.6343101692548315e-13,5.1050611663738054e-10,7.6741569900562109e-15,5.7678754341822552e-09,1.5892516627581605e-06,2.3885916159351754e-05,2.4638243213808769e-29,1.3065584572189119e-31,2.4119678173070199e-22,2.6074615939790409e-15,1.697215353507592e-20,3.6232469275540498e-13,1.3080696326910836e-12,5.7785886214838727e-20,4.9188692603439685e-20,2.359114068015922e-15,1.6101493420317717e-14,1.3134178421946903e-25,3.2675019114611853e-14,7.3475816762693138e-22,3.7198214717764283e-15,4.2444436245163994e-14,1.6456498804710467e-06,2.5509375014391111e-15,1.1728048941448836e-12,6.9181282283107878e-07,1.246311905120265e-37,-3.6657287767866581e-20,1.4515537231615438e-13,3.0955758364109052e-14,8.5663796701072411e-24,0.88129999999999997,0.0,0.0,0.0,0.0082309441260380502,0.10824495160165189,9.9999999607171833e-05,3.701635136497127e-05,4.1999360644260985e-05,7.229930763609363e-06,1.0037797207085833e-10,2.9097142172628677e-05,7.3121297267652688e-13,6.8214099353462035e-07,1.1997640046001893e-12,1.7064263358294342e-14,0.00050183170397378736,0.00052586849531374063,2.4536957465522353e-06,0.00050859060497646742,1.690532684246757e-13,1.1401697613476323e-09,2.7093554223849187e-13,1.3248565547905537e-09,1.9416746477327233e-06,5.9849640883472253e-08,1.9939404015661423e-07,2.38371854361214e-09,6.3328072900541494e-08,3.7122821410062958e-07,3.3429397397695818e-10,6.7961230101332062e-07,1.0737432491716573e-09,7.9691177343034149e-10,1.2120713725820591e-12,9.6417001826118864e-07,2.0284054832950294e-12,3.3405417874821552e-11
5.331599456507299e-06,0.001628487450203816,5.792089215255587e-13,5.157690910850323e-10,7.6693355915869563e-15,5.8341010732555339e-09,1.5891763333616094e-06,2.4153336039455164e-05,2.5545745862725025e-29,1.3235105385561402e-31,2.4790855401666609e-22,2.6679494075401968e-15,1.7396485200745645e-20,3.6714989821670492e-13,1.3528787285593613e-12,6.0188440027366208e-20,5.0431524300317873e-20,2.3943178790228776e-15,1.6506268672178069e-14,1.3734865119740738e-25,3.3778899221810501e-14,7.7021086982316313e-22,3.802938206422977e-15,4.3930243068575902e-14,1.6627453543189511e-06,2.5774124335507325e-15,1.1973040556595953e-12,7.071533076265344e-07,1.2942871851605113e-37,-3.6529245331351499e-20,1.486308381734476e-13,3.2025753218121641e-14,8.870426766997927e-24,0.88129999999999997,0.0,0.0,0.0,0.0082158723258164753,0.108239830273479,9.9999999601622493e-05,3.7147250009245452e-05,4.1916353039304418e-05,7.2172538635382966e-06,1.0017532835082656e-10,2.9045004568711455e-05,7.2990880159016676e-13,6.8076388259764269e-07,1.1976142120158746e-12,1.7029813905871712e-14,0.00050671953246893644,0.00053107771775026745,2.4781772928952791e-06,0.00051350721270368026,1.7072057976306559e-13,1.151466140040564e-09,2.7357454008857767e-13,1.3378014987797305e-09,1.9611238464957168e-06,6.079353479108957e-08,2.0253190426088707e-07,2.4254181214156824e-09,6.4448782921474332e-08,3.8137608981732135e-07,3.3370845199748386e-10,6.8163228077258919e-07,1.0768889284576998e-09,7.9924643867500366e-10,1.2092093876144832e-12,9.7924012149850794e-07,2.0993186732767611e-12,3.3740824322602968e-11
5.389382532619535e-06,0.0016284796245535132,5.9522495623509721e-13,5.2101965672634397e-10,7.6656070979112029e-15,5.9002983328363107e-09,1.589101261534623e-06,2.4420224620596998e-05,2.6475963889861466e-29,1.3690961625724429e-31,2.5474535162378945e-22,2.7291236443000356e-15,1.7826597997330181e-20,3.7198841070756757e-13,1.3986947893064204e-12,6.2668506469803419e-20,5.1696444266496184e-20,2.4296850587824902e-15,1.6916313276073748e-14,1.4355947700937557e-25,3.4907133496184969e-14,8.0691631645520852e-22,3.8869505369349177e-15,4.5448810943296146e-14,1.6798109183947485e-06,2.6038398756681125e-15,1.2220107709332459e-12,7.226428758877933e-07,1.3435675109206832e-37,-3.639532962644489e-20,1.5214727937486524e-13,3.3119138964097721e-14,9.1816816344317743e-24,0.88129999999999997,0.0,0.0,0.0,0.0082008589208410719,0.10823472748582111,9.9999999596051808e-05,3.7274844902371668e-05,4.1833648994767003e-05,7.2046288216798539e-06,9.9973442204680235e-11,2.8993083594715567e-05,7.2860974237782976e-13,6.7939191992324571e-07,1.1954733517445832e-12,1.6995493241059488e-14,0.00051158897250541278,0.00053626828608112635,2.5026130789321282e-06,0.00051840515565981793,1.7238177909787341e-13,1.1627220656179503e-09,2.7620361061578757e-13,1.3506981121787552e-09,1.9805383596802393e-06,6.1739159604023657e-08,2.0567530936660809e-07,2.4672193619904957e-09,6.5572233002310201e-08,3.9166293570771499e-07,3.3312532333581887e-10,6.8360750127541679e-07,1.0799637907905049e-09,8.0152854487474433e-10,1.2063642897814538e-12,9.9432519924474656e-07,2.1718642288886278e-12,3.4075632351308872e-11
5.447165608731772e-06,0.001628471828271025,6.114790587899338e-13,5.2625758526506671e-10,7.6606597553215975e-15,5.9664672352955075e-09,1.589026448023546e-06,2.4686583916963627e-05,2.7429214350924105e-29,1.3847211414675035e-31,2.6170873399441049e-22,2.7909838867457365e-15,1.826250760757104e-20,3.7684021823265988e-13,1.4455287499264184e-12,6.5228009716120946e-20,5.2983679142360908e-20,2.4652156718194231e-15,1.7331636148914995e-14,1.499674420591485e-25,3.6059977769524004e-14,8.4491453056263848e-22,3.9718576286429236e-15,4.7000442444037773e-14,1.696846694466705e-06,2.6302200662508237e-15,1.2469238425830666e-12,7.3828096744087904e-07,1.3941751801124497e-37,-3.6255347592191802e-20,1.55704677830911e-13,3.4236124274192966e-14,9.5002330121795571e-24,0.88129999999999997,0.0,0.0,0.0,0.008185903542769454,0.10822964313431462,9.9999999590459819e-05,3.7399191986397048e-05,4.1751248330583196e-05,7.1920550352458604e-06,9.9772312933894768e-11,2.8941376754967552e-05,7.2731576265927927e-13,6.7802510076458986e-07,1.1933413208820784e-12,1.6961301245111948e-14,0.00051644012974147663,0.00054144030509663168,2.527003280090268e-06,0.00052328453920671481,1.7403690148777699e-13,1.1739377653314269e-09,2.7882281085519146e-13,1.3635466698627564e-09,1.99991832320271e-06,6.268646501616785e-08,2.0882408809209855e-07,2.5091192181238948e-09,6.6698338323543095e-08,4.0208849692477185e-07,3.3254456015203638e-10,6.8553911798986309e-07,1.0829696709865564e-09,8.0375945379685006e-10,1.2035359151535156e-12,1.0094242146177273e-06,2.2460604699906181e-12,3.4409844307008861e-11
5.504948684844009e-06,0.0016284640611901476,6.2797114866953941e-13,5.3148319363611408e-10,7.6569790086020282e-15,6.0326078031687354e-09,1.588951892863895e-06,2.4952415937795736e-05,2.8405801909111627e-29,1.4330236754773409e-31,2.6880044051901698e-22,2.8535297139139351e-15,1.8704235216122276e-20,3.8170530888955359e-13,1.4933915354193078e-12,6.7868911039406658e-20,5.4293455193821913e-20,2.5009097834783503e-15,1.7752246185993348e-14,1.5659373086673911e-25,3.7237687547313893e-14,8.8422197647335278e-22,4.0576586431677183e-15,4.8585438485382188e-14,1.713852802908721e-06,2.6565531496698297e-15,1.2720420816277199e-12,7.5406702532588495e-07,1.4461316949938842e-37,-3.6109103060770723e-20,1.593030151249245e-13,3.5376916522337082e-14,9.826169776760124e-24,0.88129999999999997,0.0,0.0,0.0,0.0081710058264395369,0.10822457711537987,9.9999999584846565e-05,3.7520346308941518e-05,4.16691507383495e-05,7.1795319270294733e-06,9.9571939535336661e-11,2.8889881657837009e-05,7.2602683033434809e-13,6.7666341830477959e-07,1.1912180208141379e-12,1.692723774749939e-14,0.00052127310894373809,0.00054659387883719893,2.5513480706957331e-06,0.00052814546806280926,1.7568598173469922e-13,1.1851134648064934e-09,2.8143219736072794e-13,1.3763474444710668e-09,2.0192638721176915e-06,6.3635402331914098e-08,2.1197807845540844e-07,2.5511147421903312e-09,6.782701685921395e-08,4.1265251193440168e-07,3.3196613578913329e-10,6.8742825366945363e-07,1.0859083518092311e-09,8.0594048857573894e-10,1.2007241038160038e-12,1.0245361621461206e-06,2.321925703526054e-12,3.4743462520888662e-11
5.562731760956245e-06,0.0016284563231460378,6.4470111545732296e-13,5.3669636834515123e-10,7.6523599322271519e-15,6.0987200583012743e-09,1.5888775963489145e-06,2.5217722686090424e-05,2.9406048899139907e-29,1.4579067167948491e-31,2.7602195258971862e-22,2.9167606987451727e-15,1.9151796029457251e-20,3.8658367078595735e-13,1.5422940594157856e-12,7.0593213884679299e-20,5.5625998347228345e-20,2.5367674597749708e-15,1.8178152258061443e-14,1.6344639757150395e-25,3.8440517965284213e-14,9.2488018265882473e-22,4.1443527377972281e-15,5.0204098121709061e-14,1.7308293625863842e-06,2.6828393479116842e-15,1.2973643086993455e-12,7.700004961888778e-07,1.4994597862250203e-37,-3.5956394950072582e-20,1.6294227247695765e-13,3.6541721621145689e-14,1.0159580952353747e-23,0.88129999999999997,0.0,0.0,0.0,0.0081561654102649764,0.10821952932631826,9.9999999579212116e-05,3.7638361922201323e-05,4.1587355776626001e-05,7.1670589466966942e-06,9.9372320690111289e-11,2.8838596020937683e-05,7.2474291361776684e-13,6.7530686358108772e-07,1.1891033574310075e-12,1.6893302524012534e-14,0.00052608801388416527,0.00055172911049595715,2.5756476238393855e-06,0.00053298804620733264,1.773290543529251e-13,1.1962493878313269e-09,2.8403182614962529e-13,1.3891007061465108e-09,2.0385751405134162e-06,6.4585924615156496e-08,2.1513712437036529e-07,2.5932030952269799e-09,6.8958189629467107e-08,4.2335471200007966e-07,3.3139002483276682e-10,6.892759952625175e-07,1.088781559102496e-09,8.0807293010127524e-10,1.1979286991567812e-12,1.0396600707546352e-06,2.3994782216866246e-12,3.5076489307445843e-11
5.620514837068482e-06,0.0016284486139742007,6.6166883342741168e-13,5.4189718004549133e-10,7.6482777974232049e-15,6.1648040239058445e-09,1.5888035584816862e-06,2.5482506160072332e-05,3.0430262709839048e-29,1.4978660497238604e-31,2.8337441671784788e-22,2.9806764118319764e-15,1.9605210230967887e-20,3.9147529222001351e-13,1.5922472277401133e-12,7.3402948690973422e-20,5.6981534153429395e-20,2.5727887672596814e-15,1.8609363219139836e-14,1.7052621786035856e-25,3.9668723906538681e-14,9.6691139396351895e-22,4.2319390675862269e-15,5.1856719143208998e-14,1.7477764913903674e-06,2.7090788298580919e-15,1.3228893508031129e-12,7.8608082910815404e-07,1.5541814432922152e-37,-3.5797019407116919e-20,1.6662243086195913e-13,3.7730744493861598e-14,1.0500555666927545e-23,0.88129999999999997,0.0,0.0,0.0,0.0081413819350760006,0.10821449966502784,9.9999999573556511e-05,3.775329221295967e-05,4.1505862923950296e-05,7.1546355605478604e-06,9.9173454890165449e-11,2.8787517629834806e-05,7.234639809370837e-13,6.7395542634530485e-07,1.1869972394247819e-12,1.6859495318284833e-14,0.00053088494766833348,0.00055684610268997084,2.5999021117786427e-06,0.00053781237710754987,1.7896615365442366e-13,1.2073457569448617e-09,2.8662175287951946e-13,1.401806723356597e-09,2.0578522618261991e-06,6.5537986074688271e-08,2.1830107359749581e-07,2.6353815089422394e-09,7.0091779640242832e-08,4.3419482377236977e-07,3.3081620263780456e-10,6.910834062963928e-07,1.0915909813139112e-09,8.10158031508401e-10,1.195149547665086e-12,1.0547949918792045e-06,2.4787363064951622e-12,3.5408926969919549e-11
5.6782979131807186e-06,0.0016284409335134767,6.78874153109288e-13,5.4708554044341669e-10,7.6433065941092038e-15,6.2308597234047599e-09,1.5887297792887904e-06,2.5746768351320872e-05,3.1478767516615417e-29,1.5145272800536147e-31,2.9086102980449335e-22,3.0452764187882626e-15,2.0064493698705616e-20,3.9638016153386871e-13,1.6432619356789662e-12,7.6300186767632203e-20,5.8360287876864035e-20,2.6089737733007814e-15,1.9045887900650539e-14,1.7779071126192489e-25,4.0922559913796168e-14,1.0103534895186418e-21,4.3204167843023045e-15,5.3543597646021477e-14,1.7646943059231747e-06,2.735271800652074e-15,1.3486160435729653e-12,8.0230747642683339e-07,1.6103196157938596e-37,-3.5630768297572334e-20,1.7034347093114637e-13,3.8944188734326515e-14,1.0849183185019045e-23,0.88129999999999997,0.0,0.0,0.0,0.0081266550449463088,0.10820948803020743,9.9999999567879764e-05,3.78651896786796e-05,4.1424671555243111e-05,7.1422612566899755e-06,9.8975340381927644e-11,2.8736644358565864e-05,7.2219000100548466e-13,6.7260909468074342e-07,1.1848995791355354e-12,1.6825815832211483e-14,0.0005356640125099688,0.00056194495726159539,2.6241117056529574e-06,0.00054261856353815952,1.8059731369169309e-13,1.2184027930060884e-09,2.892020327267943e-13,1.414465762326501e-09,2.0770953686179484e-06,6.6491542442480261e-08,2.2146977899058846e-07,2.6776473089747203e-09,7.1227712526000256e-08,4.4517256783006635e-07,3.3024464556719904e-10,6.9285151923269919e-07,1.0943382576338286e-09,8.1219700937422759e-10,1.1923864984107267e-12,1.0699400068191179e-06,2.5597182262215932e-12,3.5740777796448249e-11
