Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540)
1.4830715780485415e-11,0.002765466139512761,4.3196841741122494e-18,6.8542145135454627e-14,3.8388978155590094e-13,4.2042271571872779e-18,2.5116470539654889e-12,2.5438219136424925e-19,-8.5047910895367142e-30,-2.0213427683953755e-20,3.1185590871308081e-33,2.0485888446839952e-20,7.2574781658911986e-28,5.3040301483745439e-18,1.5203203607852412e-23,-8.806156463087365e-30,3.9015725520049715e-32,8.21194895964811e-27,1.0178210515598366e-33,5.4433236356075996e-42,8.3713727979904898e-25,3.8482054890254634e-27,4.2666589049739908e-20,2.4151907222939356e-23,7.2562534258072764e-13,3.3101747135768773e-22,3.122387646511415e-25,1.0397283279397123e-21,-3.7053265936030182e-39,6.7267009385531285e-34,1.7779853240365007e-23,3.5287899747509867e-31,1.4465436989080609e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892803878865357,0.10880299326265497,9.9999999999994801e-05,2.4046940910024727e-08,2.3222449202148217e-07,2.2638962691443408e-07,7.5241729278928709e-14,6.2760484192590658e-09,7.6144812255208421e-09,4.5870859528740143e-10,6.8704533179341063e-17,3.4835289656454254e-18,8.2096183165457984e-16,1.0547766149178016e-12,8.517310753861979e-08,2.4975343583075404e-11,3.6141356703169836e-20,1.669376003669698e-18,2.456295660155521e-21,1.1506113194633175e-19,1.3738556253773342e-07,2.4912238352231102e-22,6.7202804978735491e-25,1.044185968828423e-25,7.6654447570216029e-29,1.0966412783964708e-29,1.6051509061378789e-11,7.2528175185212203e-13,2.2023781021256674e-16,1.2338266465635901e-16,8.5116574460453738e-16,1.3285755973122809e-20,-2.8073991228106721e-22,1.605259808739929e-13,7.101673817387486e-28,2.6315513489022355e-14,7.1605016228162718e-14,2.6069217220471113e-15,1.3132058437431882e-18,8.6035118285978333e-19
1.5151337387071025e-11,0.0027654661387878613,4.4999530094588719e-18,7.1361291161130898e-14,3.9094195731129526e-13,4.3772211877018079e-18,2.6122161006143776e-12,2.7356977079937425e-19,-8.4976362865685487e-30,2.5127179163041566e-20,3.213297947494952e-33,-2.4853551418934421e-20,7.411413904506392e-28,5.3952644045267798e-18,1.6264871674434238e-23,-8.806205765955569e-30,4.1241135502393411e-32,8.4950894205770419e-27,1.0876110659603449e-33,5.4480322749570276e-42,8.9434562540552781e-25,3.8477186745936855e-27,4.4589235271629982e-20,2.4147330388022695e-23,7.7293946040799342e-13,3.6028497967817824e-22,3.472372490110162e-25,1.1063468146259262e-21,-3.7926031244950189e-39,6.9931245773371974e-34,1.8994838518396565e-23,3.8618710124745377e-31,1.629627036819423e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892648341593579,0.1088029930003476,9.9999999999994733e-05,2.456677624004546e-08,2.3724392164833634e-07,2.3116709783965286e-07,7.6868054059636902e-14,6.5277584048928665e-09,7.6144699535927329e-09,4.6920369089974699e-10,7.1460031901702227e-17,3.5632309566282194e-18,8.8177825136501239e-16,1.1008930018874956e-12,8.7076237362679316e-08,2.6066718459992698e-11,3.6994715994382478e-20,1.7791042283222366e-18,2.5573590822195035e-21,1.2246974149387948e-19,1.4045535440696411e-07,2.7102274454599562e-22,7.4680463644154236e-25,1.1609568908652287e-25,8.7093714068283164e-29,1.2428921390200768e-29,1.6731035039230375e-11,7.7257305129759471e-13,2.3471966919766437e-16,1.3171986275794354e-16,8.5629964818623236e-16,1.4564741197361549e-20,-2.8084420205252114e-22,1.6774268583700986e-13,7.896903794977926e-28,2.6551857030876112e-14,7.3774008212713322e-14,2.7494005260868282e-15,1.3860709219750586e-18,9.0792573140716298e-19
1.5471958993656635e-11,0.0027654661380517413,4.6836353045479879e-18,7.423132620666042e-14,3.9791959048554681e-13,4.5533456918513654e-18,2.7147422786364381e-12,2.9380947333166834e-19,-8.4907656813068506e-30,-3.4855053166381296e-20,3.3100424771348602e-33,3.5127521412509795e-20,7.5650025722228385e-28,5.4765586969503047e-18,1.7376980492731293e-23,-8.8065274097216161e-30,4.3544800961948187e-32,8.7824415398721889e-27,1.1607323449009793e-33,5.5007078211053659e-42,9.5410331657860503e-25,3.8481222717142136e-27,4.6554152599580675e-20,2.4175526252440316e-23,8.2223424100071937e-13,3.9143871827423489e-22,3.8529530769630237e-25,1.1756760986403807e-21,-3.8797620195138586e-39,7.2637545790674027e-34,2.0263959960668996e-23,4.218370470738039e-31,1.8325960969681051e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892492804505388,0.10880299273397785,9.9999999999994624e-05,2.5086610317912703e-08,2.4226333450096157e-07,2.359404763546544e-07,7.849437339580426e-14,6.783528821734758e-09,7.6144586816773458e-09,4.7969875149138351e-10,7.4259980719706562e-17,3.6429326816563004e-18,9.4573382043546146e-16,1.1479972801710526e-12,8.8979363903091731e-08,2.7181428926182083e-11,3.7849251459767518e-20,1.8935000328445793e-18,2.6602055860647228e-21,1.3017915275339272e-19,1.4352514157259013e-07,2.9431523651216668e-22,8.2802397019270553e-25,1.2878658317980199e-25,9.8685966806891811e-29,1.4049455441512034e-29,1.7423750400096712e-11,8.2184404001231783e-13,2.4981289497251129e-16,1.404191408427018e-16,8.6140857163056947e-16,1.5937427643249566e-20,-2.7861107553703992e-22,1.7511693885884925e-13,8.7613142678615526e-28,2.6786851870779214e-14,7.595541691819757e-14,2.8961429420014419e-15,1.4611504176181922e-18,9.5694097801432534e-19
1.5792580600242246e-11,0.0027654661373045235,4.8707445888948045e-18,7.7152394955683406e-14,4.0493162376635311e-13,4.732610108629763e-18,2.8192323088947341e-12,3.1513852599583362e-19,-8.4832414361601601e-30,5.9693112773308998e-20,3.4080915254217136e-33,-5.9415835763602785e-20,7.7192422306472761e-28,5.583225177559967e-18,1.8529175749317801e-23,-8.806204486914464e-30,4.5928157444899545e-32,9.0750977974532181e-27,1.2372872871181197e-33,5.4355385256892424e-42,1.0164657788547242e-24,3.8463320418751739e-27,4.8561331701278278e-20,2.4172771001805878e-23,8.7354768293886443e-13,4.2455672420655932e-22,4.2660803703536251e-25,1.2477649427522257e-21,-3.966797548783239e-39,7.5385600432992637e-34,2.1588394708255408e-23,4.599400850177523e-31,2.0553779295189374e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892337267599655,0.1088029924635915,9.9999999999994516e-05,2.5606443143628475e-08,2.4728273069473439e-07,2.4070980819493794e-07,8.0120687324656627e-14,7.0433139471204972e-09,7.6144474097748031e-09,4.9019377709172553e-10,7.7103879101097056e-17,3.7226341409530311e-18,1.0129230323142978e-15,1.1960895337887435e-12,9.0882487159861004e-08,2.8319474831136335e-11,3.8704963200035597e-20,2.012657485979433e-18,2.7648234090678354e-21,1.3819457481051452e-19,1.4659492403470171e-07,3.1905559038779208e-22,9.1608524113618608e-25,1.4255492076975627e-25,1.1153011456183407e-28,1.5841254117050322e-29,1.8129604154133101e-11,8.7313269751108995e-13,2.655293203711223e-16,1.4948772647932512e-16,8.6654320179175061e-16,1.7408643831767079e-20,-2.8225879851506792e-22,1.8264865714480489e-13,9.6992629594788623e-28,2.7020710783412912e-14,7.814907059965228e-14,3.0471731270031099e-15,1.5384570434734812e-18,1.0074051678290299e-18
1.6113202206827856e-11,0.002765466136546338,5.0612345044969468e-18,8.0123666371476683e-14,4.1177665452853998e-13,4.9149640592256687e-18,2.9256735708272992e-12,3.3759476107317991e-19,-8.4768068014418008e-30,-1.1221413232134248e-19,3.5085924067668215e-33,1.1248681419008958e-19,7.8722172454152328e-28,5.6496937004452398e-18,1.974362263814823e-23,-8.8069376498126769e-30,4.8392554649034659e-32,9.371843807113945e-27,1.3173802443730942e-33,5.56002241325732e-42,1.0814884920718632e-24,3.8481915304952824e-27,5.0610763289263646e-20,2.4230722539162178e-23,9.2691764044356129e-13,4.5971848569764223e-22,4.7137840326220696e-25,1.3226615868968332e-21,-4.0537168822755841e-39,7.8175486845188685e-34,2.2969319646752609e-23,5.0061032797792865e-31,2.3025684512586384e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892181730878478,0.10880299218923371,9.9999999999994435e-05,2.6126274717194777e-08,2.5230211001459865e-07,2.4547513859018915e-07,8.1746995776424138e-14,7.307068564053792e-09,7.6144361378851976e-09,5.0068876762863547e-10,7.9991232049232781e-17,3.8023353339706121e-18,1.0834412123426367e-15,1.2451698470015781e-12,9.2785607132991186e-08,2.9480856023683235e-11,3.9561851313261908e-20,2.1366704730536775e-18,2.8712010392898216e-21,1.465211818893989e-19,1.4966470179338883e-07,3.4530046480456612e-22,1.0114027276206571e-24,1.5746681754847777e-25,1.2573111701352257e-28,1.7818344682300389e-29,1.8848545598121336e-11,9.2647685902226907e-13,2.8188073324172693e-16,1.5893281969098337e-16,8.7161945288930064e-16,1.898336614622188e-20,-2.7652728421025091e-22,1.9033775794286864e-13,1.0715278236188419e-27,2.7253449973718867e-14,8.0354804474418752e-14,3.2025149158120463e-15,1.6180033358560978e-18,1.0593264328086994e-18
1.6433823813413466e-11,0.002765466135777303,5.2550816378214023e-18,8.3144684563497369e-14,4.1857183110160948e-13,5.1003801887579533e-18,3.0340734402523762e-12,3.612167030799151e-19,-8.4703600689316355e-30,-4.1494405498237721e-20,3.6103216343039204e-33,4.1761956654502313e-20,8.0250224917908108e-28,5.7137321483138348e-18,2.1009156512842651e-23,-8.8076508616719023e-30,5.093930530521667e-32,9.6723382097752919e-27,1.4011104388638449e-33,5.6969204948146673e-42,1.1492268566267376e-24,3.8499628031961927e-27,5.2702438034070436e-20,2.4283216499513319e-23,9.823818027411333e-13,4.9700515197719994e-22,5.1981856610290451e-25,1.4004139154117788e-21,-4.1405218449751666e-39,8.1008363220640509e-34,2.4407911367482612e-23,5.4396520059295655e-31,2.5736273799435325e-41,0.88129999999999997,0.0,0.0,0.0,0.0098892026194340645,0.10880299191094918,9.9999999999994394e-05,2.6646105038613624e-08,2.5732147258337978e-07,2.5023651219487337e-07,8.3373298790726582e-14,7.5747480305962734e-09,7.6144248660085308e-09,5.1118372308019759e-10,8.2921550862710591e-17,3.8820362605425893e-18,1.1573846268444842e-15,1.2952383049195883e-12,9.4688723822486273e-08,3.0665572352899799e-11,4.0419915895614834e-20,2.2656326691436072e-18,2.9793272494893517e-21,1.5516410893330176e-19,1.5273447484874175e-07,3.731075773020123e-22,1.1144082723629675e-24,1.7359127373597813e-25,1.414011305083121e-28,1.9995689594076307e-29,1.9580524355629677e-11,9.8191419486213141e-13,2.988788700163868e-16,1.6876158901847988e-16,8.7673130313729776e-16,2.0666742596354304e-20,-2.7020531440199086e-22,1.9818415855006275e-13,1.1814087494982049e-27,2.7485225483992488e-14,8.257246898239198e-14,3.3621917997307905e-15,1.699801642772807e-18,1.1127127839741628e-18
1.6754445419999076e-11,0.0027654661349975442,5.4522487633123812e-18,8.6214769097352503e-14,4.2525857839245246e-13,5.2888173878181266e-18,3.1444276519126868e-12,3.86043386688929e-19,-8.4643551973301133e-30,-1.7460263881817708e-19,3.7126000659204912e-33,1.7486005245327616e-19,8.1769639077431727e-28,5.7560475341169884e-18,2.2333014815526549e-23,-8.8087779890851532e-30,5.356950429582941e-32,9.9756966376500377e-27,1.4885709321767729e-33,5.9359517409646268e-42,1.2197362810697666e-24,3.853239081704241e-27,5.4836346634077818e-20,2.4305609288769961e-23,1.0399777402665943e-12,5.3649907113537038e-22,5.7214753022347142e-25,1.4810692140276389e-21,-4.2272159657255628e-39,8.3885122442489346e-34,2.5905346248535836e-23,5.9012455522303928e-31,2.8690957572219126e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891870657986849,0.10880299162878208,9.9999999999994326e-05,2.7165934107887029e-08,2.6234081833729747e-07,2.5499397325258554e-07,8.4999596346814948e-14,7.8463081155637277e-09,7.614413594144811e-09,5.2167864341218635e-10,8.5894351336709206e-17,3.961736920409056e-18,1.2348502065038847e-15,1.3462949930287922e-12,9.6591837228350315e-08,3.1873623667704313e-11,4.1279157049857475e-20,2.3996375972337427e-18,3.0891910153321033e-21,1.6412846324136747e-19,1.5580424320085046e-07,4.0253540632650825e-22,1.2255467254194183e-24,1.9099943077446476e-25,1.5865781649134122e-28,2.23889658239032e-29,2.0325490284584249e-11,1.0394822566152021e-12,3.1653543010935924e-16,1.7898118033711831e-16,8.818255429755775e-16,2.2464047954818003e-20,-2.5880238834100524e-22,2.0618777629896983e-13,1.3000565966703528e-27,2.7716148642239125e-14,8.4801922531651075e-14,3.5262270408828204e-15,1.783864187669556e-18,1.1675721521362075e-18
1.7075067026584686e-11,0.0027654661342071804,5.6527614964006542e-18,8.933426502394466e-14,4.3212048577246253e-13,5.4802974569614127e-18,3.2567561724297432e-12,4.121145297038396e-19,-8.4570011433453504e-30,2.3259879197298502e-19,3.81615145991622e-33,-2.3233494196695155e-19,8.3311908260757375e-28,5.8693118170025805e-18,2.3686344661218772e-23,-8.8086158925692882e-30,5.6284295820907856e-32,1.0283465269194132e-26,1.5798591256228158e-33,5.8456435574724172e-42,1.2930721806165887e-24,3.8519983592247451e-27,5.7012479734876471e-20,2.4316049908063947e-23,1.0997428797761249e-12,5.7828404241374026e-22,6.2859266970026846e-25,1.5646746569766741e-21,-4.3137940440445698e-39,8.6805327083591774e-34,2.7462800408664693e-23,6.3921119901954046e-31,3.1890653821974278e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891715121813949,0.10880299134277616,9.9999999999994231e-05,2.7685761925016991e-08,2.6736014757924526e-07,2.597475655112596e-07,8.6625888542633891e-14,8.121705083294727e-09,7.6144023222939853e-09,5.3217352870291384e-10,8.890915469096309e-17,4.0414373141646933e-18,1.315935680614853e-15,1.3983399976281322e-12,9.8494947350587363e-08,3.3105009817712351e-11,4.2139574878867816e-20,2.5387785960897282e-18,3.2007815570673395e-21,1.7341931892745816e-19,1.5887400684980488e-07,4.3364335013192287e-22,1.3452788124308886e-24,2.0976504559780979e-25,1.776256286425748e-28,2.50147337160256e-29,2.108339352600705e-11,1.0992184522592071e-12,3.3486206816175432e-16,1.8959871210847564e-16,8.8703039389433617e-16,2.4380711619298518e-20,-2.6388559428798538e-22,2.1434852856528584e-13,1.4279769499128031e-27,2.7946490782674104e-14,8.7043042905664721e-14,3.6946436434021368e-15,1.8702030497097171e-18,1.223912375587811e-18
1.7395688633170297e-11,0.0027654661334063336,5.8566300154488602e-18,9.2503266446557828e-14,4.3891964855879435e-13,5.6748268303928646e-18,3.3710423950353899e-12,4.3947053735380465e-19,-8.449645684578589e-30,-3.6225299721026026e-20,3.9216149621549279e-33,3.6494102014970866e-20,8.48509685664365e-28,5.9760932092137002e-18,2.5095162128398713e-23,-8.8084379446161642e-30,5.908509204441313e-32,1.0596602752333559e-26,1.6750894113368078e-33,5.7868640345312312e-42,1.3692899571022623e-24,3.8506902355438864e-27,5.9230828067272236e-20,2.4328766416441107e-23,1.1617145001428662e-12,6.224453610541609e-22,6.8939015233956439e-25,1.6512775116050366e-21,-4.4002514474063313e-39,8.9766885382093093e-34,2.9081449699193206e-23,6.9135101559577932e-31,3.540810046056733e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891559585824584,0.10880299105297465,9.9999999999994137e-05,2.8205588490005525e-08,2.7237946005627153e-07,2.6449733221122294e-07,8.8252175296218238e-14,8.4008957055902769e-09,7.6143910504560471e-09,5.4266837898469874e-10,9.1965487700467261e-17,4.1211374420549715e-18,1.4007395913042541e-15,1.4513734052342083e-12,1.0039805418920144e-07,3.4359730652370754e-11,4.3001169498414432e-20,2.6831488142994766e-18,3.3140883450761812e-21,1.8304171644739293e-19,1.6194376579569503e-07,4.6649175265238581e-22,1.4740818836083852e-24,2.2996461813573329e-25,1.9843627588429552e-28,2.789049668739465e-29,2.1854184511580664e-11,1.1611600419629697e-12,3.5387039273167642e-16,2.0062127457892043e-16,8.9214125505090293e-16,2.642232459891281e-20,-2.67435921417954e-22,2.2266633276928663e-13,1.5656943435534401e-27,2.8176294815270669e-14,8.9295721251372928e-14,3.8674643725351678e-15,1.9588301731149694e-18,1.2817412064172116e-18
1.7716310239755907e-11,0.0027654661325951205,6.0638490673424747e-18,9.5721616747611199e-14,4.4568007695571277e-13,5.8723965805111477e-18,3.4872881052043477e-12,4.6815239268482474e-19,-8.44222641290928e-30,5.0734631448765524e-20,4.0287688139322944e-33,-5.046058901473566e-20,8.6389399541995887e-28,6.0839025921718201e-18,2.6558072420772999e-23,-8.8081908954751525e-30,6.1973513754459719e-32,1.0915467041449633e-26,1.7743774736250783e-33,5.7245337478946533e-42,1.4484449861099456e-24,3.8491045751371735e-27,6.1491382322080803e-20,2.4323261429796524e-23,1.2259297346557496e-12,6.6906979747544335e-22,7.5478501400690441e-25,1.7409250490476803e-21,-4.4865862214449035e-39,9.2769508282224164e-34,3.0762469706634826e-23,7.4667295773460224e-31,3.9253155778852578e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891404050018509,0.10880299075942029,9.9999999999994015e-05,2.8725413802854647e-08,2.7739875579265959e-07,2.6924331609607901e-07,8.9878456615218677e-14,8.6838372508342799e-09,7.6143797786310047e-09,5.5316319425197762e-10,9.5062882576377645e-17,4.2008373040376391e-18,1.4893612693376337e-15,1.5053953028470668e-12,1.0230115774419658e-07,3.5637786020954153e-11,4.3863941003570778e-20,2.8328412125630931e-18,3.4291010940942792e-21,1.9300066370422549e-19,1.6501352003861084e-07,5.0114188764522252e-22,1.6124499884408214e-24,2.5167740851190828e-25,2.2122892421685974e-28,3.1034724048759583e-29,2.2637813958289786e-11,1.2253441403840871e-12,3.7357196701087347e-16,2.1205593021900653e-16,8.972488070284475e-16,2.8594639883955099e-20,-2.7120138154090308e-22,2.3114110637537516e-13,1.7137523888844789e-27,2.8405577103750321e-14,9.1559854798048034e-14,4.0447117785335437e-15,2.0497573828434751e-18,1.3410663204945584e-18
1.8036931846341517e-11,0.002765466131773659,6.2743926242923404e-18,9.8988821340453731e-14,4.523453466190109e-13,6.0729770736744529e-18,3.6054892509040153e-12,4.9820171427553189e-19,-8.4350903102078155e-30,-4.2760398885489134e-20,4.1379592714186089e-33,4.3035632696908555e-20,8.7921021818945598e-28,6.1742527537671505e-18,2.8082057981109144e-23,-8.8082021620474217e-30,6.4951218732902647e-32,1.1239608459588024e-26,1.8778456762894063e-33,5.7451383299280214e-42,1.5305926526472075e-24,3.8484444405190126e-27,6.3794133206098041e-20,2.432858339847701e-23,1.292425573686472e-12,7.1824557304891666e-22,8.2503120891475582e-25,1.833664275774382e-21,-4.5727994240492151e-39,9.5812940864696235e-34,3.2507035756085234e-23,8.0530903157271764e-31,4.3467789925652919e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891248514396245,0.10880299046215533,9.999999999999392e-05,2.9245237863566346e-08,2.8241803472745643e-07,2.7398555942479413e-07,9.1504732479818178e-14,8.9704874719089532e-09,7.6143685068188845e-09,5.6365797446465281e-10,9.820087683371955e-17,4.2805368998081909e-18,1.5819008096928844e-15,1.5604057779826951e-12,1.0420425801557678e-07,3.6939175772503935e-11,4.4727889499748155e-20,2.987948566472913e-18,3.5458097568955547e-21,2.0330113722585877e-19,1.6808326957864207e-07,5.376559405878006e-22,1.7608939036528382e-24,2.7498544664841452e-25,2.4615038264474694e-28,3.4466874504548668e-29,2.3434232862355638e-11,1.2918077193345604e-12,3.9397830965609136e-16,2.2390971423308972e-16,9.0234568026372779e-16,3.0903572347734226e-20,-2.708793039901454e-22,2.3977276689151427e-13,1.8727138494578053e-27,2.8634364978855685e-14,9.3835343873444332e-14,4.2264082116963747e-15,2.1429963959807516e-18,1.4018953243904225e-18
1.8357553452927127e-11,0.0027654661309420648,6.488239987013397e-18,1.0230447335773898e-13,4.5898023944667179e-13,6.2765440726474e-18,3.7256506081328207e-12,5.2966072436524715e-19,-8.4279123664084874e-30,2.8785337202619393e-20,4.2487843202046587e-33,-2.850804156046811e-20,8.9453129858243462e-28,6.2681710332669922e-18,2.9661355662171441e-23,-8.8081703272169139e-30,6.8019801426894819e-32,1.1568778264316971e-26,1.9856107858258178e-33,5.7506334946285698e-42,1.6157883104224177e-24,3.8476120641909731e-27,6.6139071407505426e-20,2.4326585886554399e-23,1.3612388664018482e-12,7.7006234511896939e-22,9.0039170742334311e-25,1.9295418238975647e-21,-4.6588920621329823e-39,9.8897707326330494e-34,3.4316322912610024e-23,8.6739430012869583e-31,4.805232505581162e-41,0.88129999999999997,0.0,0.0,0.0,0.0098891092978957186,0.10880299016122154,9.9999999999993811e-05,2.9765060672142655e-08,2.8743729692885032e-07,2.7872410398035191e-07,9.3131002911961172e-14,9.2608045975457402e-09,7.614357235019693e-09,5.7415271960216639e-10,1.0137901319670468e-16,4.3602362292104958e-18,1.6784590524697825e-15,1.6164049187679836e-12,1.0610735500334615e-07,3.8263899756117553e-11,4.5593015087862845e-20,3.1485634681092479e-18,3.6642045197049004e-21,2.1394808309425844e-19,1.7115301441587848e-07,5.7609699682859106e-22,1.919941251869108e-24,2.9997355679709787e-25,2.7335532767715977e-28,3.820742420338158e-29,2.4243392495091415e-11,1.3605876094922893e-12,4.1510089532293561e-16,2.3618963488676515e-16,9.0747244592837222e-16,3.3355199575044724e-20,-2.713627757250813e-22,2.4856123186893573e-13,2.0431608194272452e-27,2.8862758829410046e-14,9.6122095072440649e-14,4.4125758343007588e-15,2.2385588286548147e-18,1.4642357595396641e-18
