Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860)
1.992487700625664e-07,0.0025153296476958203,-1.508052083312663e-18,-1.7234116840642724e-13,-1.8063489751626265e-15,3.7441427838856653e-18,2.5624448588694819e-08,3.379196762415095e-10,-9.3411372693440769e-38,-1.4989541635652254e-31,2.229646886097059e-31,4.1715226974004484e-15,-2.6504058728972151e-32,4.1262743420484144e-17,6.353906699781757e-17,-2.6764360370519142e-30,4.6332479536594508e-27,7.6091262243746621e-22,6.6963463291493427e-24,-1.0997547686897632e-46,-4.2415575802620231e-28,-5.6485517408855124e-27,-3.9778012443039044e-38,-2.1186079753244067e-15,4.0921301499914048e-30,1.8425810717356449e-29,5.3887844843969964e-19,2.1137503625053023e-15,-1.3995864433833344e-47,-7.780523152024654e-20,-8.4837357816419625e-22,-6.8141614824898685e-25,5.5258262017049297e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764037563191936,0.10879790693368996,9.9999999999961583e-05,1.03650788152593e-06,5.7963333796839791e-06,9.9595035401702429e-07,1.2590889495769495e-11,4.8944621811339373e-06,1.9465361670426234e-13,8.6426268583242219e-08,2.7382954531514789e-13,2.8523311950814035e-15,8.6202622554406595e-08,1.0317287888110158e-07,2.129517332745841e-08,5.7587987882834626e-07,1.4964616682331951e-17
1.992610725507983e-07,0.002515329646909283,-1.5095684309910919e-18,-1.7251274384644195e-13,-1.7559376798740599e-15,3.7420019342623414e-18,2.5627538666339734e-08,3.3800188281682949e-10,-9.6294404154903057e-38,3.1475735130487914e-31,2.2299347096985478e-31,4.1715185237808335e-15,-2.7462416345838949e-32,4.1265247595121892e-17,6.3543240614736366e-17,-2.6786783193621553e-30,4.6343251428520207e-27,7.6109615534568539e-22,6.698786801147104e-24,-1.0998100388301698e-46,-4.2415576610850164e-28,-5.6487276857494523e-27,-3.9778003002771298e-38,-2.1186079752628925e-15,4.0926556540311934e-30,1.8426968523344193e-29,5.3887844843969809e-19,2.113751772880579e-15,-1.4685987862331218e-47,-7.7805231511407521e-20,-8.4841807612483604e-22,-6.815359348276799e-25,5.5258262017049639e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764028871943538,0.10879790661779291,9.9999999999961583e-05,1.0365707793270247e-06,5.7966786122911572e-06,9.960093177372273e-07,1.2591639383024924e-11,4.8947540377457136e-06,1.9465360030732894e-13,8.6431416092775295e-08,2.7384587376163634e-13,2.8525010786398006e-15,8.6218342440317248e-08,1.0319044560680805e-07,2.1296487278516597e-08,5.7595030409218748e-07,1.4967148927688766e-17
1.9927337503903022e-07,0.002515329646122747,-1.5109790663436423e-18,-1.7267236995831858e-13,-1.630865093539167e-15,3.7399694460430346e-18,2.5630628830871939e-08,3.3808410418979708e-10,-9.4548278379898149e-38,-1.5848036683331825e-30,2.2302226791849309e-31,4.1715143501284832e-15,-2.7263618186973461e-32,4.1267752475090559e-17,6.3547414262998689e-17,-2.6797633071212222e-30,4.6354025394247256e-27,7.6127972059243058e-22,6.7012280068722673e-24,-1.099866075242751e-46,-4.2415576725760817e-28,-5.6489038466729587e-27,-3.9777993800085572e-38,-2.1186079751999844e-15,4.0931811920881076e-30,1.8428126367000602e-29,5.3887844843969655e-19,2.1137531824800642e-15,-1.5348396598381919e-47,-7.7805231502568454e-20,-8.4846257309008396e-22,-6.8165573464123941e-25,5.5258262017049981e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764020180661174,0.1087979063018958,9.9999999999961583e-05,1.0366336769935734e-06,5.7970238427308196e-06,9.9606828107569966e-07,1.2592389265568135e-11,4.895045892465585e-06,1.9465358391032865e-13,8.6436563569845569e-08,2.7386220210227873e-13,2.8526709611268264e-15,8.6234064196808539e-08,1.0320801427379107e-07,2.1297801229458928e-08,5.7602073354447194e-07,1.496968145181078e-17
1.9928567752726212e-07,0.00251532964533621,-1.5122728072627857e-18,-1.7281878273426279e-13,-1.4768793546503393e-15,3.738056620809208e-18,2.5633719126767175e-08,3.3816634036164984e-10,-9.0620767738386422e-38,3.598413784896119e-30,2.2305107872584968e-31,4.1715101764441059e-15,-2.6509730835255781e-32,4.1270258129468638e-17,6.355158794260428e-17,-2.6802850400207768e-30,4.6364801450948249e-27,7.6146331818480958e-22,6.7036699464600246e-24,-1.0999229451465826e-46,-4.2415576509077009e-28,-5.6490802448123753e-27,-3.9777984857266447e-38,-2.1186079751363991e-15,4.0937067641638514e-30,1.8429284252847518e-29,5.3887844843969501e-19,2.1137545913636128e-15,-1.5969935485543752e-47,-7.7805231493729374e-20,-8.4850706906300061e-22,-6.817755476900995e-25,5.5258262017050324e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764011489344897,0.10879790598599862,9.9999999999961583e-05,1.0366965745255761e-06,5.7973690710040386e-06,9.9612724403242847e-07,1.2593139143401477e-11,4.8953377452934812e-06,1.9465356751326143e-13,8.6441711014559396e-08,2.7387853033707114e-13,2.8528408425459901e-15,8.6249787823958264e-08,1.0322558488212472e-07,2.1299115180285405e-08,5.7609116718517836e-07,1.497221425470533e-17
1.9929182877137808e-07,0.002515329644942941,-1.512876418995021e-18,-1.7288709930524447e-13,-1.4073062836181029e-15,3.7371444812151848e-18,2.5635264342302927e-08,3.3820746399757677e-10,-8.8832997391679781e-38,-9.4658308829196661e-32,2.2306548903721858e-31,4.1715080895902114e-15,-2.6170474965297716e-32,4.1271511242361579e-17,6.3553674794160733e-17,-2.6805795609640095e-30,4.6370190262200935e-27,7.6155512911272318e-22,6.7048911914960583e-24,-1.0999516868864462e-46,-4.2415576425012042e-28,-5.6491685314635095e-27,-3.9777980481686086e-38,-2.1186079751046458e-15,4.0939695629592405e-30,1.8429863211332994e-29,5.3887844843969424e-19,2.1137552955519008e-15,-1.6264138703341983e-47,-7.7805231489309822e-20,-8.4852931667718289e-22,-6.8183545917790512e-25,5.5258262017050495e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764007143674025,0.10879790582804996,9.9999999999961583e-05,1.0367280232411226e-06,5.7975416843281321e-06,9.9615672536763234e-07,1.2593514080551725e-11,4.8954836709979143e-06,1.946535593147027e-13,8.644428472479131e-08,2.7388669441477232e-13,2.8529257828554098e-15,8.625765033905517e-08,1.0323437091432196e-07,2.1299772155655197e-08,5.7612638557618291e-07,1.4973480760694363e-17
1.9930413125960998e-07,0.0025153296441564046,-1.5140041204236872e-18,-1.7301474355018976e-13,-1.2820246953382511e-15,3.7354015999871431e-18,2.5638354908367465e-08,3.3828972237102474e-10,-8.5604554164240834e-38,-1.2499309630945817e-31,2.2309431849160873e-31,4.171503915858986e-15,-2.5566013489869242e-32,4.1274017991328562e-17,6.355784852078061e-17,-2.6812334576011252e-30,4.6380969438364494e-27,7.6173877523897303e-22,6.7073342322156048e-24,-1.100009731707837e-46,-4.2415576303339759e-28,-5.6493452654343168e-27,-3.9777971906163518e-38,-2.1186079750412179e-15,4.0944951860663669e-30,1.8431021156483565e-29,5.388784484396927e-19,2.1137567034636508e-15,-1.6819055537238616e-47,-7.7805231480470694e-20,-8.4857381115910965e-22,-6.8195529208077874e-25,5.5258262017050837e-33,0.88129999999999997,0.0,0.0,0.0,0.009876399845230685,0.10879790551215253,9.9999999999961583e-05,1.0367909205713071e-06,5.7978869093503954e-06,9.9621568775169339e-07,1.2594263951317424e-11,4.8957755209876674e-06,1.9465354291753506e-13,8.6449432121005566e-08,2.7390302249077967e-13,2.8530956626739396e-15,8.6273376772386774e-08,1.0325194443486679e-07,2.130108610630789e-08,5.761968254994695e-07,1.4976013981768836e-17
1.993287362360738e-07,0.002515329642583333,-1.5159850727664376e-18,-1.7323900911637692e-13,-1.0695589567381806e-15,3.7321969775332614e-18,2.5644536568052832e-08,3.3845428353112474e-10,-7.9830880240845168e-38,-5.0140021650026309e-31,2.2315200914746146e-31,4.1714955683026254e-15,-2.4483486570868734e-32,4.1279033290047282e-17,6.3566196068046962e-17,-2.6826347990718828e-30,4.6402533932174927e-27,7.6210616459865348e-22,6.7122225169337371e-24,-1.1001277589944643e-46,-4.2415576141203903e-28,-5.6496992878285779e-27,-3.9777955361429611e-38,-2.1186079749144712e-15,4.0955465343499504e-30,1.8433337141340952e-29,5.3887844843968962e-19,2.1137595175495392e-15,-1.7808530185061734e-47,-7.7805231462792367e-20,-8.4866279712541741e-22,-6.8219499759771872e-25,5.5258262017051521e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763981069470812,0.1087979048803573,9.9999999999961583e-05,1.0369167148280402e-06,5.7985773528859743e-06,9.9633361137431312e-07,1.2595763678698279e-11,4.8963592152903436e-06,1.9465351012299916e-13,8.6459726816330101e-08,2.7393567832519394e-13,2.8534354191062712e-15,8.6304835251997121e-08,1.0328709730093549e-07,2.1303714007265705e-08,5.7633771791104398e-07,1.4981081260358759e-17
1.993779461890014e-07,0.0025153296394371904,-1.519082168035622e-18,-1.7358978527792426e-13,-7.4170383704456753e-16,3.7266747293725176e-18,2.5656901968700599e-08,3.3878358356160011e-10,-6.9358123717344601e-38,-2.1563732581062913e-31,2.2326749425573855e-31,4.1714788728138084e-15,-2.2432999400892206e-32,4.1289069517709131e-17,6.3582891538674945e-17,-2.6854254610821317e-30,4.6445687092877631e-27,7.6284133194472563e-22,6.722007905320831e-24,-1.1003698928231695e-46,-4.2415575886589228e-28,-5.6504090758378132e-27,-3.9777924177485966e-38,-2.1186079746609581e-15,4.0976496392215919e-30,1.8437969391976992e-29,5.3887844843968346e-19,2.1137651396472136e-15,-1.936114944253813e-47,-7.7805231427435423e-20,-8.4884075700512512e-22,-6.8267456749456728e-25,5.5258262017052889e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763946303392202,0.10879790361676524,9.999999999996157e-05,1.0371683017269733e-06,5.7999582138919243e-06,9.9656945403668337e-07,1.259876307679391e-11,4.8975265811852113e-06,1.946534445331255e-13,8.6480315818074951e-08,2.740009887234432e-13,2.8541149191359059e-15,8.6367774666355867e-08,1.0335742633618444e-07,2.1308969807791035e-08,5.7661955299328314e-07,1.4991219163764392e-17
1.9942715614192899e-07,0.002515329636291049,-1.5212535398189287e-18,-1.7383592099460148e-13,-5.1118491706918418e-16,3.7221032785584665e-18,2.566927013798131e-08,3.3911312061328321e-10,-5.988074194859354e-38,2.0851877224040949e-31,2.2338309430239974e-31,4.171462176823447e-15,-2.0447762229263435e-32,4.1299111714657193e-17,6.3599587510748933e-17,-2.6881154808263731e-30,4.6488872102159782e-27,7.6357701769411182e-22,6.7318050598486987e-24,-1.1006184964748958e-46,-4.2415575653319301e-28,-5.6511207242758181e-27,-3.9777895025954649e-38,-2.1186079744073173e-15,4.0997532885263581e-30,1.8442601922154647e-29,5.3887844843967729e-19,2.1137707545488515e-15,-2.0403167690740359e-47,-7.7805231392078057e-20,-8.4901870075330982e-22,-6.8315434923221439e-25,5.5258262017054258e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763911536771821,0.10879790235317101,9.9999999999961556e-05,1.0374198864732068e-06,5.801339040114413e-06,9.968052905875146e-07,1.2601762399269913e-11,4.8986939167953162e-06,1.9465337894218307e-13,8.6500904300809018e-08,2.7406629742735661e-13,2.8547944020365971e-15,8.6430744025223754e-08,1.0342778644637477e-07,2.1314225606462617e-08,5.7690145508646038e-07,1.50013615293979e-17
1.9952557604778418e-07,0.0025153296299987755,-1.5241274047332547e-18,-1.7416215614540683e-13,-2.5174361026726885e-16,3.7144794003146362e-18,2.5694014839658827e-08,3.3977290634173883e-10,-4.5916888542317594e-38,-5.3523928616139569e-31,2.2361452046868921e-31,4.171428783339138e-15,-1.734636189916444e-32,4.1319205224837308e-17,6.3632980959126379e-17,-2.6939658316931541e-30,4.6575335503612444e-27,7.6504994595579324e-22,6.7514347243424923e-24,-1.101125821410889e-46,-4.2415575602644645e-28,-5.6525469475051778e-27,-3.9777839919013577e-38,-2.1186079739005897e-15,4.1039622205579404e-30,1.8451867275615208e-29,5.3887844843966497e-19,2.1137819670794194e-15,-2.144256125157002e-47,-7.7805231321362099e-20,-8.493745395058962e-22,-6.8411454840742735e-25,5.5258262017056995e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763842001907409,0.10879789982597607,9.9999999999961543e-05,1.0379230495076587e-06,5.8041005880289694e-06,9.9727694534712901e-07,1.260776081697196e-11,4.9010284971298981e-06,1.9465324775709507e-13,8.6542079706498922e-08,2.7419690975042243e-13,2.8561533163605274e-15,8.655677260915897e-08,1.0356859992274863e-07,2.1324737198244385e-08,5.7746546029668223e-07,1.5021659651822898e-17
1.9962399595363937e-07,0.00251532962370651,-1.525784012851075e-18,-1.7435079769993584e-13,-1.5804449630018519e-16,3.7081255718359199e-18,2.5718770672286781e-08,3.4043364148620659e-10,-3.6690697936982439e-38,-9.0153468970924997e-31,2.238461841952931e-31,4.1713953878498586e-15,-1.5061125002672652e-32,4.1339305921253051e-17,6.3666376413030549e-17,-2.7001887700660658e-30,4.6661922225816975e-27,7.6652495131239996e-22,6.7711115886444756e-24,-1.1016414052185218e-46,-4.2415575885495058e-28,-5.653975571560265e-27,-3.9777787435247934e-38,-2.1186079733943e-15,4.1081733305381176e-30,1.8461132711014983e-29,5.3887844843965264e-19,2.1137931588597759e-15,-2.1458712804807205e-47,-7.7805231250644467e-20,-8.4973031307222896e-22,-6.8507559536667539e-25,5.5258262017059732e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763772464879156,0.10879789729877248,9.9999999999961529e-05,1.0384262039315096e-06,5.8068619964514745e-06,9.9774857564352176e-07,1.2613758931417421e-11,4.9033629562509337e-06,1.9465311656773848e-13,8.658325303066735e-08,2.7432751529197709e-13,2.8575121619878835e-15,8.6682921048575712e-08,1.037095377727693e-07,2.1335248782610806e-08,5.7802973352943655e-07,1.5041975633767171e-17
1.9972241585949457e-07,0.0025153296174142514,-1.5268157885513057e-18,-1.7446881110953613e-13,-1.0905941139155626e-16,3.702437461155982e-18,2.5743537580667592e-08,3.4109532688510517e-10,-2.8671940524489246e-38,-1.9410224025487326e-31,2.2407802276555637e-31,4.1713619903549066e-15,-1.2829216898205025e-32,4.135940979276898e-17,6.3699773872299358e-17,-2.7060657686872179e-30,4.674863135059618e-27,7.6800203571449871e-22,6.7908357381372171e-24,-1.1021609975942958e-46,-4.2415576013289828e-28,-5.6554053865544792e-27,-3.9777736249141223e-38,-2.1186079728875901e-15,4.1123866185133968e-30,1.8470397980475868e-29,5.3887844843964032e-19,2.1138043323939903e-15,-2.077119207819498e-47,-7.7805231179925234e-20,-8.5008602130148748e-22,-6.8603749037528843e-25,5.5258262017062482e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763702925688049,0.10879789477156031,9.9999999999961516e-05,1.0389293497448841e-06,5.8096232652646591e-06,9.9822018146672243e-07,1.2619756742351587e-11,4.9056972941112341e-06,1.946529853741152e-13,8.6624424271495445e-08,2.7445811404938037e-13,2.8588709388586363e-15,8.680918939227241e-08,1.0385060004298801e-07,2.1345760359561649e-08,5.7859427477133418e-07,1.5062309481916188e-17
1.9982083576534976e-07,0.0025153296111220034,-1.5273339874531963e-18,-1.7452877207529462e-13,-4.0795166100572537e-17,3.6973001211584281e-18,2.5768315511943442e-08,3.4175796339908193e-10,-1.9178574479611814e-38,1.1784359572177865e-30,2.2430999865421749e-31,4.171328590853632e-15,-1.0017086925777402e-32,4.1379515998181179e-17,6.3733173336766294e-17,-2.710910592405284e-30,4.68354627639079e-27,7.6948120109691095e-22,6.8106072606696135e-24,-1.10268364688383e-46,-4.2415575561081128e-28,-5.6568361425482097e-27,-3.9777686076266042e-38,-2.1186079723796375e-15,4.1166020845076386e-30,1.8479663035210045e-29,5.3887844843962799e-19,2.1138154896562544e-15,-1.9472004284311744e-47,-7.7805231109204352e-20,-8.5044166417414368e-22,-6.8700023370597684e-25,5.5258262017065226e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763633384334401,0.10879789224433963,9.9999999999961502e-05,1.0394324869479102e-06,5.8123843944034108e-06,9.9869176280682857e-07,1.2625754249633035e-11,4.9080315106622574e-06,1.9465285417622593e-13,8.6665593427973266e-08,2.7458870601991662e-13,2.8602296469394552e-15,8.6935577690381648e-08,1.0399178678122762e-07,2.1356271929096702e-08,5.7915908400860979e-07,1.5082661203135242e-17
2.0001767557706017e-07,0.0025153295985375335,-1.5272137494068508e-18,-1.7451795224893127e-13,6.937723338979663e-17,3.6882801651640931e-18,2.5817904562904638e-08,3.4308609441280953e-10,-2.0131750820384437e-39,1.9659656841187017e-30,2.2477422508779255e-31,4.1712617858350617e-15,-4.4175753050965009e-33,4.1419732489303319e-17,6.3799978280397155e-17,-2.7191965946618552e-30,4.7009492267194921e-27,7.7244578495711155e-22,6.8502928990520428e-24,-1.1037348875690799e-46,-4.2415573915499867e-28,-5.659699608790555e-27,-3.9777587785097782e-38,-2.118607971362057e-15,4.1250395505813924e-30,1.8498192330911875e-29,5.3887844843960343e-19,2.1138377629558702e-15,-1.5628673692986531e-47,-7.7805230967757677e-20,-8.5115275380307608e-22,-6.8892826680157018e-25,5.5258262017070727e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763494295141651,0.10879788718987249,9.9999999999961461e-05,1.0404387355236074e-06,5.8179062333306663e-06,9.9963485198474614e-07,1.2637748352527643e-11,4.9126995795748388e-06,1.9465259176765363e-13,8.6747925483044794e-08,2.7484986958575025e-13,2.8629468565717776e-15,8.7188714419815597e-08,1.0427453391931061e-07,2.1377295045918187e-08,5.8028950639508499e-07,1.5123418301727237e-17
2.0021451538877058e-07,0.0025153295859530974,-1.5261903075070421e-18,-1.7440503710763136e-13,1.0811289541764718e-16,3.6802802295075657e-18,2.5867537965818739e-08,3.4441804073818548e-10,9.1743271118087002e-39,1.6685216180344313e-30,2.2523874137283741e-31,4.1711949727977738e-15,-2.7683483404074151e-35,4.1459950081782488e-17,6.3866791242723031e-17,-2.7270560663206452e-30,4.718401014929176e-27,7.7541871617162744e-22,6.8901691389379716e-24,-1.1047896128801009e-46,-4.2415572102879596e-28,-5.6625643704677826e-27,-3.9777490805887131e-38,-2.1186079703439851e-15,4.133485728681186e-30,1.8516720272410347e-29,5.3887844843957888e-19,2.1138599851534212e-15,-1.0957482277116836e-47,-7.7805230826304467e-20,-8.5186358182777553e-22,-6.9085969661371668e-25,5.5258262017076242e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763355197303733,0.10879788213537094,9.9999999999961421e-05,1.0414449496595214e-06,5.8234275127681232e-06,1.0005778431064278e-06,1.2649741239091034e-11,4.9173671626389752e-06,1.9465232934202703e-13,8.6830249188985962e-08,2.7511100596991328e-13,2.8656637906572629e-15,8.7442331597618504e-08,1.0455777953114597e-07,2.1398318133073624e-08,5.8142100058960439e-07,1.5164246978903235e-17
2.0060819501219138e-07,0.0025153295607843267,-1.5280245415366317e-18,-1.7461791986601084e-13,-1.2567431860519727e-16,3.6606669031776053e-18,2.5966938609717318e-08,3.4709341567233075e-10,-2.3808244594348866e-39,-2.1242974330496456e-30,2.2616891847126385e-31,4.171061322687613e-15,-1.2569120626653471e-33,4.1540347380538428e-17,6.4000441216447132e-17,-2.752792677923568e-30,4.7534505339989239e-27,7.8138969368447224e-22,6.970497143843268e-24,-1.1068697130533197e-46,-4.2415574197675756e-28,-5.6682851950242351e-27,-3.9777287484353382e-38,-2.1186079683199096e-15,4.1504042186828473e-30,1.855376940599898e-29,5.3887844843952977e-19,2.1139042536338889e-15,-6.0209183030991574e-48,-7.780523054337846e-20,-8.5328445172364899e-22,-6.9473275780982756e-25,5.5258262017087299e-33,0.88129999999999997,0.0,0.0,0.0,0.0098763076975711492,0.10879787202626374,9.9999999999961339e-05,1.0434572746173818e-06,5.8344683902247311e-06,1.0024635307676878e-06,1.2673723356818966e-11,4.9267008691807859e-06,1.9465180443964865e-13,8.6994871509567756e-08,2.7563319707903299e-13,2.8710968307385752e-15,8.7951009402755257e-08,1.0512576818363004e-07,2.1440364218376832e-08,5.8368720382254096e-07,1.5246119357015029e-17
2.0094933830090987e-07,0.002515329538974426,-1.533477096493501e-18,-1.7523907568585853e-13,-3.129619911856994e-16,3.6401260768409278e-18,2.6053218177064196e-08,3.4942417044843755e-10,-2.2128528207612855e-38,-3.2395312124264027e-30,2.2697667792594503e-31,4.1709454821940215e-15,-6.4035706682034649e-33,4.1609978568318829e-17,6.411628160013638e-17,-2.7807726709641301e-30,4.7839805090378565e-27,7.8659098027799861e-22,7.0407286597389539e-24,-1.1086460761132442e-46,-4.2415579074549395e-28,-5.6732342531732448e-27,-3.9777102562282058e-38,-2.1186079665727448e-15,4.1650931236231057e-30,1.8585867239355939e-29,5.3887844843948711e-19,2.1139424004849772e-15,-6.4780123949322611e-48,-7.7805230298187681e-20,-8.545148599875678e-22,-6.9809996956586585e-25,5.5258262017096913e-33,0.88129999999999997,0.0,0.0,0.0,0.0098762835854703645,0.10879786326609962,9.9999999999961272e-05,1.0452009444880223e-06,5.8440340538875534e-06,1.0040972564810294e-06,1.2694501128825646e-11,4.934787422262626e-06,1.9465134953009831e-13,8.7137497990574232e-08,2.7608561393013599e-13,2.8758039408389934e-15,8.8393362398012132e-08,1.0561957516316136e-07,2.147679918015199e-08,5.8565444962590292e-07,1.5317297975536421e-17
