Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989)
2.3333339144433926e-10,0.002294828582062133,1.9847153068168535e-19,1.1278900131559424e-14,-9.9068685306969829e-16,-7.2438138561170355e-16,1.3571118565035257e-12,4.8744798107059441e-19,-4.3262556410118932e-29,5.47324170677206e-22,1.2950429927373791e-30,-2.7788993749207944e-15,-6.4615339138939334e-16,1.3900930002785505e-18,-1.1325578706226744e-19,-2.3989843606152879e-30,-4.4112831552150452e-31,1.5879968680452469e-27,2.9172216823829315e-30,1.1559783105090076e-39,1.7466898742992497e-29,1.525425739125865e-15,1.3697274524394441e-39,1.8755571806522753e-16,-2.8840236506037601e-32,-6.8423686053620951e-34,-2.0023134008721182e-19,-3.4144845314999707e-16,-5.6739026988615346e-39,2.3110271552377432e-21,4.7866101819884554e-25,1.8261923095133453e-32,7.6094657163889388e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898666890629514,0.10880298018215113,9.9999999999998148e-05,8.1241044532205085e-09,6.1431671840798905e-08,4.2671571487788955e-08,7.9260745537139776e-14,1.9288350969925837e-08,8.6792042533324333e-12,5.2805330924740855e-10,6.1712060549112808e-16,1.0497603863570907e-17,8.6736581648105986e-15,7.5554884370692641e-13,1.2391092159645011e-09,1.8552454179897235e-11,3.4610127751171831e-21,3.7287491822031205e-19
2.3401030428265627e-10,0.002294828581853212,1.9832464162823874e-19,1.1270553737446786e-14,-1.1955915795803229e-15,-7.2482152957921492e-16,1.3645868048959438e-12,4.9255057238729326e-19,-4.3182245701159691e-29,-2.0031338594810794e-22,1.2966749408599436e-30,-2.626278827207404e-15,-4.9214720525340414e-16,1.3900718010812644e-18,-1.1350289833719355e-19,-2.5995277326496687e-30,-4.440391306242217e-31,1.5914812921901649e-27,2.921268660249439e-30,1.1547241565550786e-39,1.7492759828219968e-29,1.3718439767255746e-15,1.3758982309848514e-39,1.878248836772369e-16,-2.8921078114220679e-32,-6.9857333825212184e-34,-2.0037000420849312e-19,-3.4170149453701634e-16,-5.6923820535357648e-39,2.3163519918335955e-21,4.8153777655599656e-25,1.8557502014282101e-32,7.6199860741625699e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898663022754952,0.10880298009109542,9.9999999999998148e-05,8.14767164653476e-09,6.1609865710469048e-08,4.2761818684520098e-08,7.9490656157857611e-14,1.9377848929546124e-08,8.679203937140232e-12,5.2960327611860308e-10,6.199840499640402e-16,1.052841693625829e-17,8.7556569931771086e-15,7.5995720638903927e-13,1.2427279753340241e-09,1.8660241556376133e-11,3.4718707022569432e-21,3.7602748488691127e-19
2.346872171209733e-10,0.0022948285816440472,1.9820676426795938e-19,1.1263855997950952e-14,-5.312701400227632e-16,-7.253811431278439e-16,1.3724466636344854e-12,4.9769234813177122e-19,-4.3100318361932889e-29,-1.0806226451412588e-21,1.2987389853103151e-30,-3.094142673692434e-15,-9.5827677316281578e-16,1.386466670988496e-18,-1.1376299450015407e-19,-1.9940837619947648e-30,-4.4694796540131464e-31,1.5949611595880388e-27,2.9262702976949187e-30,1.1547061800902773e-39,1.7443431926271419e-29,1.8385465693287457e-15,1.3820630132012388e-39,1.8811990386782057e-16,-2.9002784016163812e-32,-7.1245719847198507e-34,-2.0054113500097714e-19,-3.4200936707627394e-16,-5.7107919180441255e-39,2.3222043285908182e-21,4.8441901732439884e-25,1.8854098744303192e-32,7.6329808292397567e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898659154877718,0.10880297999993264,9.9999999999998148e-05,8.1712388324738412e-09,6.1788059550477792e-08,4.2851959187220191e-08,7.9720566739888912e-14,1.9467453561341447e-08,8.6792036209477966e-12,5.3115324273411578e-10,6.2285090737120868e-16,1.0559230003862771e-17,8.8381838702012957e-15,7.6437852338191414e-13,1.2463467345615696e-09,1.876834113303653e-11,3.4827327596870519e-21,3.7919721802028025e-19
2.353641299592903e-10,0.0022948285814346383,1.9830409312194602e-19,1.1269387838118655e-14,1.7976101601035029e-15,-7.2681202260509274e-16,1.3809005823717462e-12,5.0287525175028733e-19,-4.3045476050473922e-29,-2.4904847189676546e-21,1.3039491626975149e-30,-4.6922738903490001e-15,-2.5521310665883621e-15,1.3761431529505894e-18,-1.1411691454962575e-19,-1.2315101231268149e-31,-4.4980543210453343e-31,1.59842366211659e-27,2.9382187508761138e-30,1.1570967740823949e-39,1.7286894190563163e-29,3.4340579963461939e-15,1.3881875052129877e-39,1.8860291648071829e-16,-2.9091708556817413e-32,-7.2286145221201446e-34,-2.0094897163798037e-19,-3.4271692144329576e-16,-5.729142581235186e-39,2.3318030519650098e-21,4.8730634884833537e-25,1.914518875439614e-32,7.6639871555007797e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898655286997761,0.1088029799086631,9.9999999999998148e-05,8.1948060110377535e-09,6.196625336895857e-08,4.2941993480137194e-08,7.9950477293724784e-14,1.9557164381111844e-08,8.6792033047551236e-12,5.3270320910020188e-10,6.2572116222084572e-16,1.0590043066508649e-17,8.9212405569246105e-15,7.6881279594532506e-13,1.2499654936471365e-09,1.8876752909810139e-11,3.4935989482163839e-21,3.8238415829457052e-19
2.3581776792762617e-10,0.0022948285812941682,1.9854246705644358e-19,1.1282934584217331e-14,3.3461216684466884e-15,-7.2847394372698702e-16,1.3865743608126385e-12,5.0637223390122943e-19,-4.3064657763786536e-29,-1.5792331825082854e-21,1.3099905031098483e-30,-5.7615934781410161e-15,-3.6165305240809687e-15,1.3681188091952439e-18,-1.144298421810759e-19,1.1239077816637224e-30,-4.5167808047592653e-31,1.6007295447153687e-27,2.9518561148740169e-30,1.1598258264214036e-39,1.7198192071451756e-29,4.5004427064361683e-15,1.3922616730949957e-39,1.890783472028859e-16,-2.9157144143443873e-32,-7.2704358815936527e-34,-2.0141328404354151e-19,-3.4351360111095092e-16,-5.7414234701863246e-39,2.3412649211088851e-21,4.8924608765398617e-25,1.9335374588159162e-32,7.6993634431558128e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898652694908787,0.10880297984743896,9.9999999999998162e-05,8.2105997197755505e-09,6.2085671222891812e-08,4.3002271405813247e-08,8.0104553485185354e-14,1.9617343912985265e-08,8.679203092856216e-12,5.3374192998985595e-10,6.2764657761773717e-16,1.0610692657715728e-17,8.9771989646663767e-15,7.7179170634543199e-13,1.2523906307885299e-09,1.8949580553254124e-11,3.5008833138912238e-21,3.8452955900237286e-19
2.3627140589596203e-10,0.0022948285811535863,1.9888249732008211e-19,1.1302258181085445e-14,3.8151623517599469e-15,-7.305514692464169e-16,1.3918696026335391e-12,5.0988788686599915e-19,-4.3144644809675928e-29,4.9422527605248365e-22,1.3175548416762986e-30,-6.0984668814942055e-15,-3.9472694000796782e-15,1.36297947922082e-18,-1.1478772846747741e-19,1.5201987260017606e-30,-4.5352787969301443e-31,1.6030241611290824e-27,2.9688572227225913e-30,1.1625506440587192e-39,1.7203253037762649e-29,4.8336838365935749e-15,1.3963233768993653e-39,1.8964364249543994e-16,-2.9226043640985131e-32,-7.2960929754520771e-34,-2.0199052777027825e-19,-3.4450098659392319e-16,-5.7537165190521925e-39,2.3525304215165172e-21,4.9119111260523266e-25,1.9522981128362316e-32,7.7434608188618992e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898650102818494,0.10880297978616787,9.9999999999998189e-05,8.2263934252010847e-09,6.2205089075514283e-08,4.3062501992706576e-08,8.0258629674770531e-14,1.9677570773851641e-08,8.6792028809571969e-12,5.347806507899067e-10,6.2957350728713067e-16,1.0631342247141456e-17,9.0333966361741345e-15,7.7477643617396245e-13,1.2548157678661596e-09,1.9022548409039663e-11,3.5081695345003744e-21,3.8668271808768467e-19
2.367250438642979e-10,0.002294828581012896,1.9917837828503714e-19,1.1319072894980236e-14,2.6436160874590527e-15,-7.3245328226124859e-16,1.3965670389245628e-12,5.1342085091718726e-19,-4.3225176375120531e-29,2.750422787112525e-21,1.3244917897821554e-30,-5.3064853670215965e-15,-3.1496658729170452e-15,1.3636392797743913e-18,-1.1512707993426923e-19,5.840046886059551e-31,-4.5539494662519618e-31,1.6053162765282754e-27,2.98447477943244e-30,1.1631535888104911e-39,1.7328037007064241e-29,4.0383636953544791e-15,1.4004006793838019e-39,1.9017135624393646e-16,-2.9293521719748079e-32,-7.3296876917413812e-34,-2.0252006983378955e-19,-3.4540786331586688e-16,-5.7660193560831564e-39,2.3630592177234022e-21,4.9314124924416376e-25,1.9713046420074738e-32,7.7839703288760952e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898647510726988,0.1088029797248502,9.9999999999998175e-05,8.2421871273143512e-09,6.2324506921064863e-08,4.3122685384591198e-08,8.0412705855053309e-14,1.9737844819904098e-08,8.6792026690580696e-12,5.3581937150540554e-10,6.3150194662798137e-16,1.065199183488629e-17,9.0898341010873458e-15,7.7776698580821542e-13,1.2572409048800252e-09,1.9095656477151799e-11,3.5154576097795446e-21,3.8884364775387601e-19
2.3717868183263376e-10,0.002294828580872096,1.9928987052492847e-19,1.13254093045851e-14,-3.899944912221985e-16,-7.3359568023817645e-16,1.4005258128128394e-12,5.1696968482425949e-19,-4.3277246082507176e-29,4.833070549347376e-21,1.3286766724726704e-30,-3.1988910713298487e-15,-1.0386661448828373e-15,1.3723290992893557e-18,-1.1538519748345984e-19,-1.9882455211961425e-30,-4.5731867011544114e-31,1.6076155103529319e-27,2.9940181499512765e-30,1.1606865949142711e-39,1.7592441445332676e-29,1.9287021103404605e-15,1.4045251937201959e-39,1.905356628149609e-16,-2.9354741529790617e-32,-7.3949527073274558e-34,-2.028433444420607e-19,-3.4596650476755885e-16,-5.778341255991982e-39,2.3703336748349383e-21,4.9509604657752253e-25,1.9910591548116789e-32,7.8087310496676906e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898644918634215,0.10880297966348622,9.9999999999998175e-05,8.2579808261153566e-09,6.2443924753189137e-08,4.3182821725173701e-08,8.0566782017837284e-14,1.9798165907404485e-08,8.6792024571588308e-12,5.3685809213928502e-10,6.3343189104144428e-16,1.0672641421008577e-17,9.146511889032261e-15,7.8076335562543039e-13,1.2596660418301268e-09,1.9168904757574282e-11,3.5227475397009499e-21,3.9101236020291962e-19
2.374876916278189e-10,0.0022948285807761243,1.9921235691212375e-19,1.1321004835790007e-14,-2.3006555418206636e-15,-7.337401094789657e-16,1.4032641874857085e-12,5.1939569956018091e-19,-4.3271184072902328e-29,2.8177920832482465e-21,1.3292240952176957e-30,-1.8545272533796113e-15,3.0616423068044741e-16,1.3789445835187941e-18,-1.1549308802727374e-19,-3.6591506311941673e-30,-4.5867442585588773e-31,1.6091897737513989e-27,2.9954347250272178e-30,1.1583578127526923e-39,1.7753673801648659e-29,5.839945121362254e-16,1.4073701855224362e-39,1.9064732354408449e-16,-2.9391178862387771e-32,-7.4652196919826873e-34,-2.0289140414578265e-19,-3.4605639346794047e-16,-5.7867369092569294e-39,2.3725656010906079e-21,4.9642948790004636e-25,2.005114822297508e-32,7.8124157569941838e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898643152948006,0.10880297962165932,9.9999999999998162e-05,8.2687391997789483e-09,6.2525269955911842e-08,4.3223758620335987e-08,8.0671735829693262e-14,1.9839282379054831e-08,8.679202312816927e-12,5.3756564937439709e-10,6.3474739293616315e-16,1.0686707536176026e-17,9.1852576288571963e-15,7.8280776013508648e-13,1.2613180002374733e-09,1.9218880416499567e-11,3.5277143674309267e-21,3.924941096405878e-19
2.37796701423004e-10,0.002294828580680104,1.9906960069554193e-19,1.1312892809053046e-14,-2.8798369990060274e-15,-7.336315920989913e-16,1.406644088337969e-12,5.2182948593910781e-19,-4.3234582129726326e-29,-1.9136748195126851e-21,1.3288491940851587e-30,-1.4963613777690711e-15,6.640556442070086e-16,1.3802164555768119e-18,-1.1557384322314349e-19,-3.9396802517951199e-30,-4.6004858922157371e-31,1.6107668657440699e-27,2.9948153041144466e-30,1.1576080454686405e-39,1.7780503469666885e-29,2.2591107973047464e-16,1.4102260335802281e-39,1.907044756137776e-16,-2.942549324126904e-32,-7.5453572631568479e-34,-2.0287075130441439e-19,-3.4603026939223979e-16,-5.7951205010498756e-39,2.373708942558775e-21,4.9776370367690262e-25,2.0194311620486019e-32,7.8108217706574565e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898641387261312,0.10880297957981003,9.9999999999998162e-05,8.2794975719056251e-09,6.2606615141466472e-08,4.3264673794883116e-08,8.0776689619314824e-14,1.9880420566753684e-08,8.6792021684749748e-12,5.3827320655501606e-10,6.3606358962730688e-16,1.0700773650260225e-17,9.2241152938297995e-15,7.8485486555340164e-13,1.2629699586152325e-09,1.926892113506394e-11,3.5326820566134952e-21,3.9397947986099669e-19
2.3810571121818913e-10,0.0022948285805840358,1.9899304634076093e-19,1.1308542851841534e-14,5.6955569297254542e-18,-7.3380576247572996e-16,1.4113357200451828e-12,5.2427237225016318e-19,-4.3170469389159855e-29,-9.2231444700476411e-21,1.3295061386452834e-30,-3.5346163410496951e-15,-1.3736512757632161e-15,1.3692641426322496e-18,-1.1568495292905429e-19,-1.3689275180542134e-30,-4.6140443699252491e-31,1.6123391762683095e-27,2.9964739132697365e-30,1.1606870112597447e-39,1.7545571440785368e-29,2.2637777750311204e-15,1.4130659028193473e-39,1.9082253656685424e-16,-2.9462137015159767e-32,-7.6130761025446013e-34,-2.0292688993387057e-19,-3.4613380079547069e-16,-5.8034861208937e-39,2.3760768294008964e-21,4.9909855139911936e-25,2.0335468880373422e-32,7.8151334101473569e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898639621574184,0.10880297953793777,9.9999999999998162e-05,8.2902559424953822e-09,6.26879603092654e-08,4.33055672939305e-08,8.0881643385932596e-14,1.9921580425416808e-08,8.6792020241329757e-12,5.3898076367131842e-10,6.3738047967242347e-16,1.0714839763065894e-17,9.2630850515372467e-15,7.8690467200181065e-13,1.2646219169634049e-09,1.9319026913252488e-11,3.5376506083837671e-21,3.9546847471385471e-19
2.381829636669854e-10,0.002294828580560012,1.9899939976783017e-19,1.1308904003655237e-14,8.034351100990254e-16,-7.3395507564943309e-16,1.4125228604637782e-12,5.2488466735952151e-19,-4.3158007022506461e-29,-2.6842387540431387e-21,1.3300563899471368e-30,-4.0900994800851615e-15,-1.9286803170232286e-15,1.3662304927331852e-18,-1.1572408770819141e-19,-6.9613512826956583e-31,-4.6173634293740211e-31,1.6127305971613711e-27,2.9977407491515501e-30,1.1615511004824504e-39,1.7485465830896779e-29,2.8189783874480746e-15,1.4137703707220213e-39,1.9087484750083087e-16,-2.9472173535597054e-32,-7.6257148516309513e-34,-2.0296965722629708e-19,-3.4620819612784473e-16,-5.8055743463559338e-39,2.3771263532980986e-21,4.994323792393026e-25,2.0369915567223455e-32,7.8184205877585612e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898639180152303,0.10880297952746633,9.9999999999998175e-05,8.2929455349026785e-09,6.2708296601650702e-08,4.3315787287176916e-08,8.090788182810622e-14,1.9931873770892946e-08,8.6792019880474687e-12,5.391576529395868e-10,6.3770981035139927e-16,1.0718356291052454e-17,9.272845025092255e-15,7.874175456641041e-13,1.265034906545825e-09,1.9331563523364425e-11,3.5388928817379669e-21,3.9584129022691611e-19
2.382215898913835e-10,0.0022948285805479978,1.9900650520345859e-19,1.1309307838031161e-14,9.7628004818863095e-16,-7.3404592141920003e-16,1.4130281836845443e-12,5.2519105112271468e-19,-4.3154880653210925e-29,4.8144731714690572e-23,1.3303906277453261e-30,-4.2102482846137315e-15,-2.0485553555966387e-15,1.365480520658315e-18,-1.1574539458118891e-19,-5.5208704951463459e-31,-4.6190122697318619e-31,1.6129260424207973e-27,2.9985046651887247e-30,1.1617409522009445e-39,1.7473498849650561e-29,2.9389593577215031e-15,1.4141218028381237e-39,1.9090449394512993e-16,-2.9477325608715477e-32,-7.6314492849990235e-34,-2.0299543878985197e-19,-3.4625281938982989e-16,-5.8066180957511198e-39,2.377721210582265e-21,4.9959932406322e-25,2.0387010280818018e-32,7.8204024862275631e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898638959441336,0.10880297952223017,9.9999999999998175e-05,8.2942903310703046e-09,6.2718464749019954e-08,4.3320896777054699e-08,8.0921001050711879e-14,1.9937020950270714e-08,8.6792019700047144e-12,5.3924609757225289e-10,6.3787449190062509e-16,1.0720114555016537e-17,9.2777276437873999e-15,7.8767404580407387e-13,1.2652414013363416e-09,1.9337833353255146e-11,3.5395140385531868e-21,3.9602778304472868e-19
2.382409030035826e-10,0.0022948285805419904,1.9901058832288945e-19,1.1309539896484237e-14,9.9638305340511403e-16,-7.3409352057977393e-16,1.4132554039793427e-12,5.2534429727601639e-19,-4.3154124979515916e-29,3.4700642409842489e-25,1.3305657046516891e-30,-4.2242915717776345e-15,-2.0624568211646227e-15,1.3653306479137019e-18,-1.1575628225596228e-19,-5.3551849382684844e-31,-4.6198353190242208e-31,1.6130237238322755e-27,2.9989041926151802e-30,1.1617648864017036e-39,1.7472696467042306e-29,2.9529164971001249e-15,1.4142974199152861e-39,1.909197869246151e-16,-2.94799195514742e-32,-7.6342490364765537e-34,-2.0300892081215994e-19,-3.4627612932942527e-16,-5.8071399173267468e-39,2.3780280888876092e-21,4.9968280691595066e-25,2.0395541634377213e-32,7.8214389818294234e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898638849085844,0.108802979519612,9.9999999999998175e-05,8.2949627291451138e-09,6.2723548823013913e-08,4.3323451395345162e-08,8.0927560662418555e-14,1.9939594666581476e-08,8.6792019609833372e-12,5.3929031988828118e-10,6.3795683672645502e-16,1.0720993686992522e-17,9.2801696112568467e-15,7.8780231170136223e-13,1.2653446487314266e-09,1.9340968649409234e-11,3.539824621853714e-21,3.9612105072223516e-19
2.382795292279807e-10,0.0022948285805299753,1.9901890338455176e-19,1.131001247058158e-14,1.0025108049705452e-15,-7.3418932501474502e-16,1.4136969151724388e-12,5.2565088878888748e-19,-4.3153009783073484e-29,4.3616228993160654e-23,1.3309181071213562e-30,-4.228775937388289e-15,-2.0666556348767195e-15,1.3651464351050906e-18,-1.1577812388727426e-19,-5.306432427284598e-31,-4.6214812354247879e-31,1.6132190596246934e-27,2.9997082164607805e-30,1.1617763979559024e-39,1.7473725655505558e-29,2.9572274120193544e-15,1.4146486448035005e-39,1.9095050464156703e-16,-2.9485112270017664e-32,-7.6398358457784872e-34,-2.0303604961962324e-19,-3.4632302750781827e-16,-5.8081834813500479e-39,2.378644545712413e-21,4.998497935347384e-25,2.0412604387845873e-32,7.8235248515923543e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898638628374842,0.10880297951437538,9.9999999999998175e-05,8.2963075252767162e-09,6.2733716971103739e-08,4.3328560378683849e-08,8.094067988596229e-14,1.9944742352391975e-08,8.6792019429405813e-12,5.3937876451979201e-10,6.3812153447879666e-16,1.0722751950933636e-17,9.2850548626427152e-15,7.8805887515068241e-13,1.2655511435212497e-09,1.9347240004134901e-11,3.5404457983867477e-21,3.9630762861914332e-19
2.3831815545237883e-10,0.0022948285805179597,1.9902707675595434e-19,1.131047699281251e-14,1.0023441777316826e-15,-7.3428454180168952e-16,1.4141362231986766e-12,5.2595760913682978e-19,-4.3151940138019904e-29,1.4732135209987608e-23,1.3312684151106605e-30,-4.2289607974009248e-15,-2.0665567295329435e-15,1.3649835340163484e-18,-1.1579990403605021e-19,-5.307076432508523e-31,-4.6231278612274284e-31,1.6134143801475966e-27,3.0005076238348203e-30,1.1617812457152137e-39,1.7475205940985435e-29,2.9572398756386732e-15,1.4149999271137644e-39,1.9098109707143632e-16,-2.9490299897205141e-32,-7.6454505626377144e-34,-2.0306301894103604e-19,-3.4636965655921115e-16,-5.809226948514848e-39,2.3792585660466553e-21,5.0001680788927954e-25,2.0429679135235648e-32,7.8255987489436415e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898638407663858,0.10880297950913849,9.9999999999998175e-05,8.2976523213843089e-09,6.2743885119125962e-08,4.3333669024457732e-08,8.0953799109417698e-14,1.9949890375696131e-08,8.6792019248978253e-12,5.3946720915059654e-10,6.3828624302911489e-16,1.0724510214860709e-17,9.2899418696324982e-15,7.8831548080656731e-13,1.2657576383106104e-09,1.9353512375417237e-11,3.541066988338186e-21,3.9649426324642775e-19
2.383954079011751e-10,0.0022948285804939264,1.9904340373460422e-19,1.1311404914135239e-14,1.0039243343213686e-15,-7.3447489536401532e-16,1.41501583072656e-12,5.2657144084911892e-19,-4.3149787276700362e-29,2.5856809090683147e-26,1.331968882415801e-30,-4.2306909993481168e-15,-2.0677195889706672e-15,1.3646507260149233e-18,-1.158434603308317e-19,-5.2909962065520704e-31,-4.6264220684967136e-31,1.6138049529164701e-27,3.0021061317816603e-30,1.1617934507180297e-39,1.7478007137849626e-29,2.9586253707668822e-15,1.415702571841785e-39,1.9104226848575608e-16,-2.9500673869115425e-32,-7.6566892597860295e-34,-2.0311693627088161e-19,-3.4646287910516385e-16,-5.8113135571183818e-39,2.3804865590363174e-21,5.0035091715379334e-25,2.0463850078064273e-32,7.8297457363004201e-34,0.88129999999999997,0.0,0.0,0.0,0.009889863796624182,0.10880297949866363,9.9999999999998175e-05,8.3003419135274484e-09,6.2764221414898138e-08,4.3343885303731067e-08,8.0980037555972984e-14,1.9960187434365591e-08,8.6792018888123102e-12,5.396440984100268e-10,6.3861569251024977e-16,1.0728026742671543e-17,9.299721151990465e-15,7.8882881873915841e-13,1.2661706278879454e-09,1.9366060167651804e-11,3.5423094086391298e-21,3.9686770272810145e-19
